time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,factor,run
0,0,600,150,0,0,-8,0.001,1
3,0,600,150,0,0,-7.75,0.001,1
6,0,600,150,0,0,-7.5,0.001,1
9,0,600,150,0,0,-7.25,0.001,1
12,0,600,150,0,0,-7,0.001,1
15,0,600,150,0,0,-6.75,0.001,1
18,0,600,150,0,0,-6.5,0.001,1
21,0,600,150,0,0,-6.25,0.001,1
24,0,600,150,0,0,-6,0.001,1
27,0,600,150,0,0,-5.75,0.001,1
30,0,600,150,0,0,-5.5,0.001,1
33,0,600,150,0,0,-5.25,0.001,1
36,0,600,150,0,0,-5,0.001,1
39,0,600,150,0,0,-4.75,0.001,1
42,0,600,150,0,0,-4.5,0.001,1
45,0,600,150,0,0,-4.25,0.001,1
48,0,600,150,0,0,-4,0.001,1
51,0,600,150,0,0,-3.75,0.001,1
54,0,600,150,0,0,-3.5,0.001,1
57,0,600,150,0,0,-3.25,0.001,1
60,0,600,150,0,0,-3,0.001,1
63,0,600,150,0,0,-2.75,0.001,1
66,0,600,150,0,0,-2.5,0.001,1
69,0,600,150,0,0,-2.25,0.001,1
72,0,600,150,0,0,-2,0.001,1
75,0,600,150,0,0,-1.75,0.001,1
78,0,600,150,0,0,-1.5,0.001,1
81,0,600,150,0,0,-1.25,0.001,1
84,0,600,150,0,0,-1,0.001,1
87,0,600,150,0,0,-0.75,0.001,1
90,0,600,150,0,0,-0.5,0.001,1
93,0,600,150,0,0,-0.25,0.001,1
96,0,600,150,0,0,0,0.001,1
99,0,600,150,0,0,0.25,0.001,1
102,0,600,150,0,0,0.5,0.001,1
105,0,600,150,0,0,0.75,0.001,1
108,0,600,150,0,0,1,0.001,1
111,0,600,150,0,0,1.25,0.001,1
114,0,600,150,0,0,1.5,0.001,1
117,0,600,150,0,0,1.75,0.001,1
120,0,600,150,0,0,2,0.001,1
123,0,600,150,0,0,2.25,0.001,1
126,0,600,150,0,0,2.5,0.001,1
129,0,600,150,0,0,2.75,0.001,1
132,0,600,150,0,0,3,0.001,1
135,0,600,150,0,0,3.25,0.001,1
138,0,600,150,0,0,3.5,0.001,1
141,0,600,150,0,0,3.75,0.001,1
144,0,600,150,0,0,4,0.001,1
147,0,600,150,0,0,4.25,0.001,1
150,0,600,150,0,0,4.5,0.001,1
153,0,600,150,0,0,4.75,0.001,1
156,0,600,150,0,0,5,0.001,1
159,0,600,150,0,0,5.25,0.001,1
162,0,600,150,0,0,5.5,0.001,1
165,0,600,150,0,0,5.75,0.001,1
168,0,600,150,0,0,6,0.001,1
171,0,600,150,0,0,6.25,0.001,1
174,0,600,150,0,0,6.5,0.001,1
177,0,600,150,0,0,6.75,0.001,1
180,0,600,150,0,0,7,0.001,1
183,0,600,150,0,0,7.25,0.001,1
186,0,600,150,0,0,7.5,0.001,1
189,17,583,150,0,0,7.75,0.001,1
192,30,570,150,0,0,8,0.001,1
195,39,561,150,0,0,8.25,0.001,1
198,46,554,150,0,0,8.5,0.001,1
201,55,545,150,0,0,8.75,0.001,1
204,61,539,150,0,0,9,0.001,1
207,66,534,150,1,0,9.25,0.001,1
210,74,526,150,1,0,9.5,0.001,1
213,77,523,150,1,0,9.75,0.001,1
216,81,519,150,3,0,10,0.001,1
219,86,514,150,5,0,10.25,0.001,1
222,91,509,150,5,0,10.5,0.001,1
225,95,505,150,6,0,10.75,0.001,1
228,102,498,150,7,0,11,0.001,1
231,103,497,150,9,0,11.25,0.001,1
234,105,495,150,10,0,11.5,0.001,1
237,108,492,150,12,0,11.75,0.001,1
240,111,489,150,14,0,12,0.001,1
243,118,482,150,15,0,12.25,0.001,1
246,120,480,150,16,0,12.5,0.001,1
249,124,476,150,16,0,12.75,0.001,1
252,125,476,150,17,0,13,0.001,1
255,126,475,150,18,0,13.25,0.001,1
258,131,470,150,18,0,13.5,0.001,1
261,134,467,150,19,0,13.75,0.001,1
264,135,466,150,21,0,14,0.001,1
267,137,464,150,22,0,14.25,0.001,1
270,139,462,150,23,0,14.5,0.001,1
273,140,461,150,25,0,14.75,0.001,1
276,140,461,150,27,3,15,0.001,1
279,142,459,150,28,3,15.25,0.001,1
282,143,458,150,29,3,15.5,0.001,1
285,145,456,150,31,2,15.75,0.001,1
288,145,457,150,33,4,16,0.001,1
291,145,457,150,34,6,16.25,0.001,1
294,145,457,150,35,6,16.5,0.001,1
297,146,456,150,36,5,16.75,0.001,1
300,146,457,150,37,8,17,0.001,1
303,146,457,150,37,9,17.25,0.001,1
306,146,457,150,37,9,17.5,0.001,1
309,146,457,150,40,10,17.75,0.001,1
312,146,457,150,41,10,18,0.001,1
315,146,457,150,43,14,18.25,0.001,1
318,146,457,150,44,18,18.5,0.001,1
321,146,457,150,45,19,18.75,0.001,1
324,146,458,150,46,19,19,0.001,1
327,146,458,150,47,22,19.25,0.001,1
330,146,459,150,47,23,19.5,0.001,1
333,146,459,150,50,23,19.75,0.001,1
336,146,459,150,52,25,20,0.001,1
339,146,459,150,54,26,20.25,0.001,1
342,146,459,150,55,26,20.5,0.001,1
345,146,459,150,57,28,20.75,0.001,1
348,146,459,150,58,28,21,0.001,1
351,146,459,150,58,30,21.25,0.001,1
354,146,459,150,61,31,21.5,0.001,1
357,146,459,150,63,31,21.75,0.001,1
360,146,459,150,64,31,22,0.001,1
363,146,460,150,65,32,22.25,0.001,1
366,146,460,150,65,32,22.5,0.001,1
369,146,460,150,66,32,22.75,0.001,1
372,146,460,150,69,32,23,0.001,1
375,146,460,150,70,33,23.25,0.001,1
378,146,461,150,71,33,23.5,0.001,1
381,146,461,150,72,33,23.75,0.001,1
384,146,461,150,74,33,24,0.001,1
387,144,461,150,75,33,24.25,0.001,1
390,143,461,150,77,33,24.5,0.001,1
393,142,462,150,79,33,24.75,0.001,1
396,142,462,150,80,33,25,0.001,1
399,141,462,150,82,34,25.25,0.001,1
402,138,462,150,83,34,25.5,0.001,1
405,138,462,150,83,34,25.75,0.001,1
408,137,463,150,84,34,26,0.001,1
411,136,463,150,86,34,26.25,0.001,1
414,136,464,150,88,35,26.5,0.001,1
417,135,464,150,91,36,26.75,0.001,1
420,135,465,150,92,36,27,0.001,1
423,134,465,150,93,36,27.25,0.001,1
426,133,466,150,93,36,27.5,0.001,1
429,132,466,150,96,36,27.75,0.001,1
432,131,466,150,99,36,28,0.001,1
435,129,466,150,100,36,28.25,0.001,1
438,128,466,150,100,36,28.5,0.001,1
441,125,467,150,102,36,28.75,0.001,1
444,123,467,150,104,37,29,0.001,1
447,123,468,150,104,37,29.25,0.001,1
450,121,469,150,106,37,29.5,0.001,1
453,121,469,150,108,37,29.75,0.001,1
456,120,470,150,110,39,30,0.001,1
459,119,471,150,111,39,30.25,0.001,1
462,118,471,150,113,39,30.5,0.001,1
465,117,472,150,114,39,30.75,0.001,1
468,117,473,150,116,39,31,0.001,1
471,116,473,150,119,39,31.25,0.001,1
474,116,473,150,119,39,31.5,0.001,1
477,116,473,150,119,39,31.75,0.001,1
480,114,473,150,119,39,32,0.001,1
483,112,475,150,119,39,32.25,0.001,1
486,112,475,150,119,39,32.5,0.001,1
489,112,475,150,119,40,32.75,0.001,1
492,111,475,150,119,40,33,0.001,1
495,111,476,150,119,40,33.25,0.001,1
498,110,476,150,120,41,33.5,0.001,1
501,110,477,150,122,41,33.75,0.001,1
504,109,479,150,125,42,34,0.001,1
507,109,480,150,126,42,34.25,0.001,1
510,109,481,150,126,42,34.5,0.001,1
513,108,482,150,126,42,34.75,0.001,1
516,107,482,150,126,42,35,0.001,1
519,107,482,150,128,43,35.25,0.001,1
522,106,482,150,129,43,35.5,0.001,1
525,105,482,150,130,45,35.75,0.001,1
528,105,482,150,132,45,36,0.001,1
531,105,482,150,134,45,36.25,0.001,1
534,105,482,150,136,45,36.5,0.001,1
537,104,482,150,138,45,36.75,0.001,1
540,102,483,150,138,45,37,0.001,1
543,100,483,150,138,45,37.25,0.001,1
546,98,483,150,138,45,37.5,0.001,1
549,98,484,150,138,45,37.75,0.001,1
552,97,484,150,138,46,38,0.001,1
555,96,486,150,138,47,38.25,0.001,1
558,96,486,150,138,47,38.5,0.001,1
561,94,487,150,139,48,38.75,0.001,1
564,93,487,150,140,49,39,0.001,1
567,92,487,150,141,49,39.25,0.001,1
570,92,487,150,142,49,39.5,0.001,1
573,91,487,150,142,49,39.75,0.001,1
576,89,488,150,143,49,40,0.001,1
579,87,489,150,144,49,40.25,0.001,1
582,86,489,150,145,49,40.5,0.001,1
585,86,490,150,145,49,40.75,0.001,1
588,83,490,150,147,51,41,0.001,1
591,80,490,150,148,52,41.25,0.001,1
594,78,490,150,150,52,41.5,0.001,1
597,77,490,150,151,52,41.75,0.001,1
600,77,492,150,153,52,42,0.001,1
603,76,493,150,155,53,42.25,0.001,1
606,76,493,150,157,53,42.5,0.001,1
609,76,494,150,158,53,42.75,0.001,1
612,73,494,150,159,53,43,0.001,1
615,73,494,150,161,53,43.25,0.001,1
618,73,494,150,161,53,43.5,0.001,1
621,71,494,150,163,53,43.75,0.001,1
624,71,494,150,164,53,44,0.001,1
627,70,495,150,164,53,44.25,0.001,1
630,69,495,150,164,53,44.5,0.001,1
633,66,495,150,164,53,44.75,0.001,1
636,66,495,150,164,53,45,0.001,1
639,66,495,150,164,53,45.25,0.001,1
642,66,495,150,164,53,45.5,0.001,1
645,66,495,150,165,53,45.75,0.001,1
648,63,496,150,166,54,46,0.001,1
651,63,496,150,167,54,46.25,0.001,1
654,62,496,150,167,54,46.5,0.001,1
657,61,496,150,167,54,46.75,0.001,1
660,61,496,150,169,54,47,0.001,1
663,59,498,150,170,54,47.25,0.001,1
666,58,498,150,171,54,47.5,0.001,1
669,58,498,150,171,54,47.75,0.001,1
672,58,499,150,172,54,48,0.001,1
675,58,501,150,173,54,48.25,0.001,1
678,58,501,150,174,54,48.5,0.001,1
681,58,501,150,177,54,48.75,0.001,1
684,58,503,150,179,54,49,0.001,1
687,58,503,150,179,55,49.25,0.001,1
690,56,503,150,180,56,49.5,0.001,1
693,53,503,150,181,56,49.75,0.001,1
696,50,504,150,182,56,50,0.001,1
699,47,504,150,184,56,50.25,0.001,1
702,47,506,150,185,56,50.5,0.001,1
705,47,508,150,188,58,50.75,0.001,1
708,47,508,150,190,58,51,0.001,1
711,46,508,150,192,60,51.25,0.001,1
714,43,510,150,195,60,51.5,0.001,1
717,43,512,150,197,60,51.75,0.001,1
720,43,513,150,198,60,52,0.001,1
723,42,514,150,201,60,52.25,0.001,1
726,42,515,150,203,61,52.5,0.001,1
729,42,516,150,206,61,52.75,0.001,1
732,40,520,150,207,62,53,0.001,1
735,40,520,150,208,62,53.25,0.001,1
738,40,520,150,208,62,53.5,0.001,1
741,40,521,150,210,62,53.75,0.001,1
744,38,522,150,210,62,54,0.001,1
747,38,522,150,210,62,54.25,0.001,1
750,37,522,150,210,63,54.5,0.001,1
753,37,523,150,210,63,54.75,0.001,1
756,37,523,150,210,65,55,0.001,1
759,37,526,150,210,65,55.25,0.001,1
762,37,527,150,210,65,55.5,0.001,1
765,36,528,150,210,65,55.75,0.001,1
768,36,528,150,210,65,56,0.001,1
771,36,528,150,210,65,56.25,0.001,1
774,36,530,150,210,65,56.5,0.001,1
777,35,531,150,210,65,56.75,0.001,1
780,35,532,150,213,65,57,0.001,1
783,34,532,150,214,65,57.25,0.001,1
786,34,533,150,214,65,57.5,0.001,1
789,34,534,150,214,65,57.75,0.001,1
792,32,535,150,216,65,58,0.001,1
795,32,535,150,218,65,58.25,0.001,1
798,31,536,150,219,65,58.5,0.001,1
801,28,536,150,219,65,58.75,0.001,1
804,28,537,150,220,65,59,0.001,1
807,28,538,150,221,65,59.25,0.001,1
810,26,539,150,221,65,59.5,0.001,1
813,26,540,150,221,65,59.75,0.001,1
816,26,540,150,221,65,60,0.001,1
819,25,541,150,221,65,60.25,0.001,1
822,24,541,150,223,65,60.5,0.001,1
825,24,541,150,225,65,60.75,0.001,1
828,24,543,150,227,65,61,0.001,1
831,22,543,150,229,65,61.25,0.001,1
834,22,544,150,230,65,61.5,0.001,1
837,22,547,150,231,65,61.75,0.001,1
840,21,549,150,231,65,62,0.001,1
843,21,551,150,231,65,62.25,0.001,1
846,20,551,150,231,65,62.5,0.001,1
849,16,552,150,231,65,62.75,0.001,1
852,16,555,150,231,65,63,0.001,1
855,16,556,150,231,65,63.25,0.001,1
858,16,557,150,231,65,63.5,0.001,1
861,16,558,150,231,65,63.75,0.001,1
864,15,559,150,231,65,64,0.001,1
867,13,560,150,232,66,64.25,0.001,1
870,12,561,150,232,66,64.5,0.001,1
873,12,561,150,234,67,64.75,0.001,1
876,12,562,150,234,68,65,0.001,1
879,12,563,150,234,68,65.25,0.001,1
882,11,564,150,234,68,65.5,0.001,1
885,9,565,150,234,68,65.75,0.001,1
888,9,566,150,234,68,66,0.001,1
891,9,567,150,235,68,66.25,0.001,1
894,8,568,150,235,68,66.5,0.001,1
897,8,568,150,237,68,66.75,0.001,1
900,7,570,150,238,68,67,0.001,1
903,6,570,150,238,68,67.25,0.001,1
906,6,570,150,239,68,67.5,0.001,1
909,6,570,150,239,68,67.75,0.001,1
912,6,571,150,241,68,68,0.001,1
915,6,571,150,242,68,68.25,0.001,1
918,6,571,150,243,68,68.5,0.001,1
921,6,573,150,245,68,68.75,0.001,1
924,6,574,150,247,68,69,0.001,1
927,6,575,150,247,68,69.25,0.001,1
930,6,577,150,248,68,69.5,0.001,1
933,6,578,150,251,68,69.75,0.001,1
936,6,582,150,253,68,70,0.001,1
939,6,585,150,256,68,70.25,0.001,1
942,6,586,150,256,68,70.5,0.001,1
945,6,587,150,256,68,70.75,0.001,1
948,6,588,150,258,68,71,0.001,1
951,5,590,150,259,68,71.25,0.001,1
954,4,592,150,260,68,71.5,0.001,1
957,3,593,150,262,68,71.75,0.001,1
960,3,597,150,263,68,72,0.001,1
963,3,598,150,265,68,72.25,0.001,1
966,3,600,150,267,68,72.5,0.001,1
969,3,602,150,269,68,72.75,0.001,1
972,3,603,150,270,68,73,0.001,1
975,3,604,150,270,68,73.25,0.001,1
978,3,606,150,270,68,73.5,0.001,1
981,2,610,150,270,68,73.75,0.001,1
984,2,612,150,270,69,74,0.001,1
987,2,612,150,272,69,74.25,0.001,1
990,2,612,150,273,69,74.5,0.001,1
993,2,617,150,275,70,74.75,0.001,1
996,2,617,150,276,70,75,0.001,1
999,2,619,150,278,70,75.25,0.001,1
1002,2,621,150,278,70,75.5,0.001,1
1005,2,622,150,278,70,75.75,0.001,1
1008,2,622,150,278,71,76,0.001,1
1011,2,626,150,278,71,76.25,0.001,1
1014,2,628,150,278,72,76.5,0.001,1
1017,2,630,150,279,72,76.75,0.001,1
1020,1,633,150,280,72,77,0.001,1
1023,1,633,150,280,72,77.25,0.001,1
1026,1,633,150,280,72,77.5,0.001,1
1029,1,633,150,280,72,77.75,0.001,1
1032,1,634,150,280,72,78,0.001,1
1035,1,635,150,280,73,78.25,0.001,1
1038,0,636,150,280,73,78.5,0.001,1
1041,0,638,150,280,73,78.75,0.001,1
1044,0,639,150,280,73,79,0.001,1
1047,0,640,150,280,73,79.25,0.001,1
1050,0,640,150,280,73,79.5,0.001,1
1053,0,643,150,280,73,79.75,0.001,1
1056,0,644,150,280,75,80,0.001,1
1059,0,646,150,280,75,80.25,0.001,1
1062,0,649,150,280,75,80.5,0.001,1
1065,0,649,150,280,75,80.75,0.001,1
1068,0,650,150,280,75,81,0.001,1
1071,0,655,150,280,75,81.25,0.001,1
1074,0,656,150,280,76,81.5,0.001,1
1077,0,657,150,280,76,81.75,0.001,1
1080,0,662,150,280,76,82,0.001,1
1083,0,663,150,280,76,82.25,0.001,1
1086,0,663,150,280,76,82.5,0.001,1
1089,0,667,150,280,76,82.75,0.001,1
1092,0,668,150,280,76,83,0.001,1
1095,0,671,150,280,76,83.25,0.001,1
1098,0,672,150,280,76,83.5,0.001,1
1101,0,675,150,280,76,83.75,0.001,1
1104,0,677,150,280,76,84,0.001,1
1107,0,679,150,280,76,84.25,0.001,1
1110,0,679,150,280,77,84.5,0.001,1
1113,0,681,150,280,77,84.75,0.001,1
1116,0,682,150,280,77,85,0.001,1
1119,0,684,150,280,77,85.25,0.001,1
1122,0,684,150,280,78,85.5,0.001,1
1125,0,686,150,280,78,85.75,0.001,1
1128,0,691,150,280,78,86,0.001,1
1131,0,691,150,280,79,86.25,0.001,1
1134,0,695,150,280,79,86.5,0.001,1
1137,0,697,150,280,79,86.75,0.001,1
1140,0,699,150,280,79,87,0.001,1
1143,0,699,150,280,79,87.25,0.001,1
1146,0,700,150,280,79,87.5,0.001,1
1149,0,701,150,280,79,87.75,0.001,1
1152,0,703,150,280,80,88,0.001,1
1155,0,703,150,280,80,88.25,0.001,1
1158,0,707,150,280,80,88.5,0.001,1
1161,0,709,150,280,80,88.75,0.001,1
1164,0,711,150,280,80,89,0.001,1
1167,0,711,150,280,80,89.25,0.001,1
1170,0,714,150,280,80,89.5,0.001,1
1173,0,714,150,280,80,89.75,0.001,1
1176,0,714,150,280,80,90,0.001,1
1179,0,714,150,280,80,90.25,0.001,1
1182,0,715,150,280,80,90.5,0.001,1
1185,0,715,150,280,80,90.75,0.001,1
1188,0,716,150,280,80,91,0.001,1
1191,0,720,150,280,80,91.25,0.001,1
1194,0,721,150,280,80,91.5,0.001,1
1197,0,721,150,280,80,91.75,0.001,1
1200,0,723,150,280,80,92,0.001,1
1203,0,726,150,280,80,92.25,0.001,1
1206,0,727,150,280,80,92.5,0.001,1
1209,0,729,150,280,80,92.75,0.001,1
1212,0,730,150,280,81,93,0.001,1
1215,0,733,150,280,82,93.25,0.001,1
1218,0,733,150,280,82,93.5,0.001,1
1221,0,734,150,280,82,93.75,0.001,1
1224,0,736,150,280,82,94,0.001,1
1227,0,737,150,280,82,94.25,0.001,1
1230,0,739,150,280,82,94.5,0.001,1
1233,0,739,150,280,82,94.75,0.001,1
1236,0,740,150,280,82,95,0.001,1
1239,0,742,150,280,82,95.25,0.001,1
1242,0,744,150,280,82,95.5,0.001,1
1245,0,746,150,280,83,95.75,0.001,1
1248,0,747,150,280,83,96,0.001,1
1251,0,749,150,280,83,96.25,0.001,1
1254,0,749,150,280,83,96.5,0.001,1
1257,0,749,150,280,83,96.75,0.001,1
1260,0,750,150,280,83,97,0.001,1
1263,0,752,150,280,83,97.25,0.001,1
1266,0,754,150,280,83,97.5,0.001,1
1269,0,755,150,280,83,97.75,0.001,1
1272,0,757,150,281,83,98,0.001,1
1275,0,758,150,282,83,98.25,0.001,1
1278,0,759,150,285,83,98.5,0.001,1
1281,0,760,150,286,83,98.75,0.001,1
1284,0,762,150,287,83,99,0.001,1
1287,0,763,150,289,83,99.25,0.001,1
1290,0,763,150,289,83,99.5,0.001,1
1293,0,765,150,289,83,99.75,0.001,1
1296,0,766,150,291,83,100,0.001,1
1299,0,766,150,294,83,100.25,0.001,1
1302,0,769,150,294,83,100.5,0.001,1
1305,0,771,150,297,83,100.75,0.001,1
1308,0,773,150,300,83,101,0.001,1
1311,0,775,150,302,83,101.25,0.001,1
1314,0,776,150,303,83,101.5,0.001,1
1317,0,776,150,305,83,101.75,0.001,1
1320,0,776,150,305,83,102,0.001,1
1323,0,777,150,308,83,102.25,0.001,1
1326,0,778,150,308,83,102.5,0.001,1
1329,0,780,150,310,83,102.75,0.001,1
1332,0,780,150,311,83,103,0.001,1
1335,0,783,150,313,83,103.25,0.001,1
1338,0,784,150,316,83,103.5,0.001,1
1341,0,785,150,318,84,103.75,0.001,1
1344,0,787,150,319,84,104,0.001,1
1347,0,787,150,321,84,104.25,0.001,1
1350,0,791,150,324,84,104.5,0.001,1
1353,0,793,150,326,84,104.75,0.001,1
1356,0,793,150,327,84,105,0.001,1
1359,0,797,150,329,84,105.25,0.001,1
1362,0,797,150,330,84,105.5,0.001,1
1365,0,797,150,331,84,105.75,0.001,1
1368,0,799,150,334,84,106,0.001,1
1371,0,800,150,335,84,106.25,0.001,1
1374,0,802,150,337,84,106.5,0.001,1
1377,0,805,150,339,84,106.75,0.001,1
1380,0,807,150,341,84,107,0.001,1
1383,0,808,150,342,84,107.25,0.001,1
1386,0,809,150,344,84,107.5,0.001,1
1389,0,812,150,347,84,107.75,0.001,1
1392,0,815,150,349,84,108,0.001,1
1395,0,815,150,350,84,108.25,0.001,1
1398,0,816,150,352,84,108.5,0.001,1
1401,0,823,150,352,84,108.75,0.001,1
1404,0,825,150,353,84,109,0.001,1
1407,0,825,150,355,84,109.25,0.001,1
1410,0,826,150,356,84,109.5,0.001,1
1413,0,827,150,357,84,109.75,0.001,1
1416,0,827,150,359,84,110,0.001,1
1419,0,827,150,361,84,110.25,0.001,1
1422,0,829,150,363,84,110.5,0.001,1
1425,0,832,150,364,84,110.75,0.001,1
1428,0,834,150,365,84,111,0.001,1
1431,0,836,150,366,84,111.25,0.001,1
1434,0,837,150,367,84,111.5,0.001,1
1437,0,839,150,370,84,111.75,0.001,1
1440,0,842,150,372,84,112,0.001,1
1443,0,844,150,373,84,112.25,0.001,1
1446,0,846,150,375,84,112.5,0.001,1
1449,0,847,150,376,84,112.75,0.001,1
1452,0,847,150,377,84,113,0.001,1
1455,0,849,150,380,84,113.25,0.001,1
1458,0,850,150,381,84,113.5,0.001,1
1461,0,854,150,381,84,113.75,0.001,1
1464,0,856,150,382,84,114,0.001,1
1467,0,858,150,383,84,114.25,0.001,1
1470,0,859,150,385,84,114.5,0.001,1
1473,0,860,150,388,84,114.75,0.001,1
1476,0,860,150,390,84,115,0.001,1
1479,0,864,150,391,84,115.25,0.001,1
1482,0,866,150,393,84,115.5,0.001,1
1485,0,868,150,394,84,115.75,0.001,1
1488,0,870,150,395,84,116,0.001,1
1491,0,873,150,395,84,116.25,0.001,1
1494,0,876,150,397,84,116.5,0.001,1
1497,0,878,150,397,84,116.75,0.001,1
1500,0,878,150,399,84,117,0.001,1
1503,0,881,150,402,86,117.25,0.001,1
1506,0,884,150,402,86,117.5,0.001,1
1509,0,884,150,404,86,117.75,0.001,1
1512,0,885,150,404,86,118,0.001,1
1515,0,887,150,405,87,118.25,0.001,1
1518,0,891,150,407,87,118.5,0.001,1
1521,0,892,150,409,87,118.75,0.001,1
1524,0,894,150,412,87,119,0.001,1
1527,0,895,150,414,87,119.25,0.001,1
1530,0,897,150,414,87,119.5,0.001,1
1533,0,898,150,416,87,119.75,0.001,1
1536,0,900,150,417,87,120,0.001,1
1539,0,901,150,419,87,120.25,0.001,1
1542,0,904,150,420,87,120.5,0.001,1
1545,0,905,150,421,87,120.75,0.001,1
1548,0,905,150,423,87,121,0.001,1
1551,0,907,150,423,87,121.25,0.001,1
1554,0,908,150,426,87,121.5,0.001,1
1557,0,909,150,426,87,121.75,0.001,1
1560,0,911,150,427,88,122,0.001,1
1563,0,911,150,430,88,122.25,0.001,1
1566,0,914,150,433,88,122.5,0.001,1
1569,0,917,150,435,89,122.75,0.001,1
1572,0,919,150,437,90,123,0.001,1
1575,0,920,150,440,90,123.25,0.001,1
1578,0,921,150,441,90,123.5,0.001,1
1581,0,924,150,443,90,123.75,0.001,1
1584,0,925,150,444,90,124,0.001,1
1587,0,926,150,446,90,124.25,0.001,1
1590,0,928,150,447,90,124.5,0.001,1
1593,0,930,150,447,90,124.75,0.001,1
1596,0,934,150,449,90,125,0.001,1
1599,0,934,150,449,90,125.25,0.001,1
1602,0,935,150,450,91,125.5,0.001,1
1605,0,937,150,452,91,125.75,0.001,1
1608,0,938,150,454,91,126,0.001,1
1611,0,939,150,455,91,126.25,0.001,1
1614,0,942,150,455,91,126.5,0.001,1
1617,0,944,150,457,91,126.75,0.001,1
1620,0,946,150,460,91,127,0.001,1
1623,0,947,150,461,91,127.25,0.001,1
1626,0,948,150,463,91,127.5,0.001,1
1629,0,950,150,465,91,127.75,0.001,1
1632,0,952,150,467,91,128,0.001,1
1635,0,952,150,468,91,128.25,0.001,1
1638,0,953,150,469,92,128.5,0.001,1
1641,0,956,150,470,92,128.75,0.001,1
1644,0,959,150,472,92,129,0.001,1
1647,0,962,150,472,92,129.25,0.001,1
1650,0,968,150,473,92,129.5,0.001,1
1653,0,968,150,475,92,129.75,0.001,1
1656,0,970,150,476,92,130,0.001,1
1659,0,975,150,477,92,130.25,0.001,1
1662,0,979,150,480,92,130.5,0.001,1
1665,0,980,150,481,92,130.75,0.001,1
1668,0,985,150,483,92,131,0.001,1
1671,0,987,150,485,92,131.25,0.001,1
1674,0,989,150,488,92,131.5,0.001,1
1677,0,990,150,489,92,131.75,0.001,1
1680,0,991,150,490,92,132,0.001,1
1683,0,992,150,492,93,132.25,0.001,1
1686,0,993,150,493,93,132.5,0.001,1
1689,0,993,150,493,93,132.75,0.001,1
1692,0,995,150,495,93,133,0.001,1
1695,0,998,150,496,93,133.25,0.001,1
1698,0,999,150,497,94,133.5,0.001,1
1701,0,1000,150,500,95,133.75,0.001,1
1704,0,1000,150,502,95,134,0.001,1
1707,0,1000,150,504,95,134.25,0.001,1
1710,0,1000,150,506,95,134.5,0.001,1
1713,0,1002,150,508,95,134.75,0.001,1
1716,0,1003,150,510,95,135,0.001,1
1719,0,1003,150,510,95,135.25,0.001,1
1722,0,1005,150,511,95,135.5,0.001,1
1725,0,1007,150,513,95,135.75,0.001,1
1728,0,1010,150,515,95,136,0.001,1
1731,0,1013,150,517,95,136.25,0.001,1
1734,0,1013,150,519,95,136.5,0.001,1
1737,0,1015,150,521,96,136.75,0.001,1
1740,0,1017,150,522,97,137,0.001,1
1743,0,1019,150,525,98,137.25,0.001,1
1746,0,1020,150,527,98,137.5,0.001,1
1749,0,1023,150,529,98,137.75,0.001,1
1752,0,1023,150,531,99,138,0.001,1
1755,0,1023,150,532,99,138.25,0.001,1
1758,0,1024,150,535,99,138.5,0.001,1
1761,0,1027,150,536,99,138.75,0.001,1
1764,0,1031,150,539,99,139,0.001,1
1767,0,1031,150,541,100,139.25,0.001,1
1770,0,1032,150,544,100,139.5,0.001,1
1773,0,1034,150,545,100,139.75,0.001,1
1776,0,1034,150,545,100,140,0.001,1
1779,0,1037,150,547,100,140.25,0.001,1
1782,0,1038,150,548,100,140.5,0.001,1
1785,0,1043,150,550,100,140.75,0.001,1
1788,0,1044,150,552,100,141,0.001,1
1791,0,1045,150,552,101,141.25,0.001,1
1794,0,1045,150,554,101,141.5,0.001,1
1797,0,1045,150,556,101,141.75,0.001,1
1800,0,1046,150,557,101,142,0.001,1
1803,0,1050,150,559,102,142.25,0.001,1
1806,0,1051,150,561,102,142.5,0.001,1
1809,0,1054,150,563,103,142.75,0.001,1
1812,0,1055,150,565,103,143,0.001,1
1815,0,1055,150,567,104,143.25,0.001,1
1818,0,1056,150,569,104,143.5,0.001,1
1821,0,1061,150,572,104,143.75,0.001,1
1824,0,1066,150,574,104,144,0.001,1
1827,0,1066,150,576,104,144.25,0.001,1
1830,0,1069,150,577,104,144.5,0.001,1
1833,0,1070,150,578,104,144.75,0.001,1
1836,0,1072,150,581,104,145,0.001,1
1839,0,1074,150,582,104,145.25,0.001,1
1842,0,1074,150,584,104,145.5,0.001,1
1845,0,1075,150,586,104,145.75,0.001,1
1848,0,1078,150,586,104,146,0.001,1
1851,0,1080,150,586,104,146.25,0.001,1
1854,0,1083,150,587,104,146.5,0.001,1
1857,0,1084,150,588,104,146.75,0.001,1
1860,0,1086,150,589,104,147,0.001,1
1863,0,1088,150,589,104,147.25,0.001,1
1866,0,1088,150,592,104,147.5,0.001,1
1869,0,1092,150,593,104,147.75,0.001,1
1872,0,1095,150,593,105,148,0.001,1
1875,0,1100,150,595,105,148.25,0.001,1
1878,0,1101,150,595,107,148.5,0.001,1
1881,0,1102,150,598,108,148.75,0.001,1
1884,0,1103,150,600,108,149,0.001,1
1887,0,1105,150,602,108,149.25,0.001,1
