time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,trtmt,run
549,0,600,150,0,0,37.75,3,1
552,0,600,150,0,0,38,3,1
555,0,600,150,0,0,38.25,3,1
558,0,600,150,0,0,38.5,3,1
561,0,600,150,0,0,38.75,3,1
564,0,600,150,0,0,39,3,1
567,0,600,150,0,0,39.25,3,1
570,0,600,150,0,0,39.5,3,1
573,0,600,150,0,0,39.75,3,1
576,0,600,150,0,0,40,3,1
579,0,600,150,0,0,40.25,3,1
582,0,600,150,0,0,40.5,3,1
585,0,600,150,0,0,40.75,3,1
588,0,600,150,0,0,41,3,1
591,0,600,150,0,0,41.25,3,1
594,0,600,150,0,0,41.5,3,1
597,0,600,150,0,0,41.75,3,1
600,0,600,150,0,0,42,3,1
603,0,600,150,0,0,42.25,3,1
606,0,600,150,0,0,42.5,3,1
609,0,600,150,0,0,42.75,3,1
612,0,600,150,0,0,43,3,1
615,0,600,150,0,0,43.25,3,1
618,0,600,150,0,0,43.5,3,1
621,0,600,150,0,0,43.75,3,1
624,0,600,150,0,0,44,3,1
627,0,600,150,0,0,44.25,3,1
630,0,600,150,0,0,44.5,3,1
633,0,600,150,0,0,44.75,3,1
636,0,600,150,0,0,45,3,1
639,0,600,150,0,0,45.25,3,1
642,0,600,150,0,0,45.5,3,1
645,0,600,150,0,0,45.75,3,1
648,0,600,150,0,0,46,3,1
651,0,600,150,0,0,46.25,3,1
654,0,600,150,0,0,46.5,3,1
657,0,600,150,0,0,46.75,3,1
660,0,600,150,0,0,47,3,1
663,0,600,150,0,0,47.25,3,1
666,0,600,150,0,0,47.5,3,1
669,0,600,150,0,0,47.75,3,1
672,0,600,150,0,0,48,3,1
675,0,600,150,0,0,48.25,3,1
678,0,600,150,0,0,48.5,3,1
681,0,600,150,0,0,48.75,3,1
684,0,600,150,0,0,49,3,1
687,0,600,150,0,0,49.25,3,1
690,0,600,150,0,0,49.5,3,1
693,0,600,150,0,0,49.75,3,1
696,0,600,150,0,0,50,3,1
699,0,600,150,0,0,50.25,3,1
702,0,600,150,0,0,50.5,3,1
705,0,600,150,0,0,50.75,3,1
708,0,600,150,0,0,51,3,1
711,0,600,150,0,0,51.25,3,1
714,0,600,150,0,0,51.5,3,1
717,0,600,150,0,0,51.75,3,1
720,0,600,150,0,0,52,3,1
723,0,600,150,0,0,52.25,3,1
726,0,600,150,0,0,52.5,3,1
729,0,600,150,0,0,52.75,3,1
732,0,600,150,0,0,53,3,1
735,0,600,150,0,0,53.25,3,1
738,0,600,150,0,0,53.5,3,1
741,0,600,150,0,0,53.75,3,1
744,0,600,150,0,0,54,3,1
747,0,600,150,0,0,54.25,3,1
750,0,600,150,0,0,54.5,3,1
753,0,600,150,0,0,54.75,3,1
756,0,600,150,0,0,55,3,1
759,0,600,150,0,0,55.25,3,1
762,0,600,150,0,0,55.5,3,1
765,0,600,150,0,0,55.75,3,1
768,0,600,150,0,0,56,3,1
771,0,600,150,0,0,56.25,3,1
774,0,600,150,0,0,56.5,3,1
777,0,600,150,0,0,56.75,3,1
780,0,600,150,0,0,57,3,1
783,0,600,150,0,0,57.25,3,1
786,0,600,150,0,0,57.5,3,1
789,0,600,150,0,0,57.75,3,1
792,0,600,150,0,0,58,3,1
795,0,600,150,0,0,58.25,3,1
798,0,600,150,0,0,58.5,3,1
801,0,600,150,0,0,58.75,3,1
804,0,600,150,0,0,59,3,1
807,0,600,150,0,0,59.25,3,1
810,0,600,150,0,0,59.5,3,1
813,0,600,150,0,0,59.75,3,1
816,0,600,150,0,0,60,3,1
819,0,600,150,0,0,60.25,3,1
822,0,600,150,0,0,60.5,3,1
825,0,600,150,0,0,60.75,3,1
828,0,600,150,0,0,61,3,1
831,0,600,150,0,0,61.25,3,1
834,0,600,150,0,0,61.5,3,1
837,0,600,150,0,0,61.75,3,1
840,0,600,150,0,0,62,3,1
843,0,600,150,0,0,62.25,3,1
846,0,600,150,0,0,62.5,3,1
849,0,600,150,0,0,62.75,3,1
852,0,600,150,0,0,63,3,1
855,0,600,150,0,0,63.25,3,1
858,0,600,150,0,0,63.5,3,1
861,0,600,150,0,0,63.75,3,1
864,0,600,150,0,0,64,3,1
867,0,600,150,0,0,64.25,3,1
870,0,600,150,0,0,64.5,3,1
873,0,600,150,0,0,64.75,3,1
876,0,600,150,0,0,65,3,1
879,0,600,150,0,0,65.25,3,1
882,0,600,150,0,0,65.5,3,1
885,0,600,150,0,0,65.75,3,1
888,0,600,150,0,0,66,3,1
891,0,600,150,0,0,66.25,3,1
894,0,600,150,0,0,66.5,3,1
897,0,600,150,0,0,66.75,3,1
900,0,600,150,0,0,67,3,1
903,0,600,150,0,0,67.25,3,1
906,0,600,150,0,0,67.5,3,1
909,0,600,150,0,0,67.75,3,1
912,0,600,150,0,0,68,3,1
915,0,600,150,0,0,68.25,3,1
918,0,600,150,0,0,68.5,3,1
921,0,600,150,0,0,68.75,3,1
924,0,600,150,0,0,69,3,1
927,0,600,150,0,0,69.25,3,1
930,0,600,150,0,0,69.5,3,1
933,0,600,150,0,0,69.75,3,1
936,0,600,150,0,0,70,3,1
939,0,600,150,0,0,70.25,3,1
942,0,600,150,0,0,70.5,3,1
945,0,600,150,0,0,70.75,3,1
948,0,600,150,0,0,71,3,1
951,0,600,150,0,0,71.25,3,1
954,0,600,150,0,0,71.5,3,1
957,0,600,150,0,0,71.75,3,1
960,0,600,150,0,0,72,3,1
963,0,600,150,0,0,72.25,3,1
966,0,600,150,0,0,72.5,3,1
969,0,600,150,0,0,72.75,3,1
972,0,600,150,0,0,73,3,1
975,0,600,150,0,0,73.25,3,1
978,0,600,150,0,0,73.5,3,1
981,0,600,150,0,0,73.75,3,1
984,0,600,150,0,0,74,3,1
987,0,600,150,0,0,74.25,3,1
990,0,600,150,0,0,74.5,3,1
993,0,600,150,0,0,74.75,3,1
996,0,600,150,0,0,75,3,1
999,0,600,150,0,0,75.25,3,1
1002,0,600,150,0,0,75.5,3,1
1005,0,600,150,0,0,75.75,3,1
1008,0,600,150,0,0,76,3,1
1011,0,600,150,0,0,76.25,3,1
1014,0,600,150,0,0,76.5,3,1
1017,0,600,150,0,0,76.75,3,1
1020,0,600,150,0,0,77,3,1
1023,0,600,150,0,0,77.25,3,1
1026,0,600,150,0,0,77.5,3,1
1029,0,600,150,0,0,77.75,3,1
1032,0,600,150,0,0,78,3,1
1035,0,600,150,0,0,78.25,3,1
1038,0,600,150,0,0,78.5,3,1
1041,0,600,150,0,0,78.75,3,1
1044,0,600,150,0,0,79,3,1
1047,0,600,150,0,0,79.25,3,1
1050,0,600,150,0,0,79.5,3,1
1053,0,600,150,0,0,79.75,3,1
1056,0,600,150,0,0,80,3,1
1059,0,600,150,0,0,80.25,3,1
1062,0,600,150,0,0,80.5,3,1
1065,0,600,150,0,0,80.75,3,1
1068,0,600,150,0,0,81,3,1
1071,0,600,150,0,0,81.25,3,1
1074,0,600,150,0,0,81.5,3,1
1077,0,600,150,0,0,81.75,3,1
1080,0,600,150,0,0,82,3,1
1083,0,600,150,0,0,82.25,3,1
1086,0,600,150,0,0,82.5,3,1
1089,0,600,150,0,0,82.75,3,1
1092,0,600,150,0,0,83,3,1
1095,0,600,150,0,0,83.25,3,1
1098,0,600,150,0,0,83.5,3,1
1101,0,600,150,0,0,83.75,3,1
1104,0,600,150,0,0,84,3,1
1107,0,600,150,0,0,84.25,3,1
1110,0,600,150,0,0,84.5,3,1
1113,0,600,150,0,0,84.75,3,1
1116,0,600,150,0,0,85,3,1
1119,0,600,150,0,0,85.25,3,1
1122,0,600,150,0,0,85.5,3,1
1125,0,600,150,0,0,85.75,3,1
1128,0,600,150,0,0,86,3,1
1131,0,600,150,0,0,86.25,3,1
1134,0,600,150,0,0,86.5,3,1
1137,0,600,150,0,0,86.75,3,1
1140,0,600,150,0,0,87,3,1
1143,0,600,150,0,0,87.25,3,1
1146,0,600,150,0,0,87.5,3,1
1149,0,600,150,0,0,87.75,3,1
1152,0,600,150,0,0,88,3,1
1155,0,600,150,0,0,88.25,3,1
1158,0,600,150,0,0,88.5,3,1
1161,0,600,150,0,0,88.75,3,1
1164,0,600,150,0,0,89,3,1
1167,0,600,150,0,0,89.25,3,1
1170,0,600,150,0,0,89.5,3,1
1173,0,600,150,0,0,89.75,3,1
1176,0,600,150,0,0,90,3,1
1179,0,600,150,0,0,90.25,3,1
1182,0,600,150,0,0,90.5,3,1
1185,0,600,150,0,0,90.75,3,1
1188,0,600,150,0,0,91,3,1
1191,0,600,150,0,0,91.25,3,1
1194,0,600,150,0,0,91.5,3,1
1197,0,600,150,0,0,91.75,3,1
1200,0,600,150,0,0,92,3,1
1203,0,600,150,0,0,92.25,3,1
1206,0,600,150,0,0,92.5,3,1
1209,0,600,150,0,0,92.75,3,1
1212,0,600,150,0,0,93,3,1
1215,0,600,150,0,0,93.25,3,1
1218,0,600,150,0,0,93.5,3,1
1221,0,600,150,0,0,93.75,3,1
1224,0,600,150,0,0,94,3,1
1227,0,600,150,0,0,94.25,3,1
1230,0,600,150,0,0,94.5,3,1
1233,0,600,150,0,0,94.75,3,1
1236,0,600,150,0,0,95,3,1
1239,0,600,150,0,0,95.25,3,1
1242,0,600,150,0,0,95.5,3,1
1245,0,600,150,0,0,95.75,3,1
1248,0,600,150,0,0,96,3,1
1251,0,600,150,0,0,96.25,3,1
1254,0,600,150,0,0,96.5,3,1
1257,0,600,150,0,0,96.75,3,1
1260,0,600,150,0,0,97,3,1
1263,0,600,150,0,0,97.25,3,1
1266,0,600,150,0,0,97.5,3,1
1269,0,600,150,0,0,97.75,3,1
1272,0,600,150,0,0,98,3,1
1275,0,600,150,0,0,98.25,3,1
1278,0,600,150,0,0,98.5,3,1
1281,0,600,150,0,0,98.75,3,1
1284,0,600,150,0,0,99,3,1
1287,0,600,150,0,0,99.25,3,1
1290,0,600,150,0,0,99.5,3,1
1293,0,600,150,0,0,99.75,3,1
1296,0,600,150,0,0,100,3,1
1299,0,600,150,0,0,100.25,3,1
1302,0,600,150,0,0,100.5,3,1
1305,0,600,150,0,0,100.75,3,1
1308,0,600,150,0,0,101,3,1
1311,0,600,150,0,0,101.25,3,1
1314,0,600,150,0,0,101.5,3,1
1317,0,600,150,0,0,101.75,3,1
1320,0,600,150,0,0,102,3,1
1323,0,600,150,0,0,102.25,3,1
1326,0,600,150,0,0,102.5,3,1
1329,0,600,150,0,0,102.75,3,1
1332,0,600,150,0,0,103,3,1
1335,0,600,150,0,0,103.25,3,1
1338,0,600,150,0,0,103.5,3,1
1341,0,600,150,0,0,103.75,3,1
1344,0,600,150,0,0,104,3,1
1347,0,600,150,0,0,104.25,3,1
1350,0,600,150,0,0,104.5,3,1
1353,0,600,150,0,0,104.75,3,1
1356,0,600,150,0,0,105,3,1
1359,0,600,150,0,0,105.25,3,1
1362,0,600,150,0,0,105.5,3,1
1365,0,600,150,0,0,105.75,3,1
1368,0,600,150,0,0,106,3,1
1371,0,600,150,0,0,106.25,3,1
1374,0,600,150,0,0,106.5,3,1
1377,0,600,150,0,0,106.75,3,1
1380,0,600,150,0,0,107,3,1
1383,0,600,150,0,0,107.25,3,1
1386,0,600,150,0,0,107.5,3,1
1389,0,600,150,0,0,107.75,3,1
1392,0,600,150,0,0,108,3,1
1395,0,600,150,0,0,108.25,3,1
1398,0,600,150,0,0,108.5,3,1
1401,0,600,150,0,0,108.75,3,1
1404,0,600,150,0,0,109,3,1
1407,0,600,150,0,0,109.25,3,1
1410,0,600,150,0,0,109.5,3,1
1413,0,600,150,0,0,109.75,3,1
1416,0,600,150,0,0,110,3,1
1419,0,600,150,0,0,110.25,3,1
1422,0,600,150,0,0,110.5,3,1
1425,0,600,150,0,0,110.75,3,1
1428,0,600,150,0,0,111,3,1
1431,0,600,150,0,0,111.25,3,1
1434,0,600,150,0,0,111.5,3,1
1437,0,600,150,0,0,111.75,3,1
1440,0,600,150,0,0,112,3,1
1443,0,600,150,0,0,112.25,3,1
1446,0,600,150,0,0,112.5,3,1
1449,0,600,150,0,0,112.75,3,1
1452,0,600,150,0,0,113,3,1
1455,0,600,150,0,0,113.25,3,1
1458,0,600,150,0,0,113.5,3,1
1461,0,600,150,0,0,113.75,3,1
1464,0,600,150,0,0,114,3,1
1467,0,600,150,0,0,114.25,3,1
1470,0,600,150,0,0,114.5,3,1
1473,0,600,150,0,0,114.75,3,1
1476,0,600,150,0,0,115,3,1
1479,0,600,150,0,0,115.25,3,1
1482,0,600,150,0,0,115.5,3,1
1485,0,600,150,0,0,115.75,3,1
1488,0,600,150,0,0,116,3,1
1491,0,600,150,0,0,116.25,3,1
1494,0,600,150,0,0,116.5,3,1
1497,0,600,150,0,0,116.75,3,1
1500,0,600,150,0,0,117,3,1
1503,0,600,150,0,0,117.25,3,1
1506,0,600,150,0,0,117.5,3,1
1509,0,600,150,0,0,117.75,3,1
1512,0,600,150,0,0,118,3,1
1515,0,600,150,0,0,118.25,3,1
1518,0,600,150,0,0,118.5,3,1
1521,0,600,150,0,0,118.75,3,1
1524,0,600,150,0,0,119,3,1
1527,0,600,150,0,0,119.25,3,1
1530,0,600,150,0,0,119.5,3,1
1533,0,600,150,0,0,119.75,3,1
1536,0,600,150,0,0,120,3,1
1539,0,600,150,0,0,120.25,3,1
1542,0,600,150,0,0,120.5,3,1
1545,0,600,150,0,0,120.75,3,1
1548,0,600,150,0,0,121,3,1
1551,0,600,150,0,0,121.25,3,1
1554,0,600,150,0,0,121.5,3,1
1557,0,600,150,0,0,121.75,3,1
1560,0,600,150,0,0,122,3,1
1563,0,600,150,0,0,122.25,3,1
1566,0,600,150,0,0,122.5,3,1
1569,0,600,150,0,0,122.75,3,1
1572,0,600,150,0,0,123,3,1
1575,0,600,150,0,0,123.25,3,1
1578,0,600,150,0,0,123.5,3,1
1581,0,600,150,0,0,123.75,3,1
1584,0,600,150,0,0,124,3,1
1587,0,600,150,0,0,124.25,3,1
1590,0,600,150,0,0,124.5,3,1
1593,0,600,150,0,0,124.75,3,1
1596,0,600,150,0,0,125,3,1
1599,0,600,150,0,0,125.25,3,1
1602,0,600,150,0,0,125.5,3,1
1605,0,600,150,0,0,125.75,3,1
1608,0,600,150,0,0,126,3,1
1611,0,600,150,0,0,126.25,3,1
1614,0,600,150,0,0,126.5,3,1
1617,0,600,150,0,0,126.75,3,1
1620,0,600,150,0,0,127,3,1
1623,0,600,150,0,0,127.25,3,1
1626,0,600,150,0,0,127.5,3,1
1629,0,600,150,0,0,127.75,3,1
1632,0,600,150,0,0,128,3,1
1635,0,600,150,0,0,128.25,3,1
1638,0,600,150,0,0,128.5,3,1
1641,0,600,150,0,0,128.75,3,1
1644,0,600,150,0,0,129,3,1
1647,0,600,150,0,0,129.25,3,1
1650,0,600,150,0,0,129.5,3,1
1653,0,600,150,0,0,129.75,3,1
1656,0,600,150,0,0,130,3,1
1659,0,600,150,0,0,130.25,3,1
1662,0,600,150,0,0,130.5,3,1
1665,0,600,150,0,0,130.75,3,1
1668,0,600,150,0,0,131,3,1
1671,0,600,150,0,0,131.25,3,1
1674,0,600,150,0,0,131.5,3,1
1677,0,600,150,0,0,131.75,3,1
1680,0,600,150,0,0,132,3,1
1683,0,600,150,0,0,132.25,3,1
1686,0,600,150,0,0,132.5,3,1
1689,0,600,150,0,0,132.75,3,1
1692,0,600,150,0,0,133,3,1
1695,0,600,150,0,0,133.25,3,1
1698,0,600,150,0,0,133.5,3,1
1701,0,600,150,0,0,133.75,3,1
1704,0,600,150,0,0,134,3,1
1707,0,600,150,0,0,134.25,3,1
1710,0,600,150,0,0,134.5,3,1
1713,0,600,150,0,0,134.75,3,1
1716,0,600,150,0,0,135,3,1
1719,0,600,150,0,0,135.25,3,1
1722,0,600,150,0,0,135.5,3,1
1725,0,600,150,0,0,135.75,3,1
1728,0,600,150,0,0,136,3,1
1731,0,600,150,0,0,136.25,3,1
1734,0,600,150,0,0,136.5,3,1
1737,0,600,150,0,0,136.75,3,1
1740,0,600,150,0,0,137,3,1
1743,0,600,150,0,0,137.25,3,1
1746,0,600,150,0,0,137.5,3,1
1749,0,600,150,0,0,137.75,3,1
1752,0,600,150,0,0,138,3,1
1755,0,600,150,0,0,138.25,3,1
1758,0,600,150,0,0,138.5,3,1
1761,0,600,150,0,0,138.75,3,1
1764,0,600,150,0,0,139,3,1
1767,0,600,150,0,0,139.25,3,1
1770,0,600,150,0,0,139.5,3,1
1773,0,600,150,0,0,139.75,3,1
1776,0,600,150,0,0,140,3,1
1779,0,600,150,0,0,140.25,3,1
1782,0,600,150,0,0,140.5,3,1
1785,0,600,150,0,0,140.75,3,1
1788,0,600,150,0,0,141,3,1
1791,0,600,150,0,0,141.25,3,1
1794,0,600,150,0,0,141.5,3,1
1797,0,600,150,0,0,141.75,3,1
1800,0,600,150,0,0,142,3,1
1803,0,600,150,0,0,142.25,3,1
1806,0,600,150,0,0,142.5,3,1
1809,0,600,150,0,0,142.75,3,1
1812,0,600,150,0,0,143,3,1
1815,0,600,150,0,0,143.25,3,1
1818,0,600,150,0,0,143.5,3,1
1821,0,600,150,0,0,143.75,3,1
1824,0,600,150,0,0,144,3,1
1827,0,600,150,0,0,144.25,3,1
1830,0,600,150,0,0,144.5,3,1
1833,0,600,150,0,0,144.75,3,1
1836,0,600,150,0,0,145,3,1
1839,0,600,150,0,0,145.25,3,1
1842,0,600,150,0,0,145.5,3,1
1845,0,600,150,0,0,145.75,3,1
1848,0,600,150,0,0,146,3,1
1851,0,600,150,0,0,146.25,3,1
1854,0,600,150,0,0,146.5,3,1
1857,0,600,150,0,0,146.75,3,1
1860,0,600,150,0,0,147,3,1
1863,0,600,150,0,0,147.25,3,1
1866,0,600,150,0,0,147.5,3,1
1869,0,600,150,0,0,147.75,3,1
1872,0,600,150,0,0,148,3,1
1875,0,600,150,0,0,148.25,3,1
1878,0,600,150,0,0,148.5,3,1
1881,0,600,150,0,0,148.75,3,1
1884,0,600,150,0,0,149,3,1
1887,0,600,150,0,0,149.25,3,1
1890,0,600,150,0,0,149.5,3,1
1893,0,600,150,0,0,149.75,3,1
1896,0,600,150,0,0,150,3,1
1899,0,600,150,0,0,150.25,3,1
1902,0,600,150,0,0,150.5,3,1
1905,0,600,150,0,0,150.75,3,1
1908,0,600,150,0,0,151,3,1
1911,0,600,150,0,0,151.25,3,1
1914,0,600,150,0,0,151.5,3,1
1917,0,600,150,0,0,151.75,3,1
1920,0,600,150,0,0,152,3,1
1923,0,600,150,0,0,152.25,3,1
1926,0,600,150,0,0,152.5,3,1
1929,0,600,150,0,0,152.75,3,1
1932,0,600,150,0,0,153,3,1
1935,0,600,150,0,0,153.25,3,1
1938,0,600,150,0,0,153.5,3,1
1941,0,600,150,0,0,153.75,3,1
1944,0,600,150,0,0,154,3,1
1947,0,600,150,0,0,154.25,3,1
1950,0,600,150,0,0,154.5,3,1
1953,0,600,150,0,0,154.75,3,1
1956,0,600,150,0,0,155,3,1
1959,0,600,150,0,0,155.25,3,1
1962,0,600,150,0,0,155.5,3,1
1965,0,600,150,0,0,155.75,3,1
1968,0,600,150,0,0,156,3,1
1971,0,600,150,0,0,156.25,3,1
1974,0,600,150,0,0,156.5,3,1
1977,0,600,150,0,0,156.75,3,1
1980,0,600,150,0,0,157,3,1
1983,0,600,150,0,0,157.25,3,1
1986,0,600,150,0,0,157.5,3,1
1989,0,600,150,0,0,157.75,3,1
1992,0,600,150,0,0,158,3,1
1995,0,600,150,0,0,158.25,3,1
1998,0,600,150,0,0,158.5,3,1
2001,0,600,150,0,0,158.75,3,1
2004,0,600,150,0,0,159,3,1
2007,0,600,150,0,0,159.25,3,1
2010,0,600,150,0,0,159.5,3,1
2013,0,600,150,0,0,159.75,3,1
2016,0,600,150,0,0,160,3,1
2019,0,600,150,0,0,160.25,3,1
2022,0,600,150,0,0,160.5,3,1
2025,0,600,150,0,0,160.75,3,1
2028,0,600,150,0,0,161,3,1
2031,0,600,150,0,0,161.25,3,1
2034,0,600,150,0,0,161.5,3,1
2037,0,600,150,0,0,161.75,3,1
2040,0,600,150,0,0,162,3,1
2043,0,600,150,0,0,162.25,3,1
2046,0,600,150,0,0,162.5,3,1
2049,0,600,150,0,0,162.75,3,1
2052,0,600,150,0,0,163,3,1
2055,0,600,150,0,0,163.25,3,1
2058,0,600,150,0,0,163.5,3,1
2061,0,600,150,0,0,163.75,3,1
2064,0,600,150,0,0,164,3,1
2067,0,600,150,0,0,164.25,3,1
2070,0,600,150,0,0,164.5,3,1
2073,0,600,150,0,0,164.75,3,1
