time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,r,run
150,0,600,150,0,0,4.5,0.1,1
153,0,600,150,0,0,4.75,0.1,1
156,0,600,150,0,0,5,0.1,1
159,0,600,150,0,0,5.25,0.1,1
162,0,600,150,0,0,5.5,0.1,1
165,0,600,150,0,0,5.75,0.1,1
168,0,600,150,0,0,6,0.1,1
171,0,600,150,0,0,6.25,0.1,1
174,0,600,150,0,0,6.5,0.1,1
177,0,600,150,0,0,6.75,0.1,1
180,0,600,150,0,0,7,0.1,1
183,0,600,150,0,0,7.25,0.1,1
186,0,600,150,0,0,7.5,0.1,1
189,15,585,150,0,0,7.75,0.1,1
192,31,569,150,0,0,8,0.1,1
195,43,557,150,0,0,8.25,0.1,1
198,47,553,150,0,0,8.5,0.1,1
201,58,542,150,2,0,8.75,0.1,1
204,64,536,150,3,0,9,0.1,1
207,66,534,150,3,0,9.25,0.1,1
210,75,525,150,4,0,9.5,0.1,1
213,83,517,150,5,0,9.75,0.1,1
216,86,514,150,7,0,10,0.1,1
219,91,509,150,8,0,10.25,0.1,1
222,93,507,150,10,0,10.5,0.1,1
225,97,503,150,11,0,10.75,0.1,1
228,102,498,150,13,0,11,0.1,1
231,107,493,150,15,0,11.25,0.1,1
234,111,489,150,16,0,11.5,0.1,1
237,117,483,150,19,0,11.75,0.1,1
240,119,481,150,20,0,12,0.1,1
243,120,480,150,21,0,12.25,0.1,1
246,123,477,150,24,0,12.5,0.1,1
249,125,475,150,25,0,12.75,0.1,1
252,128,472,150,27,0,13,0.1,1
255,128,472,150,28,0,13.25,0.1,1
258,129,471,150,30,0,13.5,0.1,1
261,134,466,150,31,0,13.75,0.1,1
264,134,466,150,33,1,14,0.1,1
267,136,464,150,34,0,14.25,0.1,1
270,138,462,150,35,3,14.5,0.1,1
273,139,461,150,36,4,14.75,0.1,1
276,140,460,150,36,6,15,0.1,1
279,141,459,150,39,8,15.25,0.1,1
282,141,459,150,39,8,15.5,0.1,1
285,142,458,150,42,9,15.75,0.1,1
288,143,457,150,44,10,16,0.1,1
291,143,457,150,46,12,16.25,0.1,1
294,144,456,150,47,14,16.5,0.1,1
297,144,456,150,48,17,16.75,0.1,1
300,144,456,150,49,20,17,0.1,1
303,144,456,150,51,22,17.25,0.1,1
306,144,456,150,52,24,17.5,0.1,1
309,144,456,150,53,32,17.75,0.1,1
312,144,456,150,56,37,18,0.1,1
315,144,456,150,58,37,18.25,0.1,1
318,144,456,150,59,37,18.5,0.1,1
321,144,456,150,59,39,18.75,0.1,1
324,144,456,150,59,42,19,0.1,1
327,144,456,150,59,45,19.25,0.1,1
330,144,456,150,59,46,19.5,0.1,1
333,144,456,150,59,47,19.75,0.1,1
336,144,456,150,59,48,20,0.1,1
339,144,456,150,59,49,20.25,0.1,1
342,144,456,150,59,50,20.5,0.1,1
345,144,456,150,61,53,20.75,0.1,1
348,144,456,150,62,54,21,0.1,1
351,144,456,150,64,59,21.25,0.1,1
354,144,456,150,65,60,21.5,0.1,1
357,144,456,150,66,62,21.75,0.1,1
360,144,456,150,68,62,22,0.1,1
363,144,456,150,68,64,22.25,0.1,1
366,144,456,150,68,67,22.5,0.1,1
369,144,456,150,68,67,22.75,0.1,1
372,144,456,150,68,68,23,0.1,1
375,144,456,150,70,68,23.25,0.1,1
378,144,456,150,71,70,23.5,0.1,1
381,144,456,150,71,72,23.75,0.1,1
384,142,456,150,73,73,24,0.1,1
387,140,456,150,73,74,24.25,0.1,1
390,140,456,150,74,74,24.5,0.1,1
393,140,456,150,75,75,24.75,0.1,1
396,139,456,150,76,76,25,0.1,1
399,139,456,150,78,77,25.25,0.1,1
402,136,456,150,80,79,25.5,0.1,1
405,133,456,150,82,80,25.75,0.1,1
408,132,456,150,83,81,26,0.1,1
411,130,456,150,83,82,26.25,0.1,1
414,130,456,150,86,82,26.5,0.1,1
417,130,456,150,87,82,26.75,0.1,1
420,129,456,150,90,82,27,0.1,1
423,125,456,150,91,82,27.25,0.1,1
426,124,456,150,92,84,27.5,0.1,1
429,123,456,150,95,84,27.75,0.1,1
432,123,456,150,95,85,28,0.1,1
435,123,456,150,95,85,28.25,0.1,1
438,122,456,150,95,87,28.5,0.1,1
441,122,456,150,95,87,28.75,0.1,1
444,120,456,150,95,87,29,0.1,1
447,119,456,150,95,87,29.25,0.1,1
450,118,456,150,95,87,29.5,0.1,1
453,118,456,150,95,87,29.75,0.1,1
456,116,456,150,95,88,30,0.1,1
459,115,456,150,95,88,30.25,0.1,1
462,114,456,150,95,89,30.5,0.1,1
465,114,456,150,95,91,30.75,0.1,1
468,113,456,150,95,91,31,0.1,1
471,111,456,150,95,92,31.25,0.1,1
474,109,456,150,95,92,31.5,0.1,1
477,109,456,150,95,92,31.75,0.1,1
480,108,456,150,95,92,32,0.1,1
483,108,456,150,95,94,32.25,0.1,1
486,108,456,150,95,94,32.5,0.1,1
489,108,456,150,95,94,32.75,0.1,1
492,108,456,150,95,94,33,0.1,1
495,108,456,150,95,94,33.25,0.1,1
498,107,456,150,95,94,33.5,0.1,1
501,105,456,150,95,94,33.75,0.1,1
504,105,456,150,95,94,34,0.1,1
507,103,456,150,95,94,34.25,0.1,1
510,101,456,150,95,94,34.5,0.1,1
513,101,456,150,95,94,34.75,0.1,1
516,101,456,150,95,95,35,0.1,1
519,101,456,150,95,95,35.25,0.1,1
522,100,456,150,95,95,35.5,0.1,1
525,99,456,150,95,95,35.75,0.1,1
528,98,456,150,95,95,36,0.1,1
531,97,456,150,95,97,36.25,0.1,1
534,97,456,150,95,97,36.5,0.1,1
537,97,456,150,95,97,36.75,0.1,1
540,95,456,150,95,97,37,0.1,1
543,92,456,150,95,97,37.25,0.1,1
546,92,456,150,95,97,37.5,0.1,1
549,91,456,150,95,97,37.75,0.1,1
552,89,456,150,95,97,38,0.1,1
555,86,456,150,95,97,38.25,0.1,1
558,84,456,150,95,99,38.5,0.1,1
561,81,456,150,95,100,38.75,0.1,1
564,80,456,150,95,100,39,0.1,1
567,80,456,150,95,100,39.25,0.1,1
570,78,456,150,95,100,39.5,0.1,1
573,76,456,150,95,100,39.75,0.1,1
576,73,456,150,95,100,40,0.1,1
579,71,456,150,95,100,40.25,0.1,1
582,71,456,150,95,100,40.5,0.1,1
585,69,456,150,95,100,40.75,0.1,1
588,69,456,150,95,100,41,0.1,1
591,67,456,150,95,101,41.25,0.1,1
594,67,456,150,95,102,41.5,0.1,1
597,67,456,150,95,102,41.75,0.1,1
600,67,456,150,95,102,42,0.1,1
603,64,456,150,95,104,42.25,0.1,1
606,63,456,150,95,104,42.5,0.1,1
609,62,456,150,95,104,42.75,0.1,1
612,61,456,150,95,104,43,0.1,1
615,59,456,150,95,104,43.25,0.1,1
618,57,456,150,95,104,43.5,0.1,1
621,56,456,150,95,105,43.75,0.1,1
624,54,456,150,95,105,44,0.1,1
627,54,456,150,95,105,44.25,0.1,1
630,54,456,150,95,106,44.5,0.1,1
633,53,456,150,95,106,44.75,0.1,1
636,53,456,150,95,106,45,0.1,1
639,53,456,150,95,106,45.25,0.1,1
642,53,456,150,95,106,45.5,0.1,1
645,53,456,150,95,106,45.75,0.1,1
648,52,456,150,95,107,46,0.1,1
651,52,456,150,95,107,46.25,0.1,1
654,51,456,150,95,107,46.5,0.1,1
657,51,456,150,95,107,46.75,0.1,1
660,51,456,150,95,107,47,0.1,1
663,48,456,150,95,107,47.25,0.1,1
666,47,456,150,95,107,47.5,0.1,1
669,46,456,150,95,107,47.75,0.1,1
672,46,456,150,95,107,48,0.1,1
675,45,456,150,95,107,48.25,0.1,1
678,44,456,150,95,107,48.5,0.1,1
681,43,456,150,95,107,48.75,0.1,1
684,42,456,150,95,108,49,0.1,1
687,42,456,150,95,108,49.25,0.1,1
690,41,456,150,95,108,49.5,0.1,1
693,41,456,150,95,108,49.75,0.1,1
696,36,456,150,95,108,50,0.1,1
699,36,456,150,95,108,50.25,0.1,1
702,36,456,150,95,108,50.5,0.1,1
705,36,456,150,95,108,50.75,0.1,1
708,31,456,150,95,108,51,0.1,1
711,29,456,150,95,108,51.25,0.1,1
714,29,456,150,95,108,51.5,0.1,1
717,29,456,150,95,108,51.75,0.1,1
720,29,456,150,95,108,52,0.1,1
723,28,456,150,95,109,52.25,0.1,1
726,28,456,150,95,109,52.5,0.1,1
729,26,456,150,95,109,52.75,0.1,1
732,26,456,150,95,110,53,0.1,1
735,25,456,150,95,110,53.25,0.1,1
738,24,456,150,95,110,53.5,0.1,1
741,23,456,150,95,110,53.75,0.1,1
744,22,456,150,95,110,54,0.1,1
747,22,456,150,95,110,54.25,0.1,1
750,22,456,150,95,110,54.5,0.1,1
753,22,456,150,95,110,54.75,0.1,1
756,19,456,150,95,110,55,0.1,1
759,18,456,150,95,110,55.25,0.1,1
762,17,456,150,95,110,55.5,0.1,1
765,16,456,150,95,110,55.75,0.1,1
768,14,456,150,95,111,56,0.1,1
771,11,456,150,95,111,56.25,0.1,1
774,11,456,150,95,111,56.5,0.1,1
777,9,456,150,95,111,56.75,0.1,1
780,9,456,150,95,111,57,0.1,1
783,8,456,150,95,111,57.25,0.1,1
786,8,456,150,95,111,57.5,0.1,1
789,7,456,150,95,111,57.75,0.1,1
792,7,456,150,95,111,58,0.1,1
795,6,456,150,95,111,58.25,0.1,1
798,6,456,150,95,111,58.5,0.1,1
801,5,456,150,95,111,58.75,0.1,1
804,4,456,150,95,112,59,0.1,1
807,4,456,150,95,112,59.25,0.1,1
810,4,456,150,95,112,59.5,0.1,1
813,4,456,150,95,112,59.75,0.1,1
816,3,456,150,95,112,60,0.1,1
819,3,456,150,95,112,60.25,0.1,1
822,2,456,150,95,112,60.5,0.1,1
825,2,456,150,95,112,60.75,0.1,1
828,2,456,150,95,112,61,0.1,1
831,2,456,150,95,112,61.25,0.1,1
834,2,456,150,95,112,61.5,0.1,1
837,2,456,150,95,112,61.75,0.1,1
840,2,456,150,95,112,62,0.1,1
843,2,456,150,95,113,62.25,0.1,1
846,1,456,150,95,114,62.5,0.1,1
849,1,456,150,95,114,62.75,0.1,1
852,1,456,150,95,115,63,0.1,1
855,1,456,150,95,116,63.25,0.1,1
858,1,456,150,95,116,63.5,0.1,1
861,1,456,150,95,116,63.75,0.1,1
864,1,456,150,95,116,64,0.1,1
867,1,456,150,95,116,64.25,0.1,1
870,1,456,150,95,116,64.5,0.1,1
873,1,456,150,95,116,64.75,0.1,1
876,1,456,150,95,116,65,0.1,1
879,1,456,150,95,116,65.25,0.1,1
882,0,456,150,95,116,65.5,0.1,1
885,0,456,150,95,116,65.75,0.1,1
888,0,456,150,95,116,66,0.1,1
891,0,456,150,95,116,66.25,0.1,1
894,0,456,150,95,116,66.5,0.1,1
897,0,456,150,95,116,66.75,0.1,1
900,0,456,150,95,116,67,0.1,1
903,0,456,150,95,116,67.25,0.1,1
906,0,456,150,95,116,67.5,0.1,1
909,0,456,150,95,116,67.75,0.1,1
912,0,456,150,95,116,68,0.1,1
915,0,456,150,95,116,68.25,0.1,1
918,0,456,150,95,116,68.5,0.1,1
921,0,456,150,95,116,68.75,0.1,1
924,0,456,150,95,116,69,0.1,1
927,0,456,150,95,116,69.25,0.1,1
930,0,456,150,95,116,69.5,0.1,1
933,0,456,150,95,116,69.75,0.1,1
936,0,456,150,95,116,70,0.1,1
939,0,456,150,93,117,70.25,0.1,1
942,0,456,150,91,117,70.5,0.1,1
945,0,456,150,90,117,70.75,0.1,1
948,0,456,150,90,117,71,0.1,1
951,0,456,150,89,117,71.25,0.1,1
954,0,456,150,88,117,71.5,0.1,1
957,0,456,150,87,117,71.75,0.1,1
960,0,456,150,87,117,72,0.1,1
963,0,456,150,86,117,72.25,0.1,1
966,0,456,150,86,117,72.5,0.1,1
969,0,456,150,84,117,72.75,0.1,1
972,0,456,150,81,117,73,0.1,1
975,0,456,150,78,117,73.25,0.1,1
978,0,456,150,78,117,73.5,0.1,1
981,0,456,150,77,117,73.75,0.1,1
984,0,456,150,76,117,74,0.1,1
987,0,456,150,72,117,74.25,0.1,1
990,0,456,150,72,117,74.5,0.1,1
993,0,456,150,68,117,74.75,0.1,1
996,0,456,150,66,117,75,0.1,1
999,0,456,150,64,117,75.25,0.1,1
1002,0,456,150,62,117,75.5,0.1,1
1005,0,456,150,61,117,75.75,0.1,1
1008,0,456,150,60,117,76,0.1,1
1011,0,456,150,60,117,76.25,0.1,1
1014,0,456,150,58,117,76.5,0.1,1
1017,0,456,150,58,117,76.75,0.1,1
1020,0,456,150,57,117,77,0.1,1
1023,0,456,150,57,117,77.25,0.1,1
1026,0,456,150,54,117,77.5,0.1,1
1029,0,456,150,53,117,77.75,0.1,1
1032,0,456,150,52,117,78,0.1,1
1035,0,456,150,50,117,78.25,0.1,1
1038,0,456,150,50,117,78.5,0.1,1
1041,0,456,150,50,117,78.75,0.1,1
1044,0,456,150,48,117,79,0.1,1
1047,0,456,150,48,117,79.25,0.1,1
1050,0,456,150,46,117,79.5,0.1,1
1053,0,456,150,46,117,79.75,0.1,1
1056,0,456,150,45,117,80,0.1,1
1059,0,456,150,45,117,80.25,0.1,1
1062,0,456,150,45,117,80.5,0.1,1
1065,0,456,150,45,118,80.75,0.1,1
1068,0,456,150,45,118,81,0.1,1
1071,0,456,150,45,118,81.25,0.1,1
1074,0,456,150,44,118,81.5,0.1,1
1077,0,456,150,44,118,81.75,0.1,1
1080,0,456,150,43,118,82,0.1,1
1083,0,456,150,43,118,82.25,0.1,1
1086,0,456,150,43,118,82.5,0.1,1
1089,0,456,150,43,118,82.75,0.1,1
1092,0,456,150,42,118,83,0.1,1
1095,0,456,150,41,118,83.25,0.1,1
1098,0,456,150,41,118,83.5,0.1,1
1101,0,456,150,40,118,83.75,0.1,1
1104,0,456,150,40,118,84,0.1,1
1107,0,456,150,40,118,84.25,0.1,1
1110,0,456,150,40,118,84.5,0.1,1
1113,0,456,150,40,118,84.75,0.1,1
1116,0,456,150,40,118,85,0.1,1
1119,0,456,150,38,118,85.25,0.1,1
1122,0,456,150,37,118,85.5,0.1,1
1125,0,456,150,36,118,85.75,0.1,1
1128,0,456,150,35,118,86,0.1,1
1131,0,456,150,33,118,86.25,0.1,1
1134,0,456,150,32,118,86.5,0.1,1
1137,0,456,150,32,118,86.75,0.1,1
1140,0,456,150,31,118,87,0.1,1
1143,0,456,150,31,118,87.25,0.1,1
1146,0,456,150,31,118,87.5,0.1,1
1149,0,456,150,31,118,87.75,0.1,1
1152,0,456,150,30,118,88,0.1,1
1155,0,456,150,30,118,88.25,0.1,1
1158,0,456,150,30,118,88.5,0.1,1
1161,0,456,150,29,118,88.75,0.1,1
1164,0,456,150,28,118,89,0.1,1
1167,0,456,150,28,118,89.25,0.1,1
1170,0,456,150,27,118,89.5,0.1,1
1173,0,456,150,25,118,89.75,0.1,1
1176,0,456,150,25,118,90,0.1,1
1179,0,456,150,25,118,90.25,0.1,1
1182,0,456,150,24,118,90.5,0.1,1
1185,0,456,150,23,118,90.75,0.1,1
1188,0,456,150,23,118,91,0.1,1
1191,0,456,150,22,118,91.25,0.1,1
1194,0,456,150,22,118,91.5,0.1,1
1197,0,456,150,21,118,91.75,0.1,1
1200,0,456,150,21,118,92,0.1,1
1203,0,456,150,21,118,92.25,0.1,1
1206,0,456,150,21,118,92.5,0.1,1
1209,0,456,150,20,118,92.75,0.1,1
1212,0,456,150,18,118,93,0.1,1
1215,0,456,150,18,118,93.25,0.1,1
1218,0,456,150,18,118,93.5,0.1,1
1221,0,456,150,17,118,93.75,0.1,1
1224,0,456,150,16,118,94,0.1,1
1227,0,456,150,16,118,94.25,0.1,1
1230,0,456,150,16,118,94.5,0.1,1
1233,0,456,150,14,118,94.75,0.1,1
1236,0,456,150,14,118,95,0.1,1
1239,0,456,150,12,118,95.25,0.1,1
1242,0,456,150,12,118,95.5,0.1,1
1245,0,456,150,12,118,95.75,0.1,1
1248,0,456,150,10,118,96,0.1,1
1251,0,456,150,10,118,96.25,0.1,1
1254,0,456,150,10,118,96.5,0.1,1
1257,0,456,150,10,118,96.75,0.1,1
1260,0,456,150,10,118,97,0.1,1
1263,0,456,150,10,118,97.25,0.1,1
1266,0,456,150,10,118,97.5,0.1,1
1269,0,456,150,9,118,97.75,0.1,1
1272,0,456,150,8,118,98,0.1,1
1275,0,456,150,8,118,98.25,0.1,1
1278,0,456,150,8,118,98.5,0.1,1
1281,0,456,150,8,118,98.75,0.1,1
1284,0,456,150,8,118,99,0.1,1
1287,0,456,150,8,118,99.25,0.1,1
1290,0,456,150,8,118,99.5,0.1,1
1293,0,456,150,8,118,99.75,0.1,1
1296,0,456,150,8,118,100,0.1,1
1299,0,456,150,8,118,100.25,0.1,1
1302,0,456,150,8,118,100.5,0.1,1
1305,0,456,150,7,118,100.75,0.1,1
1308,0,456,150,7,118,101,0.1,1
1311,0,456,150,7,118,101.25,0.1,1
1314,0,456,150,7,118,101.5,0.1,1
1317,0,456,150,7,118,101.75,0.1,1
1320,0,456,150,7,118,102,0.1,1
1323,0,456,150,7,118,102.25,0.1,1
1326,0,456,150,7,118,102.5,0.1,1
1329,0,456,150,7,118,102.75,0.1,1
1332,0,456,150,7,118,103,0.1,1
1335,0,456,150,7,118,103.25,0.1,1
1338,0,456,150,6,118,103.5,0.1,1
1341,0,456,150,6,118,103.75,0.1,1
1344,0,456,150,6,118,104,0.1,1
1347,0,456,150,6,118,104.25,0.1,1
1350,0,456,150,6,118,104.5,0.1,1
1353,0,456,150,6,118,104.75,0.1,1
1356,0,456,150,6,118,105,0.1,1
1359,0,456,150,6,118,105.25,0.1,1
1362,0,456,150,6,118,105.5,0.1,1
1365,0,456,150,6,118,105.75,0.1,1
1368,0,456,150,6,118,106,0.1,1
1371,0,456,150,6,119,106.25,0.1,1
1374,0,456,150,6,119,106.5,0.1,1
1377,0,456,150,5,119,106.75,0.1,1
1380,0,456,150,4,119,107,0.1,1
1383,0,456,150,3,119,107.25,0.1,1
1386,0,456,150,3,119,107.5,0.1,1
1389,0,456,150,3,119,107.75,0.1,1
1392,0,456,150,3,119,108,0.1,1
1395,0,456,150,3,119,108.25,0.1,1
1398,0,456,150,3,119,108.5,0.1,1
1401,0,456,150,3,119,108.75,0.1,1
1404,0,456,150,3,119,109,0.1,1
1407,0,456,150,3,119,109.25,0.1,1
1410,0,456,150,3,119,109.5,0.1,1
1413,0,456,150,3,119,109.75,0.1,1
1416,0,456,150,3,119,110,0.1,1
1419,0,456,150,3,119,110.25,0.1,1
1422,0,456,150,3,119,110.5,0.1,1
1425,0,456,150,3,119,110.75,0.1,1
1428,0,456,150,3,119,111,0.1,1
1431,0,456,150,3,119,111.25,0.1,1
1434,0,456,150,3,119,111.5,0.1,1
1437,0,456,150,3,119,111.75,0.1,1
1440,0,456,150,3,119,112,0.1,1
1443,0,456,150,3,119,112.25,0.1,1
1446,0,456,150,3,119,112.5,0.1,1
1449,0,456,150,3,119,112.75,0.1,1
1452,0,456,150,3,119,113,0.1,1
1455,0,456,150,3,119,113.25,0.1,1
1458,0,456,150,3,119,113.5,0.1,1
1461,0,456,150,3,119,113.75,0.1,1
1464,0,456,150,3,119,114,0.1,1
1467,0,456,150,3,119,114.25,0.1,1
1470,0,456,150,3,119,114.5,0.1,1
1473,0,456,150,3,119,114.75,0.1,1
1476,0,456,150,3,119,115,0.1,1
1479,0,456,150,3,119,115.25,0.1,1
1482,0,456,150,3,119,115.5,0.1,1
1485,0,456,150,3,119,115.75,0.1,1
1488,0,456,150,3,119,116,0.1,1
1491,0,456,150,3,119,116.25,0.1,1
1494,0,456,150,3,119,116.5,0.1,1
1497,0,456,150,3,119,116.75,0.1,1
1500,0,456,150,3,119,117,0.1,1
1503,0,456,150,3,119,117.25,0.1,1
1506,0,456,150,3,119,117.5,0.1,1
1509,0,456,150,3,119,117.75,0.1,1
1512,0,456,150,3,120,118,0.1,1
1515,0,456,150,3,120,118.25,0.1,1
1518,0,456,150,3,120,118.5,0.1,1
1521,0,456,150,3,120,118.75,0.1,1
1524,0,456,150,3,120,119,0.1,1
1527,0,456,150,3,120,119.25,0.1,1
1530,0,456,150,3,120,119.5,0.1,1
1533,0,456,150,3,120,119.75,0.1,1
1536,0,456,150,3,120,120,0.1,1
1539,0,456,150,3,120,120.25,0.1,1
1542,0,456,150,3,120,120.5,0.1,1
1545,0,456,150,3,120,120.75,0.1,1
1548,0,456,150,3,120,121,0.1,1
1551,0,456,150,3,120,121.25,0.1,1
1554,0,456,150,3,120,121.5,0.1,1
1557,0,456,150,3,120,121.75,0.1,1
1560,0,456,150,3,120,122,0.1,1
1563,0,456,150,3,120,122.25,0.1,1
1566,0,456,150,3,120,122.5,0.1,1
1569,0,456,150,3,120,122.75,0.1,1
1572,0,456,150,3,120,123,0.1,1
1575,0,456,150,3,120,123.25,0.1,1
1578,0,456,150,3,120,123.5,0.1,1
1581,0,456,150,3,120,123.75,0.1,1
1584,0,456,150,3,120,124,0.1,1
1587,0,456,150,3,120,124.25,0.1,1
1590,0,456,150,3,120,124.5,0.1,1
1593,0,456,150,3,120,124.75,0.1,1
1596,0,456,150,3,120,125,0.1,1
1599,0,456,150,3,120,125.25,0.1,1
1602,0,456,150,3,120,125.5,0.1,1
1605,0,456,150,3,120,125.75,0.1,1
1608,0,456,150,3,120,126,0.1,1
1611,0,456,150,3,120,126.25,0.1,1
1614,0,456,150,3,120,126.5,0.1,1
1617,0,456,150,3,120,126.75,0.1,1
1620,0,456,150,3,120,127,0.1,1
1623,0,456,150,3,120,127.25,0.1,1
1626,0,456,150,3,120,127.5,0.1,1
1629,0,456,150,3,120,127.75,0.1,1
1632,0,456,150,3,120,128,0.1,1
1635,0,456,150,3,120,128.25,0.1,1
1638,0,456,150,3,120,128.5,0.1,1
1641,0,456,150,3,120,128.75,0.1,1
1644,0,456,150,3,120,129,0.1,1
1647,0,456,150,3,120,129.25,0.1,1
1650,0,456,150,3,120,129.5,0.1,1
1653,0,456,150,3,120,129.75,0.1,1
1656,0,456,150,3,120,130,0.1,1
1659,0,456,150,3,120,130.25,0.1,1
1662,0,456,150,3,120,130.5,0.1,1
1665,0,456,150,3,120,130.75,0.1,1
1668,0,456,150,3,120,131,0.1,1
1671,0,456,150,3,120,131.25,0.1,1
1674,0,456,150,2,120,131.5,0.1,1
1677,0,456,150,2,120,131.75,0.1,1
1680,0,456,150,2,120,132,0.1,1
1683,0,456,150,2,120,132.25,0.1,1
1686,0,456,150,2,120,132.5,0.1,1
1689,0,456,150,2,120,132.75,0.1,1
1692,0,456,150,2,120,133,0.1,1
1695,0,456,150,2,120,133.25,0.1,1
1698,0,456,150,2,120,133.5,0.1,1
1701,0,456,150,2,120,133.75,0.1,1
1704,0,456,150,2,120,134,0.1,1
1707,0,456,150,2,120,134.25,0.1,1
1710,0,456,150,2,120,134.5,0.1,1
1713,0,456,150,2,120,134.75,0.1,1
1716,0,456,150,2,120,135,0.1,1
1719,0,456,150,2,120,135.25,0.1,1
1722,0,456,150,2,120,135.5,0.1,1
1725,0,456,150,2,120,135.75,0.1,1
1728,0,456,150,2,120,136,0.1,1
1731,0,456,150,2,120,136.25,0.1,1
1734,0,456,150,2,120,136.5,0.1,1
1737,0,456,150,2,120,136.75,0.1,1
1740,0,456,150,2,120,137,0.1,1
1743,0,456,150,2,120,137.25,0.1,1
1746,0,456,150,2,120,137.5,0.1,1
1749,0,456,150,2,120,137.75,0.1,1
1752,0,456,150,2,120,138,0.1,1
1755,0,456,150,2,120,138.25,0.1,1
1758,0,456,150,2,120,138.5,0.1,1
1761,0,456,150,2,120,138.75,0.1,1
1764,0,456,150,2,120,139,0.1,1
1767,0,456,150,2,121,139.25,0.1,1
1770,0,456,150,2,121,139.5,0.1,1
1773,0,456,150,2,121,139.75,0.1,1
1776,0,456,150,2,121,140,0.1,1
1779,0,456,150,2,121,140.25,0.1,1
1782,0,456,150,2,121,140.5,0.1,1
1785,0,456,150,2,121,140.75,0.1,1
1788,0,456,150,2,121,141,0.1,1
1791,0,456,150,2,121,141.25,0.1,1
1794,0,456,150,2,121,141.5,0.1,1
1797,0,456,150,2,122,141.75,0.1,1
1800,0,456,150,2,122,142,0.1,1
1803,0,456,150,2,122,142.25,0.1,1
1806,0,456,150,2,122,142.5,0.1,1
1809,0,456,150,2,122,142.75,0.1,1
1812,0,456,150,1,122,143,0.1,1
1815,0,456,150,1,122,143.25,0.1,1
1818,0,456,150,1,122,143.5,0.1,1
1821,0,456,150,1,122,143.75,0.1,1
1824,0,456,150,1,122,144,0.1,1
1827,0,456,150,1,122,144.25,0.1,1
1830,0,456,150,1,122,144.5,0.1,1
1833,0,456,150,1,122,144.75,0.1,1
1836,0,456,150,1,122,145,0.1,1
1839,0,456,150,1,122,145.25,0.1,1
1842,0,456,150,1,122,145.5,0.1,1
1845,0,456,150,1,122,145.75,0.1,1
1848,0,456,150,1,122,146,0.1,1
1851,0,456,150,1,122,146.25,0.1,1
1854,0,456,150,1,122,146.5,0.1,1
1857,0,456,150,1,122,146.75,0.1,1
1860,0,456,150,1,122,147,0.1,1
1863,0,456,150,1,122,147.25,0.1,1
1866,0,456,150,1,122,147.5,0.1,1
1869,0,456,150,1,122,147.75,0.1,1
1872,0,456,150,1,122,148,0.1,1
1875,0,456,150,1,122,148.25,0.1,1
1878,0,456,150,1,122,148.5,0.1,1
1881,0,456,150,1,122,148.75,0.1,1
1884,0,456,150,1,122,149,0.1,1
1887,0,456,150,1,122,149.25,0.1,1
1890,0,456,150,1,122,149.5,0.1,1
