time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,r,run
150,0,600,150,0,0,4.5,0.1,1
153,0,600,150,0,0,4.75,0.1,1
156,0,600,150,0,0,5,0.1,1
159,0,600,150,0,0,5.25,0.1,1
162,0,600,150,0,0,5.5,0.1,1
165,0,600,150,0,0,5.75,0.1,1
168,0,600,150,0,0,6,0.1,1
171,0,600,150,0,0,6.25,0.1,1
174,0,600,150,0,0,6.5,0.1,1
177,0,600,150,0,0,6.75,0.1,1
180,0,600,150,0,0,7,0.1,1
183,0,600,150,0,0,7.25,0.1,1
186,0,600,150,0,0,7.5,0.1,1
189,16,584,150,0,0,7.75,0.1,1
192,29,571,150,0,0,8,0.1,1
195,37,563,150,0,0,8.25,0.1,1
198,47,553,150,0,0,8.5,0.1,1
201,54,546,150,0,0,8.75,0.1,1
204,63,537,150,2,0,9,0.1,1
207,71,529,150,4,0,9.25,0.1,1
210,74,526,150,5,0,9.5,0.1,1
213,82,518,150,6,0,9.75,0.1,1
216,85,515,150,7,0,10,0.1,1
219,89,511,150,9,0,10.25,0.1,1
222,95,505,150,12,0,10.5,0.1,1
225,98,502,150,13,0,10.75,0.1,1
228,100,501,150,14,0,11,0.1,1
231,105,496,150,17,0,11.25,0.1,1
234,109,492,150,20,0,11.5,0.1,1
237,113,489,150,20,0,11.75,0.1,1
240,115,487,150,21,0,12,0.1,1
243,118,484,150,22,0,12.25,0.1,1
246,119,484,150,25,0,12.5,0.1,1
249,125,479,150,26,0,12.75,0.1,1
252,128,476,150,27,0,13,0.1,1
255,132,473,150,28,0,13.25,0.1,1
258,133,474,150,30,0,13.5,0.1,1
261,135,473,150,31,0,13.75,0.1,1
264,137,472,150,31,0,14,0.1,1
267,138,471,150,33,0,14.25,0.1,1
270,141,469,150,34,0,14.5,0.1,1
273,142,471,150,34,0,14.75,0.1,1
276,144,469,150,37,0,15,0.1,1
279,145,468,150,37,0,15.25,0.1,1
282,145,471,150,38,0,15.5,0.1,1
285,145,474,150,40,0,15.75,0.1,1
288,145,477,150,42,0,16,0.1,1
291,145,477,150,44,0,16.25,0.1,1
294,145,480,150,45,0,16.5,0.1,1
297,145,481,150,46,0,16.75,0.1,1
300,145,482,150,48,0,17,0.1,1
303,145,482,150,49,0,17.25,0.1,1
306,145,483,150,50,0,17.5,0.1,1
309,145,484,150,52,0,17.75,0.1,1
312,145,487,150,54,0,18,0.1,1
315,145,489,150,55,0,18.25,0.1,1
318,145,490,150,55,0,18.5,0.1,1
321,145,491,150,56,0,18.75,0.1,1
324,145,493,150,57,0,19,0.1,1
327,145,495,150,59,0,19.25,0.1,1
330,145,497,150,61,0,19.5,0.1,1
333,145,498,150,64,0,19.75,0.1,1
336,145,499,150,65,0,20,0.1,1
339,145,501,150,68,0,20.25,0.1,1
342,145,503,150,69,0,20.5,0.1,1
345,145,506,150,71,0,20.75,0.1,1
348,145,508,150,73,0,21,0.1,1
351,145,510,150,74,0,21.25,0.1,1
354,145,513,150,76,0,21.5,0.1,1
357,145,516,150,78,0,21.75,0.1,1
360,145,518,150,79,0,22,0.1,1
363,145,519,150,79,0,22.25,0.1,1
366,145,521,150,81,0,22.5,0.1,1
369,145,524,150,82,0,22.75,0.1,1
372,145,526,150,84,0,23,0.1,1
375,145,528,150,84,0,23.25,0.1,1
378,145,528,150,85,0,23.5,0.1,1
381,143,530,150,86,0,23.75,0.1,1
384,143,534,150,87,0,24,0.1,1
387,141,536,150,88,0,24.25,0.1,1
390,139,536,150,88,0,24.5,0.1,1
393,137,537,150,90,0,24.75,0.1,1
396,135,538,150,90,0,25,0.1,1
399,132,538,150,92,0,25.25,0.1,1
402,129,539,150,92,0,25.5,0.1,1
405,129,541,150,92,0,25.75,0.1,1
408,127,542,150,92,0,26,0.1,1
411,125,546,150,92,0,26.25,0.1,1
414,122,548,150,92,0,26.5,0.1,1
417,122,549,150,92,0,26.75,0.1,1
420,122,553,150,92,0,27,0.1,1
423,120,556,150,92,0,27.25,0.1,1
426,119,560,150,92,0,27.5,0.1,1
429,116,562,150,92,0,27.75,0.1,1
432,116,565,150,92,0,28,0.1,1
435,115,568,150,92,0,28.25,0.1,1
438,114,568,150,92,0,28.5,0.1,1
441,114,570,150,92,0,28.75,0.1,1
444,114,572,150,92,0,29,0.1,1
447,114,574,150,92,0,29.25,0.1,1
450,113,575,150,92,0,29.5,0.1,1
453,112,578,150,92,0,29.75,0.1,1
456,112,579,150,92,0,30,0.1,1
459,112,581,150,92,0,30.25,0.1,1
462,111,584,150,92,0,30.5,0.1,1
465,110,585,150,92,0,30.75,0.1,1
468,110,588,150,92,0,31,0.1,1
471,110,588,150,92,0,31.25,0.1,1
474,110,591,150,92,0,31.5,0.1,1
477,110,594,150,92,0,31.75,0.1,1
480,110,594,150,92,0,32,0.1,1
483,110,595,150,92,0,32.25,0.1,1
486,110,596,150,92,0,32.5,0.1,1
489,110,600,150,92,0,32.75,0.1,1
492,109,600,150,92,0,33,0.1,1
495,109,604,150,92,0,33.25,0.1,1
498,109,605,150,92,0,33.5,0.1,1
501,109,606,150,92,0,33.75,0.1,1
504,109,607,150,92,0,34,0.1,1
507,106,608,150,92,0,34.25,0.1,1
510,106,609,150,92,0,34.5,0.1,1
513,106,609,150,92,0,34.75,0.1,1
516,106,609,150,92,0,35,0.1,1
519,106,609,150,92,0,35.25,0.1,1
522,106,610,150,92,0,35.5,0.1,1
525,106,610,150,92,0,35.75,0.1,1
528,106,610,150,92,0,36,0.1,1
531,106,610,150,92,0,36.25,0.1,1
534,105,610,150,92,0,36.5,0.1,1
537,104,612,150,92,0,36.75,0.1,1
540,101,612,150,92,0,37,0.1,1
543,101,614,150,92,0,37.25,0.1,1
546,97,615,150,92,0,37.5,0.1,1
549,95,616,150,92,0,37.75,0.1,1
552,89,619,150,92,0,38,0.1,1
555,87,622,150,92,0,38.25,0.1,1
558,86,626,150,92,0,38.5,0.1,1
561,84,627,150,92,0,38.75,0.1,1
564,81,629,150,92,0,39,0.1,1
567,77,629,150,92,0,39.25,0.1,1
570,77,630,150,92,0,39.5,0.1,1
573,74,633,150,92,0,39.75,0.1,1
576,74,638,150,92,0,40,0.1,1
579,74,638,150,92,0,40.25,0.1,1
582,71,638,150,92,0,40.5,0.1,1
585,71,638,150,92,0,40.75,0.1,1
588,70,641,150,92,0,41,0.1,1
591,69,644,150,92,0,41.25,0.1,1
594,69,644,150,92,0,41.5,0.1,1
597,69,644,150,92,0,41.75,0.1,1
600,68,644,150,92,0,42,0.1,1
603,67,649,150,92,0,42.25,0.1,1
606,67,651,150,92,0,42.5,0.1,1
609,67,654,150,92,0,42.75,0.1,1
612,67,655,150,92,0,43,0.1,1
615,66,657,150,92,1,43.25,0.1,1
618,66,659,150,92,1,43.5,0.1,1
621,64,659,150,92,1,43.75,0.1,1
624,64,663,150,92,1,44,0.1,1
627,64,665,150,92,1,44.25,0.1,1
630,64,666,150,92,1,44.5,0.1,1
633,62,670,150,92,1,44.75,0.1,1
636,62,673,150,92,1,45,0.1,1
639,61,674,150,92,1,45.25,0.1,1
642,59,676,150,92,1,45.5,0.1,1
645,56,678,150,92,1,45.75,0.1,1
648,55,679,150,92,1,46,0.1,1
651,53,682,150,92,1,46.25,0.1,1
654,53,684,150,92,1,46.5,0.1,1
657,48,685,150,92,2,46.75,0.1,1
660,44,685,150,92,2,47,0.1,1
663,42,685,150,92,2,47.25,0.1,1
666,42,685,150,92,2,47.5,0.1,1
669,42,687,150,92,2,47.75,0.1,1
672,42,689,150,92,2,48,0.1,1
675,42,691,150,92,2,48.25,0.1,1
678,42,693,150,92,2,48.5,0.1,1
681,40,693,150,92,2,48.75,0.1,1
684,40,694,150,92,2,49,0.1,1
687,39,696,150,92,2,49.25,0.1,1
690,38,699,150,92,2,49.5,0.1,1
693,36,699,150,92,2,49.75,0.1,1
696,35,701,150,92,2,50,0.1,1
699,34,702,150,92,2,50.25,0.1,1
702,34,703,150,92,2,50.5,0.1,1
705,33,706,150,92,2,50.75,0.1,1
708,33,707,150,92,2,51,0.1,1
711,33,709,150,92,2,51.25,0.1,1
714,32,714,150,92,2,51.5,0.1,1
717,32,715,150,92,2,51.75,0.1,1
720,28,718,150,92,2,52,0.1,1
723,27,721,150,92,2,52.25,0.1,1
726,26,722,150,92,2,52.5,0.1,1
729,26,725,150,92,2,52.75,0.1,1
732,26,725,150,92,2,53,0.1,1
735,26,725,150,92,2,53.25,0.1,1
738,23,726,150,92,2,53.5,0.1,1
741,21,727,150,92,2,53.75,0.1,1
744,21,727,150,92,2,54,0.1,1
747,20,728,150,92,2,54.25,0.1,1
750,20,729,150,92,2,54.5,0.1,1
753,20,730,150,92,2,54.75,0.1,1
756,19,730,150,92,2,55,0.1,1
759,18,731,150,92,2,55.25,0.1,1
762,18,732,150,92,2,55.5,0.1,1
765,18,734,150,92,2,55.75,0.1,1
768,17,737,150,92,2,56,0.1,1
771,17,738,150,92,3,56.25,0.1,1
774,15,741,150,92,3,56.5,0.1,1
777,13,741,150,92,3,56.75,0.1,1
780,13,742,150,92,3,57,0.1,1
783,13,742,150,92,3,57.25,0.1,1
786,13,745,150,92,3,57.5,0.1,1
789,13,747,150,92,3,57.75,0.1,1
792,9,747,150,92,3,58,0.1,1
795,7,748,150,92,3,58.25,0.1,1
798,4,750,150,92,3,58.5,0.1,1
801,3,751,150,92,3,58.75,0.1,1
804,3,755,150,92,3,59,0.1,1
807,3,758,150,92,3,59.25,0.1,1
810,3,758,150,92,3,59.5,0.1,1
813,2,758,150,92,4,59.75,0.1,1
816,2,761,150,92,4,60,0.1,1
819,2,763,150,92,5,60.25,0.1,1
822,2,765,150,92,6,60.5,0.1,1
825,2,766,150,92,7,60.75,0.1,1
828,2,767,150,92,8,61,0.1,1
831,2,767,150,92,8,61.25,0.1,1
834,2,767,150,92,8,61.5,0.1,1
837,0,771,150,92,8,61.75,0.1,1
840,0,772,150,92,8,62,0.1,1
843,0,772,150,92,8,62.25,0.1,1
846,0,774,150,92,8,62.5,0.1,1
849,0,776,150,92,8,62.75,0.1,1
852,0,777,150,92,8,63,0.1,1
855,0,780,150,92,8,63.25,0.1,1
858,0,781,150,92,8,63.5,0.1,1
861,0,782,150,92,8,63.75,0.1,1
864,0,784,150,92,8,64,0.1,1
867,0,790,150,92,8,64.25,0.1,1
870,0,792,150,92,8,64.5,0.1,1
873,0,795,150,92,8,64.75,0.1,1
876,0,796,150,92,8,65,0.1,1
879,0,798,150,92,8,65.25,0.1,1
882,0,801,150,92,8,65.5,0.1,1
885,0,801,150,92,8,65.75,0.1,1
888,0,804,150,92,8,66,0.1,1
891,0,804,150,92,8,66.25,0.1,1
894,0,805,150,92,8,66.5,0.1,1
897,0,806,150,91,8,66.75,0.1,1
900,0,807,150,89,8,67,0.1,1
903,0,809,150,86,8,67.25,0.1,1
906,0,812,150,86,8,67.5,0.1,1
909,0,814,150,85,8,67.75,0.1,1
912,0,819,150,83,8,68,0.1,1
915,0,819,150,81,10,68.25,0.1,1
918,0,820,150,79,10,68.5,0.1,1
921,0,822,150,78,10,68.75,0.1,1
924,0,826,150,77,10,69,0.1,1
927,0,826,150,77,10,69.25,0.1,1
930,0,828,150,76,10,69.5,0.1,1
933,0,828,150,73,10,69.75,0.1,1
936,0,828,150,71,11,70,0.1,1
939,0,829,150,70,11,70.25,0.1,1
942,0,829,150,70,11,70.5,0.1,1
945,0,832,150,69,11,70.75,0.1,1
948,0,834,150,69,11,71,0.1,1
951,0,835,150,69,11,71.25,0.1,1
954,0,837,150,68,11,71.5,0.1,1
957,0,837,150,64,12,71.75,0.1,1
960,0,838,150,63,12,72,0.1,1
963,0,838,150,61,13,72.25,0.1,1
966,0,838,150,61,13,72.5,0.1,1
969,0,840,150,60,13,72.75,0.1,1
972,0,840,150,58,13,73,0.1,1
975,0,840,150,56,13,73.25,0.1,1
978,0,840,150,56,14,73.5,0.1,1
981,0,842,150,56,18,73.75,0.1,1
984,0,843,150,56,18,74,0.1,1
987,0,845,150,56,18,74.25,0.1,1
990,0,846,150,55,19,74.5,0.1,1
993,0,847,150,55,19,74.75,0.1,1
996,0,848,150,55,19,75,0.1,1
999,0,849,150,51,19,75.25,0.1,1
1002,0,850,150,50,19,75.5,0.1,1
1005,0,850,150,50,20,75.75,0.1,1
1008,0,850,150,49,21,76,0.1,1
1011,0,850,150,47,22,76.25,0.1,1
1014,0,851,150,47,22,76.5,0.1,1
1017,0,851,150,46,23,76.75,0.1,1
1020,0,851,150,45,23,77,0.1,1
1023,0,853,150,45,24,77.25,0.1,1
1026,0,854,150,45,26,77.5,0.1,1
1029,0,854,150,45,26,77.75,0.1,1
1032,0,855,150,45,26,78,0.1,1
1035,0,856,150,45,26,78.25,0.1,1
1038,0,857,150,45,26,78.5,0.1,1
1041,0,858,150,44,27,78.75,0.1,1
1044,0,858,150,43,27,79,0.1,1
1047,0,858,150,42,27,79.25,0.1,1
1050,0,859,150,42,27,79.5,0.1,1
1053,0,861,150,41,28,79.75,0.1,1
1056,0,861,150,40,28,80,0.1,1
1059,0,863,150,40,28,80.25,0.1,1
1062,0,863,150,40,28,80.5,0.1,1
1065,0,864,150,40,28,80.75,0.1,1
1068,0,865,150,39,28,81,0.1,1
1071,0,866,150,39,28,81.25,0.1,1
1074,0,866,150,38,29,81.5,0.1,1
1077,0,866,150,38,29,81.75,0.1,1
1080,0,868,150,38,30,82,0.1,1
1083,0,869,150,37,30,82.25,0.1,1
1086,0,869,150,36,30,82.5,0.1,1
1089,0,869,150,36,30,82.75,0.1,1
1092,0,869,150,34,30,83,0.1,1
1095,0,874,150,34,30,83.25,0.1,1
1098,0,874,150,33,32,83.5,0.1,1
1101,0,876,150,31,33,83.75,0.1,1
1104,0,878,150,30,35,84,0.1,1
1107,0,880,150,30,37,84.25,0.1,1
1110,0,880,150,30,39,84.5,0.1,1
1113,0,881,150,29,40,84.75,0.1,1
1116,0,881,150,29,40,85,0.1,1
1119,0,882,150,29,41,85.25,0.1,1
1122,0,882,150,29,44,85.5,0.1,1
1125,0,882,150,29,44,85.75,0.1,1
1128,0,882,150,28,44,86,0.1,1
1131,0,883,150,28,45,86.25,0.1,1
1134,0,885,150,27,45,86.5,0.1,1
1137,0,886,150,26,45,86.75,0.1,1
1140,0,887,150,26,46,87,0.1,1
1143,0,888,150,26,49,87.25,0.1,1
1146,0,888,150,24,50,87.5,0.1,1
1149,0,890,150,24,52,87.75,0.1,1
1152,0,891,150,24,53,88,0.1,1
1155,0,892,150,24,54,88.25,0.1,1
1158,0,892,150,24,54,88.5,0.1,1
1161,0,892,150,24,55,88.75,0.1,1
1164,0,893,150,22,55,89,0.1,1
1167,0,893,150,22,57,89.25,0.1,1
1170,0,893,150,22,59,89.5,0.1,1
1173,0,894,150,22,63,89.75,0.1,1
1176,0,894,150,21,63,90,0.1,1
1179,0,894,150,21,63,90.25,0.1,1
1182,0,894,150,20,64,90.5,0.1,1
1185,0,895,150,19,65,90.75,0.1,1
1188,0,895,150,19,68,91,0.1,1
1191,0,895,150,19,68,91.25,0.1,1
1194,0,895,150,19,71,91.5,0.1,1
1197,0,895,150,18,71,91.75,0.1,1
1200,0,897,150,17,72,92,0.1,1
1203,0,897,150,17,72,92.25,0.1,1
1206,0,898,150,17,75,92.5,0.1,1
1209,0,898,150,17,76,92.75,0.1,1
1212,0,898,150,17,79,93,0.1,1
1215,0,898,150,17,79,93.25,0.1,1
1218,0,898,150,17,79,93.5,0.1,1
1221,0,898,150,16,80,93.75,0.1,1
1224,0,899,150,16,80,94,0.1,1
1227,0,900,150,15,82,94.25,0.1,1
1230,0,900,150,15,82,94.5,0.1,1
1233,0,900,150,15,84,94.75,0.1,1
1236,0,900,150,15,84,95,0.1,1
1239,0,901,150,15,84,95.25,0.1,1
1242,0,902,150,15,84,95.5,0.1,1
1245,0,903,150,14,85,95.75,0.1,1
1248,0,904,150,14,85,96,0.1,1
1251,0,904,150,14,86,96.25,0.1,1
1254,0,904,150,14,87,96.5,0.1,1
1257,0,904,150,14,88,96.75,0.1,1
1260,0,905,150,14,88,97,0.1,1
1263,0,905,150,14,88,97.25,0.1,1
1266,0,907,150,14,88,97.5,0.1,1
1269,0,907,150,14,88,97.75,0.1,1
1272,0,907,150,14,88,98,0.1,1
1275,0,908,150,14,88,98.25,0.1,1
1278,0,909,150,13,88,98.5,0.1,1
1281,0,909,150,12,88,98.75,0.1,1
1284,0,909,150,12,88,99,0.1,1
1287,0,909,150,12,91,99.25,0.1,1
1290,0,909,150,12,95,99.5,0.1,1
1293,0,909,150,12,96,99.75,0.1,1
1296,0,909,150,12,96,100,0.1,1
1299,0,910,150,12,98,100.25,0.1,1
1302,0,910,150,12,99,100.5,0.1,1
1305,0,910,150,12,100,100.75,0.1,1
1308,0,910,150,12,100,101,0.1,1
1311,0,912,150,11,100,101.25,0.1,1
1314,0,912,150,11,100,101.5,0.1,1
1317,0,912,150,11,102,101.75,0.1,1
1320,0,912,150,11,102,102,0.1,1
1323,0,912,150,10,103,102.25,0.1,1
1326,0,912,150,10,104,102.5,0.1,1
1329,0,912,150,10,106,102.75,0.1,1
1332,0,913,150,10,107,103,0.1,1
1335,0,914,150,10,109,103.25,0.1,1
1338,0,914,150,10,109,103.5,0.1,1
1341,0,915,150,10,109,103.75,0.1,1
1344,0,915,150,10,110,104,0.1,1
1347,0,915,150,10,110,104.25,0.1,1
1350,0,915,150,10,110,104.5,0.1,1
1353,0,915,150,10,110,104.75,0.1,1
1356,0,915,150,10,111,105,0.1,1
1359,0,915,150,10,111,105.25,0.1,1
1362,0,915,150,9,111,105.5,0.1,1
1365,0,915,150,9,111,105.75,0.1,1
1368,0,915,150,9,112,106,0.1,1
1371,0,915,150,9,113,106.25,0.1,1
1374,0,915,150,9,113,106.5,0.1,1
1377,0,915,150,9,113,106.75,0.1,1
1380,0,915,150,9,114,107,0.1,1
1383,0,915,150,9,115,107.25,0.1,1
1386,0,915,150,9,115,107.5,0.1,1
1389,0,915,150,9,116,107.75,0.1,1
1392,0,915,150,9,116,108,0.1,1
1395,0,915,150,9,116,108.25,0.1,1
1398,0,916,150,9,116,108.5,0.1,1
1401,0,917,150,9,117,108.75,0.1,1
1404,0,917,150,9,117,109,0.1,1
1407,0,917,150,9,117,109.25,0.1,1
1410,0,918,150,9,117,109.5,0.1,1
1413,0,918,150,9,117,109.75,0.1,1
1416,0,919,150,9,117,110,0.1,1
1419,0,920,150,9,117,110.25,0.1,1
1422,0,920,150,9,118,110.5,0.1,1
1425,0,920,150,9,118,110.75,0.1,1
1428,0,920,150,9,118,111,0.1,1
1431,0,920,150,9,118,111.25,0.1,1
1434,0,920,150,9,119,111.5,0.1,1
1437,0,921,150,9,119,111.75,0.1,1
1440,0,921,150,9,119,112,0.1,1
1443,0,921,150,9,119,112.25,0.1,1
1446,0,921,150,9,120,112.5,0.1,1
1449,0,922,150,8,120,112.75,0.1,1
1452,0,922,150,8,122,113,0.1,1
1455,0,922,150,8,125,113.25,0.1,1
1458,0,922,150,8,128,113.5,0.1,1
1461,0,922,150,8,128,113.75,0.1,1
1464,0,922,150,8,128,114,0.1,1
1467,0,922,150,8,129,114.25,0.1,1
1470,0,922,150,8,129,114.5,0.1,1
1473,0,922,150,7,129,114.75,0.1,1
1476,0,922,150,7,130,115,0.1,1
1479,0,922,150,7,133,115.25,0.1,1
1482,0,922,150,7,134,115.5,0.1,1
1485,0,922,150,6,136,115.75,0.1,1
1488,0,922,150,6,139,116,0.1,1
1491,0,922,150,6,140,116.25,0.1,1
1494,0,922,150,6,140,116.5,0.1,1
1497,0,922,150,6,141,116.75,0.1,1
1500,0,922,150,6,141,117,0.1,1
1503,0,922,150,6,143,117.25,0.1,1
1506,0,922,150,6,143,117.5,0.1,1
1509,0,922,150,6,144,117.75,0.1,1
1512,0,922,150,6,145,118,0.1,1
1515,0,922,150,6,145,118.25,0.1,1
1518,0,922,150,6,145,118.5,0.1,1
1521,0,922,150,6,146,118.75,0.1,1
1524,0,923,150,6,146,119,0.1,1
1527,0,923,150,6,146,119.25,0.1,1
1530,0,923,150,6,147,119.5,0.1,1
1533,0,923,150,6,149,119.75,0.1,1
1536,0,923,150,6,152,120,0.1,1
1539,0,923,150,6,153,120.25,0.1,1
1542,0,923,150,6,153,120.5,0.1,1
1545,0,923,150,6,153,120.75,0.1,1
1548,0,923,150,6,153,121,0.1,1
1551,0,924,150,6,153,121.25,0.1,1
1554,0,924,150,6,153,121.5,0.1,1
1557,0,924,150,5,153,121.75,0.1,1
1560,0,924,150,5,159,122,0.1,1
1563,0,924,150,5,162,122.25,0.1,1
1566,0,924,150,5,164,122.5,0.1,1
1569,0,924,150,5,164,122.75,0.1,1
1572,0,924,150,5,166,123,0.1,1
1575,0,924,150,5,167,123.25,0.1,1
1578,0,924,150,5,169,123.5,0.1,1
1581,0,924,150,5,169,123.75,0.1,1
1584,0,924,150,5,170,124,0.1,1
1587,0,924,150,5,170,124.25,0.1,1
1590,0,924,150,5,171,124.5,0.1,1
1593,0,924,150,5,171,124.75,0.1,1
1596,0,924,150,5,172,125,0.1,1
1599,0,924,150,5,172,125.25,0.1,1
1602,0,924,150,5,172,125.5,0.1,1
1605,0,924,150,5,172,125.75,0.1,1
1608,0,925,150,4,172,126,0.1,1
1611,0,925,150,4,174,126.25,0.1,1
1614,0,925,150,4,175,126.5,0.1,1
1617,0,925,150,4,177,126.75,0.1,1
1620,0,925,150,4,180,127,0.1,1
1623,0,925,150,4,180,127.25,0.1,1
1626,0,926,150,4,180,127.5,0.1,1
1629,0,926,150,4,181,127.75,0.1,1
1632,0,926,150,4,182,128,0.1,1
1635,0,926,150,4,183,128.25,0.1,1
1638,0,926,150,4,184,128.5,0.1,1
1641,0,926,150,4,186,128.75,0.1,1
1644,0,926,150,4,186,129,0.1,1
1647,0,926,150,4,187,129.25,0.1,1
1650,0,926,150,4,187,129.5,0.1,1
1653,0,926,150,4,187,129.75,0.1,1
1656,0,926,150,4,188,130,0.1,1
1659,0,926,150,4,188,130.25,0.1,1
1662,0,926,150,4,188,130.5,0.1,1
1665,0,926,150,4,188,130.75,0.1,1
1668,0,927,150,4,189,131,0.1,1
1671,0,927,150,4,189,131.25,0.1,1
1674,0,927,150,4,189,131.5,0.1,1
1677,0,927,150,4,189,131.75,0.1,1
1680,0,927,150,4,189,132,0.1,1
1683,0,927,150,3,189,132.25,0.1,1
1686,0,927,150,3,192,132.5,0.1,1
1689,0,927,150,3,196,132.75,0.1,1
1692,0,927,150,3,197,133,0.1,1
1695,0,927,150,3,198,133.25,0.1,1
1698,0,927,150,3,200,133.5,0.1,1
1701,0,927,150,3,200,133.75,0.1,1
1704,0,927,150,3,200,134,0.1,1
1707,0,927,150,3,201,134.25,0.1,1
1710,0,927,150,3,201,134.5,0.1,1
1713,0,927,150,3,201,134.75,0.1,1
1716,0,927,150,3,201,135,0.1,1
1719,0,927,150,3,201,135.25,0.1,1
1722,0,927,150,3,201,135.5,0.1,1
1725,0,927,150,3,201,135.75,0.1,1
1728,0,927,150,3,201,136,0.1,1
1731,0,927,150,3,202,136.25,0.1,1
1734,0,927,150,3,203,136.5,0.1,1
1737,0,927,150,3,203,136.75,0.1,1
1740,0,927,150,3,203,137,0.1,1
1743,0,927,150,3,204,137.25,0.1,1
1746,0,927,150,3,204,137.5,0.1,1
1749,0,927,150,3,205,137.75,0.1,1
1752,0,927,150,3,205,138,0.1,1
1755,0,927,150,3,206,138.25,0.1,1
1758,0,928,150,2,207,138.5,0.1,1
1761,0,928,150,2,216,138.75,0.1,1
1764,0,928,150,0,220,139,0.1,1
1767,0,928,150,0,241,139.25,0.1,1
1770,0,928,150,0,256,139.5,0.1,1
1773,0,928,150,0,263,139.75,0.1,1
1776,0,928,150,0,265,140,0.1,1
1779,0,928,150,0,265,140.25,0.1,1
1782,0,928,150,0,265,140.5,0.1,1
1785,0,928,150,0,265,140.75,0.1,1
1788,0,928,150,0,266,141,0.1,1
1791,0,928,150,0,266,141.25,0.1,1
1794,0,928,150,0,266,141.5,0.1,1
1797,0,928,150,0,266,141.75,0.1,1
1800,0,928,150,0,268,142,0.1,1
1803,0,928,150,0,268,142.25,0.1,1
1806,0,928,150,0,269,142.5,0.1,1
1809,0,928,150,0,269,142.75,0.1,1
1812,0,928,150,0,269,143,0.1,1
1815,0,928,150,0,271,143.25,0.1,1
1818,0,928,150,0,271,143.5,0.1,1
1821,0,928,150,0,272,143.75,0.1,1
1824,0,928,150,0,272,144,0.1,1
1827,0,928,150,0,272,144.25,0.1,1
1830,0,928,150,0,272,144.5,0.1,1
1833,0,928,150,0,272,144.75,0.1,1
1836,0,928,150,0,272,145,0.1,1
1839,0,928,150,0,272,145.25,0.1,1
1842,0,928,150,0,272,145.5,0.1,1
1845,0,928,150,0,272,145.75,0.1,1
1848,0,928,150,0,273,146,0.1,1
1851,0,928,150,0,273,146.25,0.1,1
1854,0,928,150,0,273,146.5,0.1,1
1857,0,928,150,0,273,146.75,0.1,1
1860,0,928,150,0,273,147,0.1,1
1863,0,928,150,0,273,147.25,0.1,1
1866,0,928,150,0,273,147.5,0.1,1
1869,0,928,150,0,274,147.75,0.1,1
1872,0,928,150,0,274,148,0.1,1
1875,0,928,150,0,274,148.25,0.1,1
1878,0,928,150,0,275,148.5,0.1,1
1881,0,928,150,0,275,148.75,0.1,1
1884,0,928,150,0,276,149,0.1,1
1887,0,928,150,0,276,149.25,0.1,1
1890,0,928,150,0,276,149.5,0.1,1
