time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,trtmt,run
0,0,600,150,0,0,-8,3,1
3,0,600,150,0,0,-7.75,3,1
6,0,600,150,0,0,-7.5,3,1
9,0,600,150,0,0,-7.25,3,1
12,0,600,150,0,0,-7,3,1
15,0,600,150,0,0,-6.75,3,1
18,0,600,150,0,0,-6.5,3,1
21,0,600,150,0,0,-6.25,3,1
24,0,600,150,0,0,-6,3,1
27,0,600,150,0,0,-5.75,3,1
30,0,600,150,0,0,-5.5,3,1
33,0,600,150,0,0,-5.25,3,1
36,0,600,150,0,0,-5,3,1
39,0,600,150,0,0,-4.75,3,1
42,0,600,150,0,0,-4.5,3,1
45,0,600,150,0,0,-4.25,3,1
48,0,600,150,0,0,-4,3,1
51,0,600,150,0,0,-3.75,3,1
54,0,600,150,0,0,-3.5,3,1
57,0,600,150,0,0,-3.25,3,1
60,0,600,150,0,0,-3,3,1
63,0,600,150,0,0,-2.75,3,1
66,0,600,150,0,0,-2.5,3,1
69,0,600,150,0,0,-2.25,3,1
72,0,600,150,0,0,-2,3,1
75,0,600,150,0,0,-1.75,3,1
78,0,600,150,0,0,-1.5,3,1
81,0,600,150,0,0,-1.25,3,1
84,0,600,150,0,0,-1,3,1
87,0,600,150,0,0,-0.75,3,1
90,0,600,150,0,0,-0.5,3,1
93,0,600,150,0,0,-0.25,3,1
96,0,600,150,0,0,0,3,1
99,0,600,150,0,0,0.25,3,1
102,0,600,150,0,0,0.5,3,1
105,0,600,150,0,0,0.75,3,1
108,0,600,150,0,0,1,3,1
111,0,600,150,0,0,1.25,3,1
114,0,600,150,0,0,1.5,3,1
117,0,600,150,0,0,1.75,3,1
120,0,600,150,0,0,2,3,1
123,0,600,150,0,0,2.25,3,1
126,0,600,150,0,0,2.5,3,1
129,0,600,150,0,0,2.75,3,1
132,0,600,150,0,0,3,3,1
135,0,600,150,0,0,3.25,3,1
138,0,600,150,0,0,3.5,3,1
141,0,600,150,0,0,3.75,3,1
144,0,600,150,0,0,4,3,1
147,0,600,150,0,0,4.25,3,1
150,0,600,150,0,0,4.5,3,1
153,0,600,150,0,0,4.75,3,1
156,0,600,150,0,0,5,3,1
159,0,600,150,0,0,5.25,3,1
162,0,600,150,0,0,5.5,3,1
165,0,600,150,0,0,5.75,3,1
168,0,600,150,0,0,6,3,1
171,0,600,150,0,0,6.25,3,1
174,0,600,150,0,0,6.5,3,1
177,0,600,150,0,0,6.75,3,1
180,0,600,150,0,0,7,3,1
183,0,600,150,0,0,7.25,3,1
186,0,600,150,0,0,7.5,3,1
189,19,581,150,0,0,7.75,3,1
192,28,572,150,0,0,8,3,1
195,41,559,150,0,0,8.25,3,1
198,48,552,150,0,0,8.5,3,1
201,53,547,150,1,0,8.75,3,1
204,60,540,150,4,0,9,3,1
207,69,531,150,6,0,9.25,3,1
210,78,522,150,7,0,9.5,3,1
213,80,520,150,8,0,9.75,3,1
216,83,517,150,8,0,10,3,1
219,88,512,150,10,0,10.25,3,1
222,92,508,150,12,0,10.5,3,1
225,96,504,150,14,0,10.75,3,1
228,101,499,150,15,0,11,3,1
231,108,492,150,17,0,11.25,3,1
234,110,490,150,19,0,11.5,3,1
237,113,487,150,21,0,11.75,3,1
240,118,483,150,22,0,12,3,1
243,121,480,150,25,0,12.25,3,1
246,122,479,150,27,0,12.5,3,1
249,123,478,150,28,0,12.75,3,1
252,126,475,150,31,0,13,3,1
255,128,473,150,34,0,13.25,3,1
258,131,470,150,36,0,13.5,3,1
261,132,470,150,37,0,13.75,3,1
264,134,469,150,37,0,14,3,1
267,134,469,150,37,0,14.25,3,1
270,136,467,150,38,0,14.5,3,1
273,136,467,150,39,0,14.75,3,1
276,137,466,150,41,0,15,3,1
279,138,465,150,44,0,15.25,3,1
282,138,465,150,44,0,15.5,3,1
285,140,463,150,44,0,15.75,3,1
288,141,462,150,47,0,16,3,1
291,141,462,150,49,0,16.25,3,1
294,141,462,150,52,0,16.5,3,1
297,142,461,150,55,0,16.75,3,1
300,143,461,150,57,0,17,3,1
303,143,461,150,60,0,17.25,3,1
306,143,461,150,61,0,17.5,3,1
309,143,461,150,63,0,17.75,3,1
312,143,462,150,66,2,18,3,1
315,143,462,150,68,2,18.25,3,1
318,143,462,150,69,2,18.5,3,1
321,143,463,150,72,2,18.75,3,1
324,143,464,150,74,2,19,3,1
327,143,464,150,74,3,19.25,3,1
330,143,464,150,74,4,19.5,3,1
333,143,464,150,74,4,19.75,3,1
336,143,465,150,74,4,20,3,1
339,143,465,150,74,5,20.25,3,1
342,143,466,150,74,5,20.5,3,1
345,143,466,150,74,5,20.75,3,1
348,143,466,150,74,7,21,3,1
351,143,466,150,74,9,21.25,3,1
354,143,466,150,74,9,21.5,3,1
357,143,466,150,75,10,21.75,3,1
360,143,466,150,77,10,22,3,1
363,143,468,150,78,11,22.25,3,1
366,143,468,150,78,11,22.5,3,1
369,143,469,150,79,11,22.75,3,1
372,143,469,150,80,11,23,3,1
375,143,469,150,80,12,23.25,3,1
378,141,470,150,83,12,23.5,3,1
381,140,470,150,85,12,23.75,3,1
384,139,471,150,86,12,24,3,1
387,138,471,150,86,13,24.25,3,1
390,137,471,150,88,14,24.5,3,1
393,132,471,150,90,14,24.75,3,1
396,132,471,150,91,14,25,3,1
399,132,471,150,93,14,25.25,3,1
402,131,471,150,96,15,25.5,3,1
405,130,471,150,97,15,25.75,3,1
408,130,472,150,97,15,26,3,1
411,127,472,150,100,16,26.25,3,1
414,125,473,150,100,16,26.5,3,1
417,124,475,150,100,16,26.75,3,1
420,121,476,150,100,16,27,3,1
423,120,476,150,101,16,27.25,3,1
426,119,478,150,103,16,27.5,3,1
429,118,478,150,103,17,27.75,3,1
432,117,478,150,104,17,28,3,1
435,116,478,150,105,17,28.25,3,1
438,115,479,150,106,18,28.5,3,1
441,115,480,150,106,18,28.75,3,1
444,115,480,150,106,20,29,3,1
447,114,480,150,106,20,29.25,3,1
450,114,480,150,106,20,29.5,3,1
453,114,481,150,106,20,29.75,3,1
456,114,481,150,106,20,30,3,1
459,113,481,150,106,20,30.25,3,1
462,112,481,150,106,20,30.5,3,1
465,111,481,150,106,20,30.75,3,1
468,111,482,150,106,20,31,3,1
471,111,482,150,106,20,31.25,3,1
474,111,482,150,106,20,31.5,3,1
477,109,482,150,106,20,31.75,3,1
480,109,482,150,106,21,32,3,1
483,108,482,150,106,21,32.25,3,1
486,107,483,150,106,21,32.5,3,1
489,107,484,150,106,21,32.75,3,1
492,107,484,150,106,23,33,3,1
495,107,484,150,106,23,33.25,3,1
498,107,484,150,106,24,33.5,3,1
501,106,484,150,106,24,33.75,3,1
504,106,484,150,106,24,34,3,1
507,106,486,150,106,25,34.25,3,1
510,106,487,150,106,25,34.5,3,1
513,106,487,150,106,25,34.75,3,1
516,106,487,150,106,25,35,3,1
519,106,487,150,106,25,35.25,3,1
522,106,487,150,106,26,35.5,3,1
525,105,487,150,106,26,35.75,3,1
528,104,487,150,106,27,36,3,1
531,103,487,150,106,27,36.25,3,1
534,100,487,150,106,27,36.5,3,1
537,100,489,150,106,27,36.75,3,1
540,99,489,150,106,27,37,3,1
543,95,490,150,106,29,37.25,3,1
546,93,490,150,106,29,37.5,3,1
549,91,491,150,106,29,37.75,3,1
552,90,491,150,106,30,38,3,1
555,86,491,150,106,30,38.25,3,1
558,86,491,150,106,30,38.5,3,1
561,84,491,150,106,30,38.75,3,1
564,83,491,150,106,31,39,3,1
567,80,491,150,106,31,39.25,3,1
570,78,491,150,106,31,39.5,3,1
573,74,491,150,106,31,39.75,3,1
576,73,491,150,106,31,40,3,1
579,69,492,150,106,31,40.25,3,1
582,66,492,150,106,31,40.5,3,1
585,64,492,150,106,31,40.75,3,1
588,62,493,150,106,33,41,3,1
591,61,493,150,106,34,41.25,3,1
594,59,493,150,106,34,41.5,3,1
597,59,493,150,106,34,41.75,3,1
600,59,493,150,106,35,42,3,1
603,59,493,150,106,35,42.25,3,1
606,59,494,150,106,35,42.5,3,1
609,59,494,150,106,35,42.75,3,1
612,58,494,150,106,36,43,3,1
615,58,494,150,106,37,43.25,3,1
618,57,494,150,106,37,43.5,3,1
621,57,494,150,106,37,43.75,3,1
624,57,494,150,106,37,44,3,1
627,57,494,150,106,37,44.25,3,1
630,55,494,150,106,37,44.5,3,1
633,54,494,150,106,37,44.75,3,1
636,53,494,150,106,37,45,3,1
639,53,494,150,106,38,45.25,3,1
642,53,495,150,106,38,45.5,3,1
645,51,495,150,106,38,45.75,3,1
648,51,495,150,106,38,46,3,1
651,51,495,150,106,39,46.25,3,1
654,50,496,150,106,39,46.5,3,1
657,50,496,150,106,40,46.75,3,1
660,50,497,150,106,41,47,3,1
663,50,497,150,106,41,47.25,3,1
666,50,498,150,106,42,47.5,3,1
669,49,498,150,106,42,47.75,3,1
672,49,498,150,106,43,48,3,1
675,49,499,150,106,43,48.25,3,1
678,49,499,150,106,43,48.5,3,1
681,49,499,150,106,44,48.75,3,1
684,48,499,150,106,44,49,3,1
687,46,499,150,106,45,49.25,3,1
690,46,499,150,106,45,49.5,3,1
693,45,499,150,106,45,49.75,3,1
696,43,499,150,106,45,50,3,1
699,42,499,150,106,45,50.25,3,1
702,42,499,150,106,45,50.5,3,1
705,39,499,150,106,45,50.75,3,1
708,36,499,150,106,45,51,3,1
711,36,499,150,106,46,51.25,3,1
714,35,499,150,106,48,51.5,3,1
717,34,499,150,106,48,51.75,3,1
720,28,499,150,106,48,52,3,1
723,25,499,150,106,48,52.25,3,1
726,24,499,150,106,49,52.5,3,1
729,24,499,150,106,50,52.75,3,1
732,20,499,150,106,50,53,3,1
735,18,500,150,106,51,53.25,3,1
738,17,500,150,106,52,53.5,3,1
741,17,500,150,106,52,53.75,3,1
744,14,500,150,106,53,54,3,1
747,13,500,150,106,53,54.25,3,1
750,12,501,150,106,53,54.5,3,1
753,11,501,150,106,53,54.75,3,1
756,9,501,150,106,53,55,3,1
759,9,501,150,106,53,55.25,3,1
762,9,502,150,106,53,55.5,3,1
765,9,502,150,106,53,55.75,3,1
768,9,502,150,106,53,56,3,1
771,8,502,150,106,53,56.25,3,1
774,8,502,150,106,54,56.5,3,1
777,8,503,150,106,55,56.75,3,1
780,8,504,150,106,55,57,3,1
783,7,504,150,106,55,57.25,3,1
786,7,506,150,106,56,57.5,3,1
789,7,506,150,106,56,57.75,3,1
792,7,506,150,106,56,58,3,1
795,7,506,150,106,57,58.25,3,1
798,7,506,150,106,57,58.5,3,1
801,7,506,150,106,57,58.75,3,1
804,7,506,150,106,57,59,3,1
807,6,507,150,106,57,59.25,3,1
810,6,509,150,106,58,59.5,3,1
813,6,509,150,106,58,59.75,3,1
816,6,510,150,106,58,60,3,1
819,6,512,150,106,58,60.25,3,1
822,6,512,150,106,58,60.5,3,1
825,6,512,150,106,58,60.75,3,1
828,5,512,150,106,59,61,3,1
831,5,512,150,106,60,61.25,3,1
834,5,512,150,106,62,61.5,3,1
837,5,512,150,106,63,61.75,3,1
840,5,512,150,106,66,62,3,1
843,5,513,150,106,67,62.25,3,1
846,5,513,150,106,67,62.5,3,1
849,5,513,150,106,69,62.75,3,1
852,5,514,150,106,70,63,3,1
855,5,514,150,106,71,63.25,3,1
858,3,515,150,106,72,63.5,3,1
861,1,515,150,106,73,63.75,3,1
864,0,515,150,106,75,64,3,1
867,0,515,150,106,75,64.25,3,1
870,0,515,150,106,76,64.5,3,1
873,0,515,150,106,77,64.75,3,1
876,0,515,150,106,77,65,3,1
879,0,516,150,106,77,65.25,3,1
882,0,516,150,106,77,65.5,3,1
885,0,516,150,106,77,65.75,3,1
888,0,516,150,106,77,66,3,1
891,0,516,150,106,77,66.25,3,1
894,0,516,150,106,77,66.5,3,1
897,0,516,150,106,77,66.75,3,1
900,0,516,150,106,77,67,3,1
903,0,516,150,106,77,67.25,3,1
906,0,516,150,106,77,67.5,3,1
909,0,516,150,106,77,67.75,3,1
912,0,516,150,106,77,68,3,1
915,0,516,150,106,77,68.25,3,1
918,0,517,150,106,77,68.5,3,1
921,0,517,150,105,77,68.75,3,1
924,0,517,150,104,77,69,3,1
927,0,517,150,104,77,69.25,3,1
930,0,517,150,103,77,69.5,3,1
933,0,517,150,102,77,69.75,3,1
936,0,517,150,98,77,70,3,1
939,0,517,150,98,77,70.25,3,1
942,0,517,150,97,77,70.5,3,1
945,0,517,150,92,77,70.75,3,1
948,0,517,150,90,77,71,3,1
951,0,517,150,88,77,71.25,3,1
954,0,517,150,88,77,71.5,3,1
957,0,517,150,86,77,71.75,3,1
960,0,517,150,86,78,72,3,1
963,0,517,150,85,78,72.25,3,1
966,0,517,150,85,78,72.5,3,1
969,0,517,150,84,78,72.75,3,1
972,0,517,150,82,78,73,3,1
975,0,517,150,82,78,73.25,3,1
978,0,517,150,82,78,73.5,3,1
981,0,517,150,82,79,73.75,3,1
984,0,517,150,81,80,74,3,1
987,0,517,150,81,80,74.25,3,1
990,0,517,150,81,80,74.5,3,1
993,0,517,150,81,80,74.75,3,1
996,0,517,150,78,80,75,3,1
999,0,517,150,77,80,75.25,3,1
1002,0,517,150,76,80,75.5,3,1
1005,0,517,150,75,80,75.75,3,1
1008,0,517,150,75,80,76,3,1
1011,0,517,150,73,80,76.25,3,1
1014,0,517,150,73,80,76.5,3,1
1017,0,518,150,72,80,76.75,3,1
1020,0,518,150,70,80,77,3,1
1023,0,519,150,69,80,77.25,3,1
1026,0,519,150,69,80,77.5,3,1
1029,0,519,150,68,80,77.75,3,1
1032,0,519,150,66,80,78,3,1
1035,0,519,150,66,80,78.25,3,1
1038,0,519,150,63,80,78.5,3,1
1041,0,519,150,62,80,78.75,3,1
1044,0,519,150,60,80,79,3,1
1047,0,519,150,60,80,79.25,3,1
1050,0,520,150,60,80,79.5,3,1
1053,0,520,150,59,81,79.75,3,1
1056,0,520,150,58,81,80,3,1
1059,0,520,150,58,81,80.25,3,1
1062,0,521,150,58,82,80.5,3,1
1065,0,521,150,56,82,80.75,3,1
1068,0,521,150,55,83,81,3,1
1071,0,521,150,53,83,81.25,3,1
1074,0,521,150,53,83,81.5,3,1
1077,0,521,150,50,83,81.75,3,1
1080,0,521,150,50,83,82,3,1
1083,0,521,150,49,83,82.25,3,1
1086,0,521,150,49,83,82.5,3,1
1089,0,522,150,48,83,82.75,3,1
1092,0,522,150,48,83,83,3,1
1095,0,522,150,48,83,83.25,3,1
1098,0,522,150,47,83,83.5,3,1
1101,0,522,150,47,83,83.75,3,1
1104,0,522,150,47,83,84,3,1
1107,0,522,150,46,83,84.25,3,1
1110,0,522,150,45,83,84.5,3,1
1113,0,522,150,44,83,84.75,3,1
1116,0,522,150,44,83,85,3,1
1119,0,523,150,44,83,85.25,3,1
1122,0,523,150,44,83,85.5,3,1
1125,0,523,150,43,83,85.75,3,1
1128,0,523,150,42,83,86,3,1
1131,0,523,150,41,83,86.25,3,1
1134,0,523,150,40,83,86.5,3,1
1137,0,523,150,39,83,86.75,3,1
1140,0,523,150,39,83,87,3,1
1143,0,523,150,38,83,87.25,3,1
1146,0,523,150,38,83,87.5,3,1
1149,0,523,150,38,83,87.75,3,1
1152,0,523,150,38,83,88,3,1
1155,0,523,150,38,84,88.25,3,1
1158,0,523,150,38,85,88.5,3,1
1161,0,523,150,35,85,88.75,3,1
1164,0,523,150,35,85,89,3,1
1167,0,523,150,35,85,89.25,3,1
1170,0,524,150,34,85,89.5,3,1
1173,0,524,150,32,86,89.75,3,1
1176,0,524,150,29,86,90,3,1
1179,0,524,150,29,87,90.25,3,1
1182,0,524,150,29,87,90.5,3,1
1185,0,524,150,29,88,90.75,3,1
1188,0,524,150,29,88,91,3,1
1191,0,525,150,29,88,91.25,3,1
1194,0,525,150,29,88,91.5,3,1
1197,0,525,150,28,88,91.75,3,1
1200,0,525,150,28,88,92,3,1
1203,0,525,150,28,88,92.25,3,1
1206,0,526,150,28,88,92.5,3,1
1209,0,526,150,27,88,92.75,3,1
1212,0,527,150,26,88,93,3,1
1215,0,527,150,26,88,93.25,3,1
1218,0,527,150,26,89,93.5,3,1
1221,0,528,150,25,89,93.75,3,1
1224,0,528,150,25,89,94,3,1
1227,0,528,150,24,89,94.25,3,1
1230,0,528,150,24,89,94.5,3,1
1233,0,528,150,22,89,94.75,3,1
1236,0,528,150,22,89,95,3,1
1239,0,528,150,22,89,95.25,3,1
1242,0,528,150,22,89,95.5,3,1
1245,0,528,150,21,89,95.75,3,1
1248,0,528,150,21,89,96,3,1
1251,0,529,150,20,89,96.25,3,1
1254,0,529,150,19,90,96.5,3,1
1257,0,529,150,19,90,96.75,3,1
1260,0,529,150,19,90,97,3,1
1263,0,529,150,19,90,97.25,3,1
1266,0,529,150,19,90,97.5,3,1
1269,0,529,150,19,90,97.75,3,1
1272,0,529,150,18,90,98,3,1
1275,0,529,150,17,91,98.25,3,1
1278,0,529,150,16,91,98.5,3,1
1281,0,529,150,16,91,98.75,3,1
1284,0,529,150,16,91,99,3,1
1287,0,529,150,16,91,99.25,3,1
1290,0,529,150,16,91,99.5,3,1
1293,0,530,150,16,92,99.75,3,1
1296,0,530,150,16,92,100,3,1
1299,0,530,150,16,92,100.25,3,1
1302,0,530,150,15,92,100.5,3,1
1305,0,530,150,14,92,100.75,3,1
1308,0,530,150,14,92,101,3,1
1311,0,530,150,13,92,101.25,3,1
1314,0,530,150,13,93,101.5,3,1
1317,0,530,150,13,93,101.75,3,1
1320,0,530,150,13,93,102,3,1
1323,0,530,150,13,93,102.25,3,1
1326,0,530,150,13,94,102.5,3,1
1329,0,530,150,12,94,102.75,3,1
1332,0,530,150,12,94,103,3,1
1335,0,530,150,11,94,103.25,3,1
1338,0,530,150,11,94,103.5,3,1
1341,0,530,150,10,94,103.75,3,1
1344,0,530,150,10,95,104,3,1
1347,0,530,150,10,95,104.25,3,1
1350,0,530,150,9,95,104.5,3,1
1353,0,530,150,9,95,104.75,3,1
1356,0,530,150,9,95,105,3,1
1359,0,530,150,9,97,105.25,3,1
1362,0,530,150,9,97,105.5,3,1
1365,0,530,150,9,98,105.75,3,1
1368,0,530,150,9,98,106,3,1
1371,0,530,150,9,98,106.25,3,1
1374,0,530,150,9,98,106.5,3,1
1377,0,530,150,9,98,106.75,3,1
1380,0,530,150,9,98,107,3,1
1383,0,530,150,9,98,107.25,3,1
1386,0,530,150,9,98,107.5,3,1
1389,0,530,150,9,98,107.75,3,1
1392,0,530,150,9,98,108,3,1
1395,0,530,150,9,98,108.25,3,1
1398,0,530,150,8,99,108.5,3,1
1401,0,530,150,8,99,108.75,3,1
1404,0,530,150,8,99,109,3,1
1407,0,530,150,7,99,109.25,3,1
1410,0,530,150,7,99,109.5,3,1
1413,0,530,150,7,99,109.75,3,1
1416,0,530,150,7,99,110,3,1
1419,0,530,150,7,99,110.25,3,1
1422,0,530,150,7,99,110.5,3,1
1425,0,530,150,7,99,110.75,3,1
1428,0,530,150,7,99,111,3,1
1431,0,530,150,7,99,111.25,3,1
1434,0,530,150,7,99,111.5,3,1
1437,0,530,150,7,99,111.75,3,1
1440,0,530,150,7,99,112,3,1
1443,0,530,150,7,99,112.25,3,1
1446,0,530,150,7,99,112.5,3,1
1449,0,530,150,7,99,112.75,3,1
1452,0,530,150,7,99,113,3,1
1455,0,530,150,7,99,113.25,3,1
1458,0,530,150,7,99,113.5,3,1
1461,0,530,150,7,99,113.75,3,1
1464,0,530,150,7,99,114,3,1
1467,0,530,150,7,99,114.25,3,1
1470,0,530,150,7,99,114.5,3,1
1473,0,530,150,7,99,114.75,3,1
1476,0,530,150,7,99,115,3,1
1479,0,530,150,7,99,115.25,3,1
1482,0,530,150,7,99,115.5,3,1
1485,0,530,150,7,99,115.75,3,1
1488,0,530,150,7,99,116,3,1
1491,0,530,150,7,99,116.25,3,1
1494,0,530,150,7,99,116.5,3,1
1497,0,530,150,7,99,116.75,3,1
1500,0,530,150,7,99,117,3,1
1503,0,530,150,7,99,117.25,3,1
1506,0,530,150,7,99,117.5,3,1
1509,0,530,150,7,99,117.75,3,1
1512,0,530,150,7,99,118,3,1
1515,0,530,150,7,99,118.25,3,1
1518,0,530,150,7,99,118.5,3,1
1521,0,530,150,6,99,118.75,3,1
1524,0,530,150,6,99,119,3,1
1527,0,530,150,6,100,119.25,3,1
1530,0,530,150,5,101,119.5,3,1
1533,0,530,150,5,101,119.75,3,1
1536,0,530,150,5,101,120,3,1
1539,0,530,150,5,101,120.25,3,1
1542,0,530,150,5,101,120.5,3,1
1545,0,530,150,5,101,120.75,3,1
1548,0,530,150,5,101,121,3,1
1551,0,530,150,5,101,121.25,3,1
1554,0,530,150,5,101,121.5,3,1
1557,0,530,150,5,101,121.75,3,1
1560,0,530,150,5,101,122,3,1
1563,0,530,150,5,101,122.25,3,1
1566,0,530,150,5,101,122.5,3,1
1569,0,530,150,5,101,122.75,3,1
1572,0,530,150,5,101,123,3,1
1575,0,530,150,5,101,123.25,3,1
1578,0,530,150,5,102,123.5,3,1
1581,0,530,150,5,102,123.75,3,1
1584,0,530,150,5,102,124,3,1
1587,0,530,150,5,102,124.25,3,1
1590,0,530,150,5,102,124.5,3,1
1593,0,530,150,5,102,124.75,3,1
1596,0,530,150,3,102,125,3,1
1599,0,530,150,2,102,125.25,3,1
1602,0,530,150,2,103,125.5,3,1
1605,0,530,150,2,103,125.75,3,1
1608,0,530,150,2,103,126,3,1
1611,0,530,150,2,103,126.25,3,1
1614,0,530,150,2,103,126.5,3,1
1617,0,530,150,2,103,126.75,3,1
1620,0,530,150,2,103,127,3,1
1623,0,530,150,2,103,127.25,3,1
1626,0,530,150,2,103,127.5,3,1
1629,0,530,150,2,103,127.75,3,1
1632,0,530,150,2,103,128,3,1
1635,0,530,150,1,103,128.25,3,1
1638,0,530,150,1,104,128.5,3,1
1641,0,530,150,1,106,128.75,3,1
1644,0,530,150,1,106,129,3,1
1647,0,530,150,1,106,129.25,3,1
1650,0,530,150,1,106,129.5,3,1
1653,0,530,150,1,106,129.75,3,1
1656,0,530,150,1,106,130,3,1
1659,0,530,150,1,106,130.25,3,1
1662,0,530,150,1,106,130.5,3,1
1665,0,530,150,1,106,130.75,3,1
1668,0,530,150,1,106,131,3,1
1671,0,530,150,1,106,131.25,3,1
1674,0,530,150,1,106,131.5,3,1
1677,0,530,150,1,106,131.75,3,1
1680,0,530,150,1,106,132,3,1
1683,0,530,150,1,106,132.25,3,1
1686,0,530,150,1,106,132.5,3,1
1689,0,530,150,1,106,132.75,3,1
1692,0,530,150,1,106,133,3,1
1695,0,530,150,1,106,133.25,3,1
1698,0,530,150,1,106,133.5,3,1
1701,0,530,150,1,106,133.75,3,1
1704,0,530,150,1,106,134,3,1
1707,0,530,150,1,106,134.25,3,1
1710,0,530,150,1,106,134.5,3,1
1713,0,530,150,1,106,134.75,3,1
1716,0,530,150,1,106,135,3,1
1719,0,530,150,1,106,135.25,3,1
1722,0,530,150,1,106,135.5,3,1
1725,0,530,150,1,106,135.75,3,1
1728,0,530,150,1,106,136,3,1
1731,0,530,150,1,106,136.25,3,1
1734,0,530,150,1,106,136.5,3,1
1737,0,530,150,1,106,136.75,3,1
1740,0,530,150,1,106,137,3,1
1743,0,530,150,1,106,137.25,3,1
1746,0,530,150,1,106,137.5,3,1
1749,0,530,150,1,106,137.75,3,1
1752,0,530,150,1,106,138,3,1
1755,0,530,150,1,106,138.25,3,1
1758,0,530,150,1,106,138.5,3,1
1761,0,530,150,1,106,138.75,3,1
1764,0,530,150,1,106,139,3,1
1767,0,530,150,1,106,139.25,3,1
1770,0,530,150,1,106,139.5,3,1
1773,0,530,150,1,106,139.75,3,1
1776,0,530,150,1,106,140,3,1
1779,0,530,150,1,106,140.25,3,1
1782,0,530,150,1,106,140.5,3,1
1785,0,530,150,1,106,140.75,3,1
1788,0,530,150,1,106,141,3,1
1791,0,530,150,1,106,141.25,3,1
1794,0,530,150,1,106,141.5,3,1
1797,0,530,150,1,106,141.75,3,1
1800,0,530,150,1,106,142,3,1
1803,0,530,150,1,106,142.25,3,1
1806,0,530,150,1,106,142.5,3,1
1809,0,530,150,1,106,142.75,3,1
1812,0,530,150,1,106,143,3,1
1815,0,530,150,1,106,143.25,3,1
1818,0,530,150,1,106,143.5,3,1
1821,0,530,150,1,106,143.75,3,1
1824,0,530,150,1,106,144,3,1
1827,0,530,150,1,106,144.25,3,1
1830,0,530,150,1,106,144.5,3,1
1833,0,530,150,1,106,144.75,3,1
1836,0,530,150,1,107,145,3,1
1839,0,530,150,1,107,145.25,3,1
1842,0,530,150,1,107,145.5,3,1
1845,0,530,150,1,107,145.75,3,1
1848,0,530,150,1,107,146,3,1
1851,0,530,150,1,107,146.25,3,1
1854,0,530,150,1,107,146.5,3,1
1857,0,530,150,1,107,146.75,3,1
1860,0,530,150,1,107,147,3,1
1863,0,530,150,1,107,147.25,3,1
1866,0,530,150,1,107,147.5,3,1
1869,0,530,150,1,107,147.75,3,1
1872,0,530,150,1,107,148,3,1
1875,0,530,150,1,108,148.25,3,1
1878,0,530,150,1,108,148.5,3,1
1881,0,530,150,1,108,148.75,3,1
1884,0,530,150,1,108,149,3,1
1887,0,530,150,1,108,149.25,3,1
1890,0,530,150,1,108,149.5,3,1
1893,0,530,150,1,108,149.75,3,1
1896,0,530,150,1,108,150,3,1
1899,0,530,150,1,108,150.25,3,1
1902,0,530,150,1,108,150.5,3,1
1905,0,530,150,1,108,150.75,3,1
1908,0,530,150,1,108,151,3,1
1911,0,530,150,1,108,151.25,3,1
1914,0,530,150,1,108,151.5,3,1
1917,0,530,150,1,108,151.75,3,1
1920,0,530,150,1,108,152,3,1
1923,0,530,150,1,108,152.25,3,1
1926,0,530,150,1,108,152.5,3,1
1929,0,530,150,1,108,152.75,3,1
1932,0,530,150,1,108,153,3,1
1935,0,530,150,1,108,153.25,3,1
1938,0,530,150,0,108,153.5,3,1
1941,0,530,150,0,108,153.75,3,1
1944,0,530,150,0,109,154,3,1
1947,0,530,150,0,109,154.25,3,1
1950,0,530,150,0,109,154.5,3,1
1953,0,530,150,0,109,154.75,3,1
1956,0,530,150,0,109,155,3,1
1959,0,530,150,0,109,155.25,3,1
1962,0,530,150,0,109,155.5,3,1
1965,0,530,150,0,109,155.75,3,1
1968,0,530,150,0,109,156,3,1
1971,0,530,150,0,109,156.25,3,1
1974,0,530,150,0,109,156.5,3,1
1977,0,530,150,0,109,156.75,3,1
1980,0,530,150,0,109,157,3,1
1983,0,530,150,0,109,157.25,3,1
1986,0,530,150,0,109,157.5,3,1
1989,0,530,150,0,109,157.75,3,1
1992,0,530,150,0,109,158,3,1
1995,0,530,150,0,109,158.25,3,1
1998,0,530,150,0,109,158.5,3,1
2001,0,530,150,0,109,158.75,3,1
2004,0,530,150,0,109,159,3,1
2007,0,530,150,0,109,159.25,3,1
2010,0,530,150,0,109,159.5,3,1
2013,0,530,150,0,109,159.75,3,1
2016,0,530,150,0,109,160,3,1
2019,0,530,150,0,109,160.25,3,1
2022,0,530,150,0,109,160.5,3,1
2025,0,530,150,0,109,160.75,3,1
2028,0,530,150,0,109,161,3,1
2031,0,530,150,0,109,161.25,3,1
2034,0,530,150,0,109,161.5,3,1
2037,0,530,150,0,109,161.75,3,1
2040,0,530,150,0,109,162,3,1
2043,0,530,150,0,109,162.25,3,1
2046,0,530,150,0,109,162.5,3,1
2049,0,530,150,0,109,162.75,3,1
2052,0,530,150,0,109,163,3,1
2055,0,530,150,0,109,163.25,3,1
2058,0,530,150,0,109,163.5,3,1
2061,0,530,150,0,109,163.75,3,1
2064,0,530,150,0,109,164,3,1
2067,0,530,150,0,109,164.25,3,1
2070,0,530,150,0,109,164.5,3,1
2073,0,530,150,0,109,164.75,3,1
2076,0,530,150,0,109,165,3,1
2079,0,530,150,0,109,165.25,3,1
2082,0,530,150,0,109,165.5,3,1
