time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,trtmt,run
0,0,600,150,0,0,-8,3,1
3,0,600,150,0,0,-7.75,3,1
6,0,600,150,0,0,-7.5,3,1
9,0,600,150,0,0,-7.25,3,1
12,0,600,150,0,0,-7,3,1
15,0,600,150,0,0,-6.75,3,1
18,0,600,150,0,0,-6.5,3,1
21,0,600,150,0,0,-6.25,3,1
24,0,600,150,0,0,-6,3,1
27,0,600,150,0,0,-5.75,3,1
30,0,600,150,0,0,-5.5,3,1
33,0,600,150,0,0,-5.25,3,1
36,0,600,150,0,0,-5,3,1
39,0,600,150,0,0,-4.75,3,1
42,0,600,150,0,0,-4.5,3,1
45,0,600,150,0,0,-4.25,3,1
48,0,600,150,0,0,-4,3,1
51,0,600,150,0,0,-3.75,3,1
54,0,600,150,0,0,-3.5,3,1
57,0,600,150,0,0,-3.25,3,1
60,0,600,150,0,0,-3,3,1
63,0,600,150,0,0,-2.75,3,1
66,0,600,150,0,0,-2.5,3,1
69,0,600,150,0,0,-2.25,3,1
72,0,600,150,0,0,-2,3,1
75,0,600,150,0,0,-1.75,3,1
78,0,600,150,0,0,-1.5,3,1
81,0,600,150,0,0,-1.25,3,1
84,0,600,150,0,0,-1,3,1
87,0,600,150,0,0,-0.75,3,1
90,0,600,150,0,0,-0.5,3,1
93,0,600,150,0,0,-0.25,3,1
96,0,600,150,0,0,0,3,1
99,0,600,150,0,0,0.25,3,1
102,0,600,150,0,0,0.5,3,1
105,0,600,150,0,0,0.75,3,1
108,0,600,150,0,0,1,3,1
111,0,600,150,0,0,1.25,3,1
114,0,600,150,0,0,1.5,3,1
117,0,600,150,0,0,1.75,3,1
120,0,600,150,0,0,2,3,1
123,0,600,150,0,0,2.25,3,1
126,0,600,150,0,0,2.5,3,1
129,0,600,150,0,0,2.75,3,1
132,0,600,150,0,0,3,3,1
135,0,600,0,0,0,3.25,3,1
138,0,600,0,0,0,3.5,3,1
141,0,600,0,0,0,3.75,3,1
144,0,600,0,0,0,4,3,1
147,0,600,0,0,0,4.25,3,1
150,0,600,0,0,0,4.5,3,1
153,0,600,0,0,0,4.75,3,1
156,0,600,0,0,0,5,3,1
159,0,600,0,0,0,5.25,3,1
162,0,600,0,0,0,5.5,3,1
165,0,600,0,0,0,5.75,3,1
168,0,600,0,0,0,6,3,1
171,0,600,0,0,0,6.25,3,1
174,0,600,0,0,0,6.5,3,1
177,0,600,0,0,0,6.75,3,1
180,0,600,0,0,0,7,3,1
183,0,600,0,0,0,7.25,3,1
186,0,600,0,0,0,7.5,3,1
189,14,586,0,0,0,7.75,3,1
192,23,577,0,0,0,8,3,1
195,37,563,0,0,0,8.25,3,1
198,43,557,0,0,0,8.5,3,1
201,52,548,0,0,0,8.75,3,1
204,59,541,0,0,0,9,3,1
207,66,534,0,0,0,9.25,3,1
210,69,531,0,0,0,9.5,3,1
213,73,527,0,0,0,9.75,3,1
216,80,520,0,0,0,10,3,1
219,87,513,0,0,0,10.25,3,1
222,89,511,0,0,0,10.5,3,1
225,95,505,0,0,0,10.75,3,1
228,97,503,0,0,0,11,3,1
231,100,500,0,0,0,11.25,3,1
234,101,499,0,0,0,11.5,3,1
237,105,495,0,0,0,11.75,3,1
240,111,489,0,0,0,12,3,1
243,114,486,0,0,0,12.25,3,1
246,115,485,0,0,0,12.5,3,1
249,119,481,0,0,0,12.75,3,1
252,125,475,0,0,0,13,3,1
255,128,472,0,0,0,13.25,3,1
258,130,470,0,0,0,13.5,3,1
261,132,468,0,0,1,13.75,3,1
264,134,466,0,0,0,14,3,1
267,135,465,0,0,0,14.25,3,1
270,136,464,0,0,0,14.5,3,1
273,136,464,0,0,1,14.75,3,1
276,137,463,0,0,5,15,3,1
279,137,463,0,0,6,15.25,3,1
282,138,462,0,0,6,15.5,3,1
285,139,461,0,0,7,15.75,3,1
288,139,461,0,0,10,16,3,1
291,140,460,0,0,14,16.25,3,1
294,140,460,0,0,19,16.5,3,1
297,140,460,0,0,23,16.75,3,1
300,140,460,0,0,25,17,3,1
303,140,460,0,0,27,17.25,3,1
306,140,460,0,0,28,17.5,3,1
309,140,460,0,0,32,17.75,3,1
312,140,460,0,0,37,18,3,1
315,140,460,0,0,38,18.25,3,1
318,140,460,0,0,41,18.5,3,1
321,140,460,0,0,44,18.75,3,1
324,140,460,0,0,47,19,3,1
327,140,460,0,0,48,19.25,3,1
330,140,460,0,0,48,19.5,3,1
333,140,460,0,0,49,19.75,3,1
336,140,460,0,0,52,20,3,1
339,140,460,0,0,53,20.25,3,1
342,140,460,0,0,54,20.5,3,1
345,140,460,0,0,55,20.75,3,1
348,140,460,0,0,55,21,3,1
351,140,460,0,0,56,21.25,3,1
354,140,460,0,0,58,21.5,3,1
357,140,460,0,0,58,21.75,3,1
360,140,460,0,0,58,22,3,1
363,140,460,0,0,59,22.25,3,1
366,140,460,0,0,61,22.5,3,1
369,140,460,0,0,61,22.75,3,1
372,140,460,0,0,61,23,3,1
375,140,460,0,0,61,23.25,3,1
378,140,460,0,0,62,23.5,3,1
381,140,460,0,0,62,23.75,3,1
384,140,460,0,0,63,24,3,1
387,140,460,0,0,65,24.25,3,1
390,140,460,0,0,65,24.5,3,1
393,140,460,0,0,65,24.75,3,1
396,140,460,0,0,66,25,3,1
399,140,460,0,0,68,25.25,3,1
402,140,460,0,0,69,25.5,3,1
405,140,460,0,0,69,25.75,3,1
408,140,460,0,0,69,26,3,1
411,140,460,0,0,71,26.25,3,1
414,140,460,0,0,71,26.5,3,1
417,140,460,0,0,72,26.75,3,1
420,140,460,0,0,73,27,3,1
423,140,460,0,0,74,27.25,3,1
426,140,460,0,0,75,27.5,3,1
429,140,460,0,0,75,27.75,3,1
432,140,460,0,0,76,28,3,1
435,140,460,0,0,77,28.25,3,1
438,140,460,0,0,78,28.5,3,1
441,140,460,0,0,78,28.75,3,1
444,140,460,0,0,78,29,3,1
447,140,460,0,0,79,29.25,3,1
450,140,460,0,0,79,29.5,3,1
453,140,460,0,0,79,29.75,3,1
456,140,460,0,0,80,30,3,1
459,140,460,0,0,80,30.25,3,1
462,140,460,0,0,80,30.5,3,1
465,140,460,0,0,80,30.75,3,1
468,140,460,0,0,80,31,3,1
471,140,460,0,0,80,31.25,3,1
474,140,460,0,0,80,31.5,3,1
477,140,460,0,0,80,31.75,3,1
480,140,460,0,0,80,32,3,1
483,140,460,0,0,80,32.25,3,1
486,140,460,0,0,81,32.5,3,1
489,140,460,0,0,81,32.75,3,1
492,140,460,0,0,82,33,3,1
495,140,460,0,0,82,33.25,3,1
498,140,460,0,0,82,33.5,3,1
501,140,460,0,0,83,33.75,3,1
504,140,460,0,0,83,34,3,1
507,140,460,0,0,83,34.25,3,1
510,140,460,0,0,83,34.5,3,1
513,140,460,0,0,83,34.75,3,1
516,140,460,0,0,83,35,3,1
519,140,460,0,0,83,35.25,3,1
522,140,460,0,0,83,35.5,3,1
525,140,460,0,0,83,35.75,3,1
528,140,460,0,0,83,36,3,1
531,140,460,0,0,83,36.25,3,1
534,140,460,0,0,83,36.5,3,1
537,140,460,0,0,83,36.75,3,1
540,140,460,0,0,83,37,3,1
543,140,460,0,0,83,37.25,3,1
546,140,460,0,0,83,37.5,3,1
549,140,460,0,0,83,37.75,3,1
552,140,460,0,0,83,38,3,1
555,140,460,0,0,83,38.25,3,1
558,140,460,0,0,83,38.5,3,1
561,140,460,0,0,83,38.75,3,1
564,140,460,0,0,83,39,3,1
567,140,460,0,0,83,39.25,3,1
570,140,460,0,0,83,39.5,3,1
573,140,460,0,0,83,39.75,3,1
576,140,460,0,0,83,40,3,1
579,140,460,0,0,83,40.25,3,1
582,140,460,0,0,83,40.5,3,1
585,140,460,0,0,83,40.75,3,1
588,140,460,0,0,83,41,3,1
591,140,460,0,0,83,41.25,3,1
594,140,460,0,0,83,41.5,3,1
597,140,460,0,0,83,41.75,3,1
600,140,460,0,0,83,42,3,1
603,140,460,0,0,83,42.25,3,1
606,140,460,0,0,83,42.5,3,1
609,140,460,0,0,83,42.75,3,1
612,140,460,0,0,83,43,3,1
615,140,460,0,0,83,43.25,3,1
618,140,460,0,0,83,43.5,3,1
621,140,460,0,0,83,43.75,3,1
624,140,460,0,0,83,44,3,1
627,140,460,0,0,83,44.25,3,1
630,140,460,0,0,83,44.5,3,1
633,140,460,0,0,83,44.75,3,1
636,140,460,0,0,83,45,3,1
639,140,460,0,0,83,45.25,3,1
642,140,460,0,0,83,45.5,3,1
645,140,460,0,0,83,45.75,3,1
648,140,460,0,0,83,46,3,1
651,140,460,0,0,83,46.25,3,1
654,140,460,0,0,83,46.5,3,1
657,140,460,0,0,83,46.75,3,1
660,140,460,0,0,83,47,3,1
663,140,460,0,0,83,47.25,3,1
666,140,460,0,0,83,47.5,3,1
669,140,460,0,0,83,47.75,3,1
672,140,460,0,0,83,48,3,1
675,140,460,0,0,83,48.25,3,1
678,140,460,0,0,83,48.5,3,1
681,140,460,0,0,83,48.75,3,1
684,140,460,0,0,83,49,3,1
687,140,460,0,0,83,49.25,3,1
690,140,460,0,0,83,49.5,3,1
693,140,460,0,0,83,49.75,3,1
696,140,460,0,0,83,50,3,1
699,140,460,0,0,83,50.25,3,1
702,140,460,0,0,83,50.5,3,1
705,140,460,0,0,83,50.75,3,1
708,140,460,0,0,83,51,3,1
711,140,460,0,0,83,51.25,3,1
714,140,460,0,0,83,51.5,3,1
717,140,460,0,0,83,51.75,3,1
720,140,460,0,0,83,52,3,1
723,140,460,0,0,83,52.25,3,1
726,140,460,0,0,83,52.5,3,1
729,140,460,0,0,83,52.75,3,1
732,140,460,0,0,83,53,3,1
735,140,460,0,0,84,53.25,3,1
738,140,460,0,0,84,53.5,3,1
741,140,460,0,0,84,53.75,3,1
744,140,460,0,0,84,54,3,1
747,140,460,0,0,84,54.25,3,1
750,140,460,0,0,84,54.5,3,1
753,140,460,0,0,84,54.75,3,1
756,140,460,0,0,84,55,3,1
759,140,460,0,0,84,55.25,3,1
762,140,460,0,0,84,55.5,3,1
765,140,460,0,0,84,55.75,3,1
768,140,460,0,0,84,56,3,1
771,140,460,0,0,84,56.25,3,1
774,140,460,0,0,84,56.5,3,1
777,140,460,0,0,84,56.75,3,1
780,140,460,0,0,84,57,3,1
783,140,460,0,0,84,57.25,3,1
786,140,460,0,0,84,57.5,3,1
789,140,460,0,0,84,57.75,3,1
792,140,460,0,0,84,58,3,1
795,140,460,0,0,84,58.25,3,1
798,140,460,0,0,84,58.5,3,1
801,140,460,0,0,84,58.75,3,1
804,140,460,0,0,84,59,3,1
807,140,460,0,0,84,59.25,3,1
810,140,460,0,0,84,59.5,3,1
813,140,460,0,0,84,59.75,3,1
816,140,460,0,0,84,60,3,1
819,140,460,0,0,84,60.25,3,1
822,140,460,0,0,84,60.5,3,1
825,140,460,0,0,84,60.75,3,1
828,140,460,0,0,84,61,3,1
831,140,460,0,0,84,61.25,3,1
834,140,460,0,0,84,61.5,3,1
837,140,460,0,0,84,61.75,3,1
840,140,460,0,0,84,62,3,1
843,140,460,0,0,84,62.25,3,1
846,140,460,0,0,84,62.5,3,1
849,140,460,0,0,84,62.75,3,1
852,140,460,0,0,84,63,3,1
855,140,460,0,0,84,63.25,3,1
858,140,460,0,0,84,63.5,3,1
861,140,460,0,0,84,63.75,3,1
864,140,460,0,0,84,64,3,1
867,140,460,0,0,84,64.25,3,1
870,140,460,0,0,84,64.5,3,1
873,140,460,0,0,84,64.75,3,1
876,140,460,0,0,84,65,3,1
879,140,460,0,0,84,65.25,3,1
882,140,460,0,0,84,65.5,3,1
885,140,460,0,0,84,65.75,3,1
888,140,460,0,0,84,66,3,1
891,140,460,0,0,84,66.25,3,1
894,140,460,0,0,84,66.5,3,1
897,140,460,0,0,84,66.75,3,1
900,140,460,0,0,84,67,3,1
903,140,460,0,0,84,67.25,3,1
906,140,460,0,0,84,67.5,3,1
909,140,460,0,0,84,67.75,3,1
912,140,460,0,0,84,68,3,1
915,140,460,0,0,84,68.25,3,1
918,140,460,0,0,84,68.5,3,1
921,140,460,0,0,84,68.75,3,1
924,140,460,0,0,84,69,3,1
927,140,460,0,0,84,69.25,3,1
930,140,460,0,0,84,69.5,3,1
933,140,460,0,0,84,69.75,3,1
936,140,460,0,0,84,70,3,1
939,140,460,0,0,84,70.25,3,1
942,140,460,0,0,84,70.5,3,1
945,140,460,0,0,84,70.75,3,1
948,140,460,0,0,84,71,3,1
951,140,460,0,0,84,71.25,3,1
954,140,460,0,0,84,71.5,3,1
957,140,460,0,0,84,71.75,3,1
960,140,460,0,0,84,72,3,1
963,140,460,0,0,84,72.25,3,1
966,140,460,0,0,84,72.5,3,1
969,140,460,0,0,84,72.75,3,1
972,140,460,0,0,84,73,3,1
975,140,460,0,0,84,73.25,3,1
978,140,460,0,0,84,73.5,3,1
981,140,460,0,0,84,73.75,3,1
984,140,460,0,0,84,74,3,1
987,140,460,0,0,84,74.25,3,1
990,140,460,0,0,84,74.5,3,1
993,140,460,0,0,84,74.75,3,1
996,140,460,0,0,84,75,3,1
999,140,460,0,0,84,75.25,3,1
1002,140,460,0,0,84,75.5,3,1
1005,140,460,0,0,84,75.75,3,1
1008,140,460,0,0,84,76,3,1
1011,140,460,0,0,84,76.25,3,1
1014,140,460,0,0,84,76.5,3,1
1017,140,460,0,0,84,76.75,3,1
1020,140,460,0,0,84,77,3,1
1023,140,460,0,0,84,77.25,3,1
1026,140,460,0,0,84,77.5,3,1
1029,140,460,0,0,84,77.75,3,1
1032,140,460,0,0,84,78,3,1
1035,140,460,0,0,84,78.25,3,1
1038,140,460,0,0,84,78.5,3,1
1041,140,460,0,0,84,78.75,3,1
1044,140,460,0,0,84,79,3,1
1047,140,460,0,0,84,79.25,3,1
1050,140,460,0,0,84,79.5,3,1
1053,140,460,0,0,84,79.75,3,1
1056,140,460,0,0,84,80,3,1
1059,140,460,0,0,84,80.25,3,1
1062,140,460,0,0,84,80.5,3,1
1065,140,460,0,0,84,80.75,3,1
1068,140,460,0,0,84,81,3,1
1071,140,460,0,0,84,81.25,3,1
1074,140,460,0,0,84,81.5,3,1
1077,140,460,0,0,84,81.75,3,1
1080,140,460,0,0,84,82,3,1
1083,140,460,0,0,84,82.25,3,1
1086,140,460,0,0,84,82.5,3,1
1089,140,460,0,0,84,82.75,3,1
1092,140,460,0,0,84,83,3,1
1095,140,460,0,0,84,83.25,3,1
1098,140,460,0,0,84,83.5,3,1
1101,140,460,0,0,84,83.75,3,1
1104,140,460,0,0,84,84,3,1
1107,140,460,0,0,84,84.25,3,1
1110,140,460,0,0,84,84.5,3,1
1113,140,460,0,0,84,84.75,3,1
1116,140,460,0,0,84,85,3,1
1119,140,460,0,0,84,85.25,3,1
1122,140,460,0,0,84,85.5,3,1
1125,140,460,0,0,84,85.75,3,1
1128,140,460,0,0,84,86,3,1
1131,140,460,0,0,84,86.25,3,1
1134,140,460,0,0,85,86.5,3,1
1137,140,460,0,0,85,86.75,3,1
1140,140,460,0,0,85,87,3,1
1143,140,460,0,0,85,87.25,3,1
1146,140,460,0,0,85,87.5,3,1
1149,140,460,0,0,85,87.75,3,1
1152,140,460,0,0,85,88,3,1
1155,140,460,0,0,86,88.25,3,1
1158,140,460,0,0,86,88.5,3,1
1161,140,460,0,0,86,88.75,3,1
1164,140,460,0,0,86,89,3,1
1167,140,460,0,0,86,89.25,3,1
1170,140,460,0,0,86,89.5,3,1
1173,140,460,0,0,86,89.75,3,1
1176,140,460,0,0,86,90,3,1
1179,140,460,0,0,86,90.25,3,1
1182,140,460,0,0,86,90.5,3,1
1185,140,460,0,0,86,90.75,3,1
1188,140,460,0,0,86,91,3,1
1191,140,460,0,0,86,91.25,3,1
1194,140,460,0,0,86,91.5,3,1
1197,140,460,0,0,86,91.75,3,1
1200,140,460,0,0,86,92,3,1
1203,140,460,0,0,86,92.25,3,1
1206,140,460,0,0,86,92.5,3,1
1209,140,460,0,0,86,92.75,3,1
1212,140,460,0,0,86,93,3,1
1215,140,460,0,0,86,93.25,3,1
1218,140,460,0,0,86,93.5,3,1
1221,140,460,0,0,86,93.75,3,1
1224,140,460,0,0,86,94,3,1
1227,140,460,0,0,86,94.25,3,1
1230,140,460,0,0,86,94.5,3,1
1233,140,460,0,0,86,94.75,3,1
1236,140,460,0,0,86,95,3,1
1239,140,460,0,0,86,95.25,3,1
1242,140,460,0,0,86,95.5,3,1
1245,140,460,0,0,86,95.75,3,1
1248,140,460,0,0,86,96,3,1
1251,140,460,0,0,86,96.25,3,1
1254,140,460,0,0,86,96.5,3,1
1257,140,460,0,0,86,96.75,3,1
1260,140,460,0,0,86,97,3,1
1263,140,460,0,0,86,97.25,3,1
1266,140,460,0,0,86,97.5,3,1
1269,140,460,0,0,86,97.75,3,1
1272,140,460,0,0,86,98,3,1
1275,140,460,0,0,86,98.25,3,1
1278,140,460,0,0,87,98.5,3,1
1281,140,460,0,0,87,98.75,3,1
1284,140,460,0,0,87,99,3,1
1287,140,460,0,0,87,99.25,3,1
1290,140,460,0,0,87,99.5,3,1
1293,140,460,0,0,88,99.75,3,1
1296,140,460,0,0,88,100,3,1
1299,140,460,0,0,88,100.25,3,1
1302,140,460,0,0,88,100.5,3,1
1305,140,460,0,0,88,100.75,3,1
1308,140,460,0,0,88,101,3,1
1311,140,460,0,0,88,101.25,3,1
1314,140,460,0,0,88,101.5,3,1
1317,140,460,0,0,88,101.75,3,1
1320,140,460,0,0,88,102,3,1
1323,140,460,0,0,88,102.25,3,1
1326,140,460,0,0,88,102.5,3,1
1329,140,460,0,0,88,102.75,3,1
1332,140,460,0,0,88,103,3,1
1335,140,460,0,0,88,103.25,3,1
1338,140,460,0,0,88,103.5,3,1
1341,140,460,0,0,88,103.75,3,1
1344,140,460,0,0,88,104,3,1
1347,140,460,0,0,88,104.25,3,1
1350,140,460,0,0,88,104.5,3,1
1353,140,460,0,0,88,104.75,3,1
1356,140,460,0,0,88,105,3,1
1359,140,460,0,0,88,105.25,3,1
1362,140,460,0,0,88,105.5,3,1
1365,140,460,0,0,88,105.75,3,1
1368,140,460,0,0,88,106,3,1
1371,140,460,0,0,88,106.25,3,1
1374,140,460,0,0,88,106.5,3,1
1377,140,460,0,0,88,106.75,3,1
1380,140,460,0,0,88,107,3,1
1383,140,460,0,0,88,107.25,3,1
1386,140,460,0,0,88,107.5,3,1
1389,140,460,0,0,88,107.75,3,1
1392,140,460,0,0,88,108,3,1
1395,140,460,0,0,88,108.25,3,1
1398,140,460,0,0,88,108.5,3,1
1401,140,460,0,0,88,108.75,3,1
1404,140,460,0,0,88,109,3,1
1407,140,460,0,0,88,109.25,3,1
1410,140,460,0,0,88,109.5,3,1
1413,140,460,0,0,88,109.75,3,1
1416,140,460,0,0,88,110,3,1
1419,140,460,0,0,88,110.25,3,1
1422,140,460,0,0,88,110.5,3,1
1425,140,460,0,0,88,110.75,3,1
1428,140,460,0,0,88,111,3,1
1431,140,460,0,0,88,111.25,3,1
1434,140,460,0,0,88,111.5,3,1
1437,140,460,0,0,88,111.75,3,1
1440,140,460,0,0,88,112,3,1
1443,140,460,0,0,88,112.25,3,1
1446,140,460,0,0,88,112.5,3,1
1449,140,460,0,0,88,112.75,3,1
1452,140,460,0,0,88,113,3,1
1455,140,460,0,0,88,113.25,3,1
1458,140,460,0,0,88,113.5,3,1
1461,140,460,0,0,88,113.75,3,1
1464,140,460,0,0,88,114,3,1
1467,140,460,0,0,88,114.25,3,1
1470,140,460,0,0,88,114.5,3,1
1473,140,460,0,0,88,114.75,3,1
1476,140,460,0,0,88,115,3,1
1479,140,460,0,0,88,115.25,3,1
1482,140,460,0,0,88,115.5,3,1
1485,140,460,0,0,88,115.75,3,1
1488,140,460,0,0,88,116,3,1
1491,140,460,0,0,88,116.25,3,1
1494,140,460,0,0,88,116.5,3,1
1497,140,460,0,0,88,116.75,3,1
1500,140,460,0,0,88,117,3,1
1503,140,460,0,0,88,117.25,3,1
1506,140,460,0,0,88,117.5,3,1
1509,140,460,0,0,88,117.75,3,1
1512,140,460,0,0,88,118,3,1
1515,140,460,0,0,88,118.25,3,1
1518,140,460,0,0,88,118.5,3,1
1521,140,460,0,0,88,118.75,3,1
1524,140,460,0,0,88,119,3,1
1527,140,460,0,0,88,119.25,3,1
1530,140,460,0,0,88,119.5,3,1
1533,140,460,0,0,88,119.75,3,1
1536,140,460,0,0,88,120,3,1
1539,140,460,0,0,88,120.25,3,1
1542,140,460,0,0,88,120.5,3,1
1545,140,460,0,0,88,120.75,3,1
1548,140,460,0,0,88,121,3,1
1551,140,460,0,0,88,121.25,3,1
1554,140,460,0,0,88,121.5,3,1
1557,140,460,0,0,88,121.75,3,1
1560,140,460,0,0,88,122,3,1
1563,140,460,0,0,88,122.25,3,1
1566,140,460,0,0,88,122.5,3,1
1569,140,460,0,0,88,122.75,3,1
1572,140,460,0,0,88,123,3,1
1575,140,460,0,0,88,123.25,3,1
1578,140,460,0,0,88,123.5,3,1
1581,140,460,0,0,88,123.75,3,1
1584,140,460,0,0,88,124,3,1
1587,140,460,0,0,88,124.25,3,1
1590,140,460,0,0,88,124.5,3,1
1593,140,460,0,0,88,124.75,3,1
1596,140,460,0,0,88,125,3,1
1599,140,460,0,0,88,125.25,3,1
1602,140,460,0,0,88,125.5,3,1
1605,140,460,0,0,88,125.75,3,1
1608,140,460,0,0,88,126,3,1
1611,140,460,0,0,88,126.25,3,1
1614,140,460,0,0,88,126.5,3,1
1617,140,460,0,0,88,126.75,3,1
1620,140,460,0,0,88,127,3,1
1623,140,460,0,0,88,127.25,3,1
1626,140,460,0,0,88,127.5,3,1
1629,140,460,0,0,88,127.75,3,1
1632,140,460,0,0,88,128,3,1
1635,140,460,0,0,88,128.25,3,1
1638,140,460,0,0,88,128.5,3,1
1641,140,460,0,0,88,128.75,3,1
1644,140,460,0,0,88,129,3,1
1647,140,460,0,0,88,129.25,3,1
1650,140,460,0,0,88,129.5,3,1
1653,140,460,0,0,88,129.75,3,1
1656,140,460,0,0,88,130,3,1
1659,140,460,0,0,88,130.25,3,1
1662,140,460,0,0,88,130.5,3,1
1665,140,460,0,0,88,130.75,3,1
1668,140,460,0,0,88,131,3,1
1671,140,460,0,0,88,131.25,3,1
1674,140,460,0,0,88,131.5,3,1
1677,140,460,0,0,88,131.75,3,1
1680,140,460,0,0,88,132,3,1
1683,140,460,0,0,88,132.25,3,1
1686,140,460,0,0,88,132.5,3,1
1689,140,460,0,0,88,132.75,3,1
1692,140,460,0,0,88,133,3,1
1695,140,460,0,0,88,133.25,3,1
1698,140,460,0,0,88,133.5,3,1
1701,140,460,0,0,88,133.75,3,1
1704,140,460,0,0,89,134,3,1
1707,140,460,0,0,89,134.25,3,1
1710,140,460,0,0,89,134.5,3,1
1713,140,460,0,0,89,134.75,3,1
1716,140,460,0,0,89,135,3,1
1719,140,460,0,0,89,135.25,3,1
1722,140,460,0,0,89,135.5,3,1
1725,140,460,0,0,89,135.75,3,1
1728,140,460,0,0,89,136,3,1
1731,140,460,0,0,89,136.25,3,1
1734,140,460,0,0,89,136.5,3,1
1737,140,460,0,0,89,136.75,3,1
1740,140,460,0,0,90,137,3,1
1743,140,460,0,0,90,137.25,3,1
1746,140,460,0,0,90,137.5,3,1
1749,140,460,0,0,90,137.75,3,1
1752,140,460,0,0,90,138,3,1
1755,140,460,0,0,90,138.25,3,1
1758,140,460,0,0,90,138.5,3,1
1761,140,460,0,0,90,138.75,3,1
1764,140,460,0,0,90,139,3,1
1767,140,460,0,0,90,139.25,3,1
1770,140,460,0,0,90,139.5,3,1
1773,140,460,0,0,90,139.75,3,1
1776,140,460,0,0,90,140,3,1
1779,140,460,0,0,90,140.25,3,1
1782,140,460,0,0,90,140.5,3,1
1785,140,460,0,0,90,140.75,3,1
1788,140,460,0,0,90,141,3,1
1791,140,460,0,0,90,141.25,3,1
1794,140,460,0,0,90,141.5,3,1
1797,140,460,0,0,90,141.75,3,1
1800,140,460,0,0,90,142,3,1
1803,140,460,0,0,90,142.25,3,1
1806,140,460,0,0,90,142.5,3,1
1809,140,460,0,0,90,142.75,3,1
1812,140,460,0,0,90,143,3,1
1815,140,460,0,0,90,143.25,3,1
1818,140,460,0,0,90,143.5,3,1
1821,140,460,0,0,90,143.75,3,1
1824,140,460,0,0,90,144,3,1
1827,140,460,0,0,90,144.25,3,1
1830,140,460,0,0,90,144.5,3,1
1833,140,460,0,0,90,144.75,3,1
1836,140,460,0,0,90,145,3,1
1839,140,460,0,0,90,145.25,3,1
1842,140,460,0,0,90,145.5,3,1
1845,140,460,0,0,90,145.75,3,1
1848,140,460,0,0,90,146,3,1
1851,140,460,0,0,90,146.25,3,1
1854,140,460,0,0,90,146.5,3,1
1857,140,460,0,0,91,146.75,3,1
1860,140,460,0,0,91,147,3,1
1863,140,460,0,0,91,147.25,3,1
1866,140,460,0,0,91,147.5,3,1
1869,140,460,0,0,91,147.75,3,1
1872,140,460,0,0,91,148,3,1
1875,140,460,0,0,91,148.25,3,1
1878,140,460,0,0,91,148.5,3,1
1881,140,460,0,0,91,148.75,3,1
1884,140,460,0,0,91,149,3,1
1887,140,460,0,0,91,149.25,3,1
1890,140,460,0,0,91,149.5,3,1
1893,140,460,0,0,91,149.75,3,1
1896,140,460,0,0,91,150,3,1
1899,140,460,0,0,91,150.25,3,1
1902,140,460,0,0,91,150.5,3,1
1905,140,460,0,0,91,150.75,3,1
1908,140,460,0,0,91,151,3,1
1911,140,460,0,0,91,151.25,3,1
1914,140,460,0,0,91,151.5,3,1
1917,140,460,0,0,91,151.75,3,1
1920,140,460,0,0,91,152,3,1
1923,140,460,0,0,91,152.25,3,1
1926,140,460,0,0,91,152.5,3,1
1929,140,460,0,0,91,152.75,3,1
1932,140,460,0,0,91,153,3,1
1935,140,460,0,0,91,153.25,3,1
1938,140,460,0,0,91,153.5,3,1
1941,140,460,0,0,91,153.75,3,1
1944,140,460,0,0,91,154,3,1
1947,140,460,0,0,91,154.25,3,1
1950,140,460,0,0,91,154.5,3,1
1953,140,460,0,0,91,154.75,3,1
1956,140,460,0,0,91,155,3,1
1959,140,460,0,0,91,155.25,3,1
1962,140,460,0,0,91,155.5,3,1
1965,140,460,0,0,91,155.75,3,1
1968,140,460,0,0,91,156,3,1
1971,140,460,0,0,91,156.25,3,1
1974,140,460,0,0,91,156.5,3,1
1977,140,460,0,0,91,156.75,3,1
1980,140,460,0,0,91,157,3,1
1983,140,460,0,0,91,157.25,3,1
1986,140,460,0,0,91,157.5,3,1
1989,140,460,0,0,91,157.75,3,1
1992,140,460,0,0,91,158,3,1
1995,140,460,0,0,91,158.25,3,1
1998,140,460,0,0,91,158.5,3,1
2001,140,460,0,0,91,158.75,3,1
2004,140,460,0,0,91,159,3,1
2007,140,460,0,0,91,159.25,3,1
2010,140,460,0,0,91,159.5,3,1
2013,140,460,0,0,91,159.75,3,1
2016,140,460,0,0,91,160,3,1
2019,140,460,0,0,91,160.25,3,1
2022,140,460,0,0,91,160.5,3,1
2025,140,460,0,0,91,160.75,3,1
2028,140,460,0,0,91,161,3,1
2031,140,460,0,0,92,161.25,3,1
2034,140,460,0,0,92,161.5,3,1
2037,140,460,0,0,92,161.75,3,1
2040,140,460,0,0,92,162,3,1
2043,140,460,0,0,92,162.25,3,1
2046,140,460,0,0,92,162.5,3,1
2049,140,460,0,0,92,162.75,3,1
2052,140,460,0,0,92,163,3,1
2055,140,460,0,0,92,163.25,3,1
2058,140,460,0,0,92,163.5,3,1
2061,140,460,0,0,92,163.75,3,1
2064,140,460,0,0,92,164,3,1
2067,140,460,0,0,92,164.25,3,1
2070,140,460,0,0,93,164.5,3,1
2073,140,460,0,0,93,164.75,3,1
2076,140,460,0,0,93,165,3,1
2079,140,460,0,0,93,165.25,3,1
2082,140,460,0,0,93,165.5,3,1
