time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,r,run
1353,0,493,150,17,71,104.75,0.167,6
1356,0,493,150,17,71,105,0.167,6
1359,0,494,150,17,71,105.25,0.167,6
1362,0,494,150,17,71,105.5,0.167,6
1365,0,494,150,17,71,105.75,0.167,6
1368,0,494,150,17,71,106,0.167,6
1371,0,494,150,17,71,106.25,0.167,6
1374,0,494,150,17,71,106.5,0.167,6
1377,0,494,150,16,71,106.75,0.167,6
1380,0,494,150,16,71,107,0.167,6
1383,0,494,150,16,71,107.25,0.167,6
1386,0,494,150,16,71,107.5,0.167,6
1389,0,494,150,16,71,107.75,0.167,6
1392,0,494,150,16,71,108,0.167,6
1395,0,494,150,16,71,108.25,0.167,6
1398,0,494,150,14,71,108.5,0.167,6
1401,0,494,150,13,71,108.75,0.167,6
1404,0,494,150,12,71,109,0.167,6
1407,0,494,150,11,71,109.25,0.167,6
1410,0,494,150,11,71,109.5,0.167,6
1413,0,494,150,11,71,109.75,0.167,6
1416,0,494,150,11,71,110,0.167,6
1419,0,494,150,11,71,110.25,0.167,6
1422,0,494,150,11,71,110.5,0.167,6
1425,0,494,150,11,71,110.75,0.167,6
1428,0,494,150,11,71,111,0.167,6
1431,0,494,150,11,71,111.25,0.167,6
1434,0,494,150,11,71,111.5,0.167,6
1437,0,494,150,11,71,111.75,0.167,6
1440,0,494,150,10,71,112,0.167,6
1443,0,494,150,10,71,112.25,0.167,6
1446,0,494,150,10,71,112.5,0.167,6
1449,0,494,150,10,71,112.75,0.167,6
1452,0,494,150,10,71,113,0.167,6
1455,0,494,150,10,71,113.25,0.167,6
1458,0,494,150,10,71,113.5,0.167,6
1461,0,494,150,10,71,113.75,0.167,6
1464,0,494,150,10,71,114,0.167,6
1467,0,494,150,9,71,114.25,0.167,6
1470,0,494,150,8,71,114.5,0.167,6
1473,0,495,150,8,71,114.75,0.167,6
1476,0,495,150,8,71,115,0.167,6
1479,0,495,150,8,71,115.25,0.167,6
1482,0,495,150,7,71,115.5,0.167,6
1485,0,495,150,7,71,115.75,0.167,6
1488,0,495,150,7,71,116,0.167,6
1491,0,495,150,7,71,116.25,0.167,6
1494,0,495,150,7,71,116.5,0.167,6
1497,0,495,150,7,71,116.75,0.167,6
1500,0,495,150,7,71,117,0.167,6
1503,0,495,150,7,71,117.25,0.167,6
1506,0,495,150,7,71,117.5,0.167,6
1509,0,495,150,7,71,117.75,0.167,6
1512,0,495,150,6,71,118,0.167,6
1515,0,495,150,6,71,118.25,0.167,6
1518,0,495,150,6,71,118.5,0.167,6
1521,0,495,150,6,71,118.75,0.167,6
1524,0,495,150,6,71,119,0.167,6
1527,0,495,150,6,72,119.25,0.167,6
1530,0,495,150,6,72,119.5,0.167,6
1533,0,495,150,6,72,119.75,0.167,6
1536,0,495,150,6,72,120,0.167,6
1539,0,495,150,6,72,120.25,0.167,6
1542,0,495,150,6,72,120.5,0.167,6
1545,0,495,150,6,72,120.75,0.167,6
1548,0,495,150,6,72,121,0.167,6
1551,0,495,150,6,72,121.25,0.167,6
1554,0,495,150,6,72,121.5,0.167,6
1557,0,495,150,6,72,121.75,0.167,6
1560,0,495,150,5,72,122,0.167,6
1563,0,495,150,5,72,122.25,0.167,6
1566,0,495,150,5,72,122.5,0.167,6
1569,0,495,150,5,72,122.75,0.167,6
1572,0,495,150,5,72,123,0.167,6
1575,0,495,150,5,72,123.25,0.167,6
1578,0,495,150,5,72,123.5,0.167,6
1581,0,495,150,5,72,123.75,0.167,6
1584,0,495,150,5,72,124,0.167,6
1587,0,495,150,5,72,124.25,0.167,6
1590,0,495,150,5,72,124.5,0.167,6
1593,0,495,150,5,72,124.75,0.167,6
1596,0,495,150,4,72,125,0.167,6
1599,0,495,150,4,72,125.25,0.167,6
1602,0,495,150,4,72,125.5,0.167,6
1605,0,495,150,4,72,125.75,0.167,6
1608,0,495,150,4,72,126,0.167,6
1611,0,495,150,4,72,126.25,0.167,6
1614,0,495,150,4,72,126.5,0.167,6
1617,0,495,150,4,72,126.75,0.167,6
1620,0,495,150,4,72,127,0.167,6
1623,0,495,150,4,72,127.25,0.167,6
1626,0,495,150,4,72,127.5,0.167,6
1629,0,495,150,4,72,127.75,0.167,6
1632,0,495,150,4,72,128,0.167,6
1635,0,495,150,4,72,128.25,0.167,6
1638,0,495,150,4,72,128.5,0.167,6
1641,0,495,150,4,72,128.75,0.167,6
1644,0,495,150,4,72,129,0.167,6
1647,0,495,150,4,72,129.25,0.167,6
1650,0,495,150,4,72,129.5,0.167,6
1653,0,495,150,4,72,129.75,0.167,6
1656,0,495,150,3,72,130,0.167,6
1659,0,495,150,3,72,130.25,0.167,6
1662,0,495,150,3,72,130.5,0.167,6
1665,0,495,150,3,72,130.75,0.167,6
1668,0,495,150,3,72,131,0.167,6
1671,0,495,150,3,72,131.25,0.167,6
1674,0,495,150,3,72,131.5,0.167,6
1677,0,495,150,3,72,131.75,0.167,6
1680,0,495,150,3,72,132,0.167,6
1683,0,495,150,3,72,132.25,0.167,6
1686,0,495,150,3,72,132.5,0.167,6
1689,0,495,150,3,72,132.75,0.167,6
1692,0,495,150,3,72,133,0.167,6
1695,0,495,150,3,72,133.25,0.167,6
1698,0,495,150,3,72,133.5,0.167,6
1701,0,495,150,3,72,133.75,0.167,6
1704,0,495,150,3,72,134,0.167,6
1707,0,495,150,3,72,134.25,0.167,6
1710,0,495,150,3,72,134.5,0.167,6
1713,0,495,150,3,72,134.75,0.167,6
1716,0,495,150,2,72,135,0.167,6
1719,0,495,150,2,72,135.25,0.167,6
1722,0,495,150,2,72,135.5,0.167,6
1725,0,495,150,2,72,135.75,0.167,6
1728,0,495,150,2,72,136,0.167,6
1731,0,495,150,2,72,136.25,0.167,6
1734,0,495,150,2,72,136.5,0.167,6
1737,0,495,150,2,72,136.75,0.167,6
1740,0,495,150,2,72,137,0.167,6
1743,0,495,150,2,72,137.25,0.167,6
1746,0,495,150,2,72,137.5,0.167,6
1749,0,495,150,2,72,137.75,0.167,6
1752,0,495,150,2,72,138,0.167,6
1755,0,495,150,2,72,138.25,0.167,6
1758,0,495,150,2,72,138.5,0.167,6
1761,0,495,150,2,72,138.75,0.167,6
1764,0,495,150,2,72,139,0.167,6
1767,0,495,150,2,72,139.25,0.167,6
1770,0,495,150,2,72,139.5,0.167,6
1773,0,495,150,2,72,139.75,0.167,6
1776,0,495,150,1,72,140,0.167,6
1779,0,495,150,1,72,140.25,0.167,6
1782,0,495,150,1,72,140.5,0.167,6
1785,0,495,150,1,72,140.75,0.167,6
1788,0,495,150,1,72,141,0.167,6
1791,0,495,150,1,72,141.25,0.167,6
1794,0,495,150,1,72,141.5,0.167,6
1797,0,495,150,1,72,141.75,0.167,6
1800,0,495,150,1,72,142,0.167,6
1803,0,495,150,1,72,142.25,0.167,6
1806,0,495,150,1,72,142.5,0.167,6
1809,0,495,150,1,72,142.75,0.167,6
1812,0,495,150,1,72,143,0.167,6
1815,0,495,150,1,72,143.25,0.167,6
1818,0,495,150,1,72,143.5,0.167,6
1821,0,495,150,1,72,143.75,0.167,6
1824,0,495,150,1,72,144,0.167,6
1827,0,495,150,1,72,144.25,0.167,6
1830,0,495,150,1,72,144.5,0.167,6
1833,0,495,150,1,72,144.75,0.167,6
1836,0,495,150,1,72,145,0.167,6
1839,0,495,150,1,72,145.25,0.167,6
1842,0,495,150,1,72,145.5,0.167,6
1845,0,495,150,1,72,145.75,0.167,6
1848,0,495,150,1,72,146,0.167,6
1851,0,495,150,1,72,146.25,0.167,6
1854,0,495,150,1,72,146.5,0.167,6
1857,0,495,150,1,72,146.75,0.167,6
1860,0,495,150,1,72,147,0.167,6
1863,0,495,150,1,72,147.25,0.167,6
1866,0,495,150,1,72,147.5,0.167,6
1869,0,495,150,1,72,147.75,0.167,6
1872,0,495,150,1,72,148,0.167,6
1875,0,495,150,1,72,148.25,0.167,6
1878,0,495,150,1,72,148.5,0.167,6
1881,0,495,150,1,72,148.75,0.167,6
1884,0,495,150,1,72,149,0.167,6
1887,0,495,150,1,72,149.25,0.167,6
1890,0,495,150,1,72,149.5,0.167,6
1893,0,495,150,1,72,149.75,0.167,6
1896,0,495,150,1,72,150,0.167,6
1899,0,495,150,1,72,150.25,0.167,6
1902,0,495,150,1,72,150.5,0.167,6
1905,0,495,150,1,72,150.75,0.167,6
1908,0,495,150,1,72,151,0.167,6
1911,0,495,150,1,72,151.25,0.167,6
1914,0,495,150,1,72,151.5,0.167,6
1917,0,495,150,1,72,151.75,0.167,6
1920,0,495,150,1,72,152,0.167,6
1923,0,495,150,1,72,152.25,0.167,6
1926,0,495,150,1,72,152.5,0.167,6
1929,0,495,150,1,72,152.75,0.167,6
1932,0,495,150,1,72,153,0.167,6
1935,0,495,150,1,72,153.25,0.167,6
1938,0,495,150,1,72,153.5,0.167,6
1941,0,495,150,1,72,153.75,0.167,6
1944,0,495,150,1,72,154,0.167,6
1947,0,495,150,1,72,154.25,0.167,6
1950,0,495,150,1,72,154.5,0.167,6
1953,0,495,150,1,72,154.75,0.167,6
1956,0,495,150,1,72,155,0.167,6
1959,0,495,150,1,72,155.25,0.167,6
1962,0,495,150,1,72,155.5,0.167,6
1965,0,495,150,1,72,155.75,0.167,6
1968,0,495,150,1,72,156,0.167,6
1971,0,495,150,1,72,156.25,0.167,6
1974,0,495,150,1,72,156.5,0.167,6
1977,0,495,150,1,72,156.75,0.167,6
1980,0,495,150,1,72,157,0.167,6
1983,0,495,150,1,72,157.25,0.167,6
1986,0,495,150,1,72,157.5,0.167,6
1989,0,495,150,1,72,157.75,0.167,6
1992,0,495,150,1,72,158,0.167,6
1995,0,495,150,1,72,158.25,0.167,6
1998,0,495,150,1,72,158.5,0.167,6
2001,0,495,150,1,72,158.75,0.167,6
2004,0,495,150,1,72,159,0.167,6
2007,0,495,150,1,72,159.25,0.167,6
2010,0,495,150,1,72,159.5,0.167,6
2013,0,495,150,1,72,159.75,0.167,6
2016,0,495,150,1,72,160,0.167,6
2019,0,495,150,1,72,160.25,0.167,6
2022,0,495,150,1,72,160.5,0.167,6
2025,0,495,150,1,72,160.75,0.167,6
2028,0,495,150,1,72,161,0.167,6
2031,0,495,150,1,72,161.25,0.167,6
2034,0,495,150,1,72,161.5,0.167,6
2037,0,495,150,1,72,161.75,0.167,6
2040,0,495,150,1,72,162,0.167,6
2043,0,495,150,1,72,162.25,0.167,6
2046,0,495,150,1,72,162.5,0.167,6
2049,0,495,150,1,72,162.75,0.167,6
2052,0,495,150,1,72,163,0.167,6
2055,0,495,150,1,72,163.25,0.167,6
2058,0,495,150,1,72,163.5,0.167,6
2061,0,495,150,1,72,163.75,0.167,6
2064,0,495,150,1,72,164,0.167,6
2067,0,495,150,1,72,164.25,0.167,6
2070,0,495,150,1,72,164.5,0.167,6
2073,0,495,150,1,72,164.75,0.167,6
2076,0,495,150,1,72,165,0.167,6
2079,0,495,150,1,72,165.25,0.167,6
2082,0,495,150,1,72,165.5,0.167,6
2085,0,495,150,1,72,165.75,0.167,6
2088,0,495,150,1,72,166,0.167,6
2091,0,495,150,1,72,166.25,0.167,6
2094,0,495,150,1,72,166.5,0.167,6
2097,0,495,150,1,72,166.75,0.167,6
2100,0,495,150,1,72,167,0.167,6
2103,0,495,150,1,72,167.25,0.167,6
2106,0,495,150,1,72,167.5,0.167,6
2109,0,495,150,1,72,167.75,0.167,6
2112,0,495,150,1,72,168,0.167,6
0,0,600,150,0,0,-8,0.167,7
3,0,600,150,0,0,-7.75,0.167,7
6,0,600,150,0,0,-7.5,0.167,7
9,0,600,150,0,0,-7.25,0.167,7
12,0,600,150,0,0,-7,0.167,7
15,0,600,150,0,0,-6.75,0.167,7
18,0,600,150,0,0,-6.5,0.167,7
21,0,600,150,0,0,-6.25,0.167,7
24,0,600,150,0,0,-6,0.167,7
27,0,600,150,0,0,-5.75,0.167,7
30,0,600,150,0,0,-5.5,0.167,7
33,0,600,150,0,0,-5.25,0.167,7
36,0,600,150,0,0,-5,0.167,7
39,0,600,150,0,0,-4.75,0.167,7
42,0,600,150,0,0,-4.5,0.167,7
45,0,600,150,0,0,-4.25,0.167,7
48,0,600,150,0,0,-4,0.167,7
51,0,600,150,0,0,-3.75,0.167,7
54,0,600,150,0,0,-3.5,0.167,7
57,0,600,150,0,0,-3.25,0.167,7
60,0,600,150,0,0,-3,0.167,7
63,0,600,150,0,0,-2.75,0.167,7
66,0,600,150,0,0,-2.5,0.167,7
69,0,600,150,0,0,-2.25,0.167,7
72,0,600,150,0,0,-2,0.167,7
75,0,600,150,0,0,-1.75,0.167,7
78,0,600,150,0,0,-1.5,0.167,7
81,0,600,150,0,0,-1.25,0.167,7
84,0,600,150,0,0,-1,0.167,7
87,0,600,150,0,0,-0.75,0.167,7
90,0,600,150,0,0,-0.5,0.167,7
93,0,600,150,0,0,-0.25,0.167,7
96,0,600,150,0,0,0,0.167,7
99,0,600,150,0,0,0.25,0.167,7
102,0,600,150,0,0,0.5,0.167,7
105,0,600,150,0,0,0.75,0.167,7
108,0,600,150,0,0,1,0.167,7
111,0,600,150,0,0,1.25,0.167,7
114,0,600,150,0,0,1.5,0.167,7
117,0,600,150,0,0,1.75,0.167,7
120,0,600,150,0,0,2,0.167,7
123,0,600,150,0,0,2.25,0.167,7
126,0,600,150,0,0,2.5,0.167,7
129,0,600,150,0,0,2.75,0.167,7
132,0,600,150,0,0,3,0.167,7
135,0,600,150,0,0,3.25,0.167,7
138,0,600,150,0,0,3.5,0.167,7
141,0,600,150,0,0,3.75,0.167,7
144,0,600,150,0,0,4,0.167,7
147,0,600,150,0,0,4.25,0.167,7
150,0,600,150,0,0,4.5,0.167,7
153,0,600,150,0,0,4.75,0.167,7
156,0,600,150,0,0,5,0.167,7
159,0,600,150,0,0,5.25,0.167,7
162,0,600,150,0,0,5.5,0.167,7
165,0,600,150,0,0,5.75,0.167,7
168,0,600,150,0,0,6,0.167,7
171,0,600,150,0,0,6.25,0.167,7
174,0,600,150,0,0,6.5,0.167,7
177,0,600,150,0,0,6.75,0.167,7
180,0,600,150,0,0,7,0.167,7
183,0,600,150,0,0,7.25,0.167,7
186,0,600,150,0,0,7.5,0.167,7
189,18,582,150,0,0,7.75,0.167,7
192,31,569,150,0,0,8,0.167,7
195,39,561,150,0,0,8.25,0.167,7
198,46,554,150,0,0,8.5,0.167,7
201,54,546,150,0,0,8.75,0.167,7
204,62,538,150,3,0,9,0.167,7
207,68,532,150,6,0,9.25,0.167,7
210,76,524,150,8,0,9.5,0.167,7
213,80,520,150,10,0,9.75,0.167,7
216,81,520,150,10,0,10,0.167,7
219,84,517,150,11,0,10.25,0.167,7
222,93,508,150,14,0,10.5,0.167,7
225,102,499,150,15,0,10.75,0.167,7
228,105,496,150,16,0,11,0.167,7
231,109,492,150,18,0,11.25,0.167,7
234,111,490,150,20,0,11.5,0.167,7
237,112,490,150,22,0,11.75,0.167,7
240,115,487,150,23,0,12,0.167,7
243,116,486,150,24,0,12.25,0.167,7
246,121,481,150,25,0,12.5,0.167,7
249,121,481,150,26,0,12.75,0.167,7
252,128,474,150,28,0,13,0.167,7
255,130,472,150,29,0,13.25,0.167,7
258,130,472,150,32,0,13.5,0.167,7
261,133,470,150,35,0,13.75,0.167,7
264,138,465,150,37,0,14,0.167,7
267,138,465,150,38,0,14.25,0.167,7
270,140,463,150,40,0,14.5,0.167,7
273,141,462,150,41,0,14.75,0.167,7
276,142,461,150,42,0,15,0.167,7
279,143,460,150,44,0,15.25,0.167,7
282,143,461,150,47,1,15.5,0.167,7
285,144,462,150,48,2,15.75,0.167,7
288,146,461,150,49,1,16,0.167,7
291,147,460,150,50,1,16.25,0.167,7
294,147,460,150,53,2,16.5,0.167,7
297,147,460,150,54,4,16.75,0.167,7
300,147,461,150,55,6,17,0.167,7
303,147,462,150,56,8,17.25,0.167,7
306,147,463,150,58,8,17.5,0.167,7
309,147,464,150,59,8,17.75,0.167,7
312,147,464,150,60,8,18,0.167,7
315,147,464,150,63,10,18.25,0.167,7
318,147,465,150,65,10,18.5,0.167,7
321,147,465,150,67,12,18.75,0.167,7
324,147,465,150,68,12,19,0.167,7
327,147,465,150,69,13,19.25,0.167,7
330,147,466,150,72,13,19.5,0.167,7
333,147,467,150,73,13,19.75,0.167,7
336,147,467,150,75,14,20,0.167,7
339,147,467,150,76,15,20.25,0.167,7
342,147,467,150,77,15,20.5,0.167,7
345,147,468,150,80,16,20.75,0.167,7
348,147,468,150,81,16,21,0.167,7
351,147,468,150,82,16,21.25,0.167,7
354,147,468,150,83,18,21.5,0.167,7
357,147,469,150,85,19,21.75,0.167,7
360,147,469,150,88,21,22,0.167,7
363,147,469,150,89,21,22.25,0.167,7
366,147,469,150,91,21,22.5,0.167,7
369,147,469,150,91,23,22.75,0.167,7
372,147,470,150,93,23,23,0.167,7
375,147,471,150,96,24,23.25,0.167,7
378,147,473,150,96,24,23.5,0.167,7
381,146,473,150,96,25,23.75,0.167,7
384,144,473,150,97,25,24,0.167,7
387,143,476,150,97,25,24.25,0.167,7
390,143,477,150,99,25,24.5,0.167,7
393,142,477,150,100,26,24.75,0.167,7
396,141,477,150,102,27,25,0.167,7
399,140,477,150,103,27,25.25,0.167,7
402,139,477,150,103,27,25.5,0.167,7
405,133,477,150,103,27,25.75,0.167,7
408,132,477,150,103,27,26,0.167,7
411,132,479,150,104,27,26.25,0.167,7
414,131,480,150,106,27,26.5,0.167,7
417,126,481,150,107,27,26.75,0.167,7
420,125,481,150,108,28,27,0.167,7
423,123,481,150,110,28,27.25,0.167,7
426,121,481,150,113,28,27.5,0.167,7
429,118,481,150,116,28,27.75,0.167,7
432,114,481,150,119,28,28,0.167,7
435,113,483,150,119,29,28.25,0.167,7
438,113,483,150,119,29,28.5,0.167,7
441,113,483,150,120,29,28.75,0.167,7
444,113,483,150,120,29,29,0.167,7
447,112,484,150,120,29,29.25,0.167,7
450,112,485,150,120,29,29.5,0.167,7
453,112,485,150,120,29,29.75,0.167,7
456,112,485,150,120,29,30,0.167,7
459,112,485,150,120,30,30.25,0.167,7
462,112,485,150,120,30,30.5,0.167,7
465,112,486,150,120,30,30.75,0.167,7
468,112,486,150,120,31,31,0.167,7
471,108,486,150,120,31,31.25,0.167,7
474,107,486,150,120,31,31.5,0.167,7
477,106,487,150,120,31,31.75,0.167,7
480,106,488,150,120,32,32,0.167,7
483,105,488,150,120,32,32.25,0.167,7
486,105,489,150,120,34,32.5,0.167,7
489,104,489,150,120,34,32.75,0.167,7
492,104,489,150,120,35,33,0.167,7
495,102,490,150,120,35,33.25,0.167,7
498,101,490,150,120,35,33.5,0.167,7
501,101,492,150,120,35,33.75,0.167,7
504,99,492,150,120,35,34,0.167,7
507,97,492,150,120,35,34.25,0.167,7
510,95,492,150,120,35,34.5,0.167,7
513,94,492,150,120,35,34.75,0.167,7
516,93,492,150,120,36,35,0.167,7
519,92,493,150,120,37,35.25,0.167,7
522,92,493,150,120,38,35.5,0.167,7
525,91,493,150,120,38,35.75,0.167,7
528,91,493,150,120,39,36,0.167,7
531,91,493,150,120,39,36.25,0.167,7
534,90,494,150,120,39,36.5,0.167,7
537,89,495,150,120,39,36.75,0.167,7
540,89,496,150,120,39,37,0.167,7
543,87,496,150,120,40,37.25,0.167,7
546,83,496,150,120,40,37.5,0.167,7
549,82,496,150,120,40,37.75,0.167,7
552,81,496,150,120,40,38,0.167,7
555,79,497,150,120,40,38.25,0.167,7
558,72,497,150,120,40,38.5,0.167,7
561,71,497,150,120,40,38.75,0.167,7
564,69,498,150,120,42,39,0.167,7
567,68,498,150,120,42,39.25,0.167,7
570,67,499,150,120,43,39.5,0.167,7
573,67,499,150,120,43,39.75,0.167,7
576,63,499,150,120,44,40,0.167,7
579,58,500,150,120,45,40.25,0.167,7
582,53,500,150,120,45,40.5,0.167,7
585,50,500,150,120,45,40.75,0.167,7
588,48,500,150,120,45,41,0.167,7
591,48,500,150,120,47,41.25,0.167,7
594,48,500,150,120,47,41.5,0.167,7
597,48,500,150,120,47,41.75,0.167,7
600,48,500,150,120,47,42,0.167,7
603,48,500,150,120,47,42.25,0.167,7
606,48,500,150,120,47,42.5,0.167,7
609,48,500,150,120,47,42.75,0.167,7
612,48,500,150,120,47,43,0.167,7
615,46,500,150,120,47,43.25,0.167,7
618,46,500,150,120,47,43.5,0.167,7
621,45,501,150,120,48,43.75,0.167,7
624,44,501,150,120,48,44,0.167,7
627,42,501,150,120,48,44.25,0.167,7
630,41,501,150,120,48,44.5,0.167,7
633,41,501,150,120,48,44.75,0.167,7
636,40,501,150,120,49,45,0.167,7
639,40,501,150,120,49,45.25,0.167,7
642,40,501,150,120,49,45.5,0.167,7
645,40,501,150,120,49,45.75,0.167,7
648,37,502,150,120,49,46,0.167,7
651,37,502,150,120,50,46.25,0.167,7
654,36,503,150,120,50,46.5,0.167,7
657,35,503,150,120,50,46.75,0.167,7
660,35,504,150,120,50,47,0.167,7
663,35,504,150,120,50,47.25,0.167,7
666,35,504,150,120,52,47.5,0.167,7
669,35,505,150,120,52,47.75,0.167,7
672,35,505,150,120,52,48,0.167,7
675,35,505,150,120,52,48.25,0.167,7
678,34,506,150,120,52,48.5,0.167,7
681,34,507,150,120,52,48.75,0.167,7
684,33,507,150,120,52,49,0.167,7
687,33,508,150,120,53,49.25,0.167,7
690,33,508,150,120,53,49.5,0.167,7
693,33,508,150,120,53,49.75,0.167,7
696,33,508,150,120,53,50,0.167,7
699,30,508,150,120,53,50.25,0.167,7
702,28,508,150,120,53,50.5,0.167,7
705,27,508,150,120,53,50.75,0.167,7
708,23,508,150,120,53,51,0.167,7
711,19,509,150,120,53,51.25,0.167,7
714,17,509,150,120,53,51.5,0.167,7
717,15,509,150,120,53,51.75,0.167,7
720,15,509,150,120,53,52,0.167,7
723,15,509,150,120,53,52.25,0.167,7
726,14,509,150,120,53,52.5,0.167,7
729,11,509,150,120,53,52.75,0.167,7
732,7,509,150,120,53,53,0.167,7
735,7,509,150,120,53,53.25,0.167,7
738,7,509,150,120,53,53.5,0.167,7
741,4,509,150,120,53,53.75,0.167,7
744,2,509,150,120,53,54,0.167,7
747,2,509,150,120,53,54.25,0.167,7
750,2,509,150,120,53,54.5,0.167,7
753,2,509,150,120,56,54.75,0.167,7
756,2,509,150,120,56,55,0.167,7
759,2,509,150,120,57,55.25,0.167,7
762,2,509,150,120,57,55.5,0.167,7
765,2,509,150,120,58,55.75,0.167,7
768,2,509,150,120,58,56,0.167,7
771,1,509,150,120,58,56.25,0.167,7
774,0,509,150,120,59,56.5,0.167,7
777,0,509,150,120,60,56.75,0.167,7
780,0,509,150,120,60,57,0.167,7
783,0,509,150,120,61,57.25,0.167,7
786,0,509,150,120,62,57.5,0.167,7
789,0,509,150,120,62,57.75,0.167,7
792,0,509,150,120,63,58,0.167,7
795,0,510,150,120,63,58.25,0.167,7
798,0,510,150,120,63,58.5,0.167,7
801,0,510,150,120,63,58.75,0.167,7
804,0,510,150,120,63,59,0.167,7
807,0,510,150,120,63,59.25,0.167,7
810,0,510,150,120,63,59.5,0.167,7
813,0,510,150,120,63,59.75,0.167,7
816,0,510,150,120,63,60,0.167,7
819,0,511,150,120,63,60.25,0.167,7
822,0,511,150,120,63,60.5,0.167,7
825,0,511,150,120,63,60.75,0.167,7
828,0,511,150,120,63,61,0.167,7
831,0,511,150,118,63,61.25,0.167,7
834,0,511,150,116,63,61.5,0.167,7
837,0,511,150,112,63,61.75,0.167,7
840,0,511,150,110,63,62,0.167,7
843,0,511,150,107,63,62.25,0.167,7
846,0,511,150,105,63,62.5,0.167,7
849,0,511,150,104,63,62.75,0.167,7
852,0,513,150,104,63,63,0.167,7
855,0,514,150,102,63,63.25,0.167,7
858,0,514,150,100,63,63.5,0.167,7
861,0,514,150,99,63,63.75,0.167,7
864,0,514,150,97,63,64,0.167,7
867,0,514,150,94,63,64.25,0.167,7
870,0,514,150,94,63,64.5,0.167,7
873,0,514,150,92,63,64.75,0.167,7
876,0,514,150,91,63,65,0.167,7
879,0,514,150,90,63,65.25,0.167,7
882,0,514,150,90,63,65.5,0.167,7
885,0,514,150,87,63,65.75,0.167,7
888,0,514,150,86,63,66,0.167,7
891,0,514,150,85,63,66.25,0.167,7
894,0,515,150,82,63,66.5,0.167,7
897,0,515,150,79,63,66.75,0.167,7
900,0,516,150,78,63,67,0.167,7
903,0,516,150,76,63,67.25,0.167,7
906,0,516,150,76,63,67.5,0.167,7
909,0,516,150,76,63,67.75,0.167,7
912,0,516,150,75,63,68,0.167,7
915,0,516,150,74,64,68.25,0.167,7
918,0,516,150,72,64,68.5,0.167,7
921,0,516,150,70,64,68.75,0.167,7
924,0,516,150,70,64,69,0.167,7
927,0,516,150,70,64,69.25,0.167,7
930,0,516,150,69,64,69.5,0.167,7
933,0,517,150,68,64,69.75,0.167,7
936,0,519,150,67,64,70,0.167,7
939,0,519,150,65,64,70.25,0.167,7
942,0,519,150,65,64,70.5,0.167,7
945,0,520,150,65,64,70.75,0.167,7
948,0,520,150,65,64,71,0.167,7
951,0,520,150,64,64,71.25,0.167,7
954,0,520,150,63,64,71.5,0.167,7
957,0,520,150,62,65,71.75,0.167,7
960,0,520,150,62,65,72,0.167,7
963,0,520,150,62,65,72.25,0.167,7
966,0,520,150,61,65,72.5,0.167,7
969,0,520,150,59,65,72.75,0.167,7
972,0,520,150,58,65,73,0.167,7
975,0,520,150,58,65,73.25,0.167,7
978,0,520,150,58,65,73.5,0.167,7
981,0,520,150,58,65,73.75,0.167,7
984,0,521,150,58,66,74,0.167,7
987,0,522,150,57,66,74.25,0.167,7
990,0,522,150,56,66,74.5,0.167,7
993,0,522,150,56,66,74.75,0.167,7
996,0,522,150,54,67,75,0.167,7
999,0,522,150,53,67,75.25,0.167,7
1002,0,522,150,53,67,75.5,0.167,7
1005,0,522,150,53,67,75.75,0.167,7
1008,0,522,150,53,67,76,0.167,7
1011,0,522,150,52,67,76.25,0.167,7
1014,0,522,150,50,67,76.5,0.167,7
1017,0,522,150,48,68,76.75,0.167,7
1020,0,522,150,48,68,77,0.167,7
1023,0,522,150,47,69,77.25,0.167,7
1026,0,522,150,47,69,77.5,0.167,7
1029,0,522,150,46,69,77.75,0.167,7
1032,0,522,150,45,69,78,0.167,7
1035,0,522,150,44,70,78.25,0.167,7
1038,0,522,150,43,70,78.5,0.167,7
1041,0,522,150,42,71,78.75,0.167,7
1044,0,522,150,42,71,79,0.167,7
1047,0,522,150,41,71,79.25,0.167,7
1050,0,522,150,41,71,79.5,0.167,7
1053,0,522,150,40,71,79.75,0.167,7
1056,0,522,150,40,71,80,0.167,7
1059,0,522,150,40,71,80.25,0.167,7
1062,0,522,150,40,72,80.5,0.167,7
1065,0,522,150,39,72,80.75,0.167,7
1068,0,522,150,38,72,81,0.167,7
1071,0,522,150,37,72,81.25,0.167,7
1074,0,522,150,36,72,81.5,0.167,7
1077,0,522,150,36,72,81.75,0.167,7
1080,0,522,150,36,72,82,0.167,7
1083,0,523,150,36,72,82.25,0.167,7
1086,0,523,150,35,72,82.5,0.167,7
1089,0,523,150,34,72,82.75,0.167,7
1092,0,523,150,34,72,83,0.167,7
1095,0,523,150,33,72,83.25,0.167,7
1098,0,523,150,33,73,83.5,0.167,7
1101,0,523,150,33,73,83.75,0.167,7
1104,0,523,150,33,73,84,0.167,7
1107,0,523,150,32,73,84.25,0.167,7
1110,0,523,150,32,73,84.5,0.167,7
1113,0,523,150,30,73,84.75,0.167,7
1116,0,523,150,30,73,85,0.167,7
1119,0,523,150,30,73,85.25,0.167,7
1122,0,524,150,29,74,85.5,0.167,7
1125,0,524,150,29,74,85.75,0.167,7
1128,0,524,150,29,74,86,0.167,7
1131,0,524,150,29,74,86.25,0.167,7
1134,0,524,150,29,74,86.5,0.167,7
