time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,r,run
579,71,488,150,104,48,40.25,0.01,1
582,70,488,150,104,48,40.5,0.01,1
585,70,489,150,104,48,40.75,0.01,1
588,70,489,150,104,48,41,0.01,1
591,69,490,150,104,48,41.25,0.01,1
594,64,490,150,104,48,41.5,0.01,1
597,61,490,150,104,48,41.75,0.01,1
600,58,490,150,104,48,42,0.01,1
603,56,490,150,104,48,42.25,0.01,1
606,55,490,150,104,48,42.5,0.01,1
609,55,490,150,104,48,42.75,0.01,1
612,55,490,150,104,48,43,0.01,1
615,55,490,150,104,49,43.25,0.01,1
618,53,490,150,104,49,43.5,0.01,1
621,53,490,150,104,49,43.75,0.01,1
624,53,490,150,104,50,44,0.01,1
627,53,490,150,104,50,44.25,0.01,1
630,53,490,150,104,51,44.5,0.01,1
633,52,490,150,104,51,44.75,0.01,1
636,52,490,150,104,51,45,0.01,1
639,50,492,150,104,51,45.25,0.01,1
642,50,492,150,104,51,45.5,0.01,1
645,48,492,150,104,51,45.75,0.01,1
648,47,492,150,104,51,46,0.01,1
651,47,493,150,104,51,46.25,0.01,1
654,46,493,150,104,51,46.5,0.01,1
657,45,494,150,104,51,46.75,0.01,1
660,44,494,150,104,51,47,0.01,1
663,44,494,150,104,51,47.25,0.01,1
666,44,494,150,104,51,47.5,0.01,1
669,44,495,150,104,51,47.75,0.01,1
672,44,495,150,104,51,48,0.01,1
675,44,495,150,104,51,48.25,0.01,1
678,43,496,150,104,51,48.5,0.01,1
681,43,497,150,104,51,48.75,0.01,1
684,43,498,150,104,51,49,0.01,1
687,43,498,150,104,52,49.25,0.01,1
690,42,498,150,104,52,49.5,0.01,1
693,42,498,150,104,52,49.75,0.01,1
696,40,498,150,104,52,50,0.01,1
699,40,498,150,104,52,50.25,0.01,1
702,40,498,150,104,52,50.5,0.01,1
705,40,498,150,104,52,50.75,0.01,1
708,39,498,150,104,52,51,0.01,1
711,37,498,150,104,52,51.25,0.01,1
714,34,498,150,104,52,51.5,0.01,1
717,33,498,150,104,52,51.75,0.01,1
720,33,498,150,104,52,52,0.01,1
723,30,498,150,104,52,52.25,0.01,1
726,30,498,150,104,52,52.5,0.01,1
729,30,498,150,104,52,52.75,0.01,1
732,28,498,150,104,52,53,0.01,1
735,26,498,150,104,52,53.25,0.01,1
738,25,498,150,104,52,53.5,0.01,1
741,24,498,150,104,52,53.75,0.01,1
744,22,500,150,104,52,54,0.01,1
747,18,500,150,104,52,54.25,0.01,1
750,17,500,150,104,52,54.5,0.01,1
753,16,500,150,104,52,54.75,0.01,1
756,13,500,150,104,52,55,0.01,1
759,12,500,150,104,52,55.25,0.01,1
762,12,500,150,104,52,55.5,0.01,1
765,11,500,150,104,53,55.75,0.01,1
768,11,500,150,104,53,56,0.01,1
771,9,500,150,104,53,56.25,0.01,1
774,9,500,150,104,53,56.5,0.01,1
777,9,500,150,104,53,56.75,0.01,1
780,9,501,150,104,53,57,0.01,1
783,9,501,150,104,53,57.25,0.01,1
786,9,501,150,104,53,57.5,0.01,1
789,9,502,150,104,53,57.75,0.01,1
792,7,502,150,104,53,58,0.01,1
795,6,502,150,104,53,58.25,0.01,1
798,6,502,150,104,53,58.5,0.01,1
801,6,502,150,104,53,58.75,0.01,1
804,6,502,150,104,53,59,0.01,1
807,6,502,150,104,53,59.25,0.01,1
810,5,502,150,104,53,59.5,0.01,1
813,5,502,150,104,53,59.75,0.01,1
816,4,502,150,104,53,60,0.01,1
819,3,504,150,104,54,60.25,0.01,1
822,2,504,150,104,54,60.5,0.01,1
825,2,504,150,104,55,60.75,0.01,1
828,2,505,150,104,56,61,0.01,1
831,1,507,150,104,56,61.25,0.01,1
834,1,507,150,104,56,61.5,0.01,1
837,1,507,150,104,57,61.75,0.01,1
840,1,508,150,104,57,62,0.01,1
843,1,508,150,104,57,62.25,0.01,1
846,1,509,150,104,57,62.5,0.01,1
849,1,510,150,104,58,62.75,0.01,1
852,1,510,150,104,58,63,0.01,1
855,1,511,150,104,59,63.25,0.01,1
858,1,511,150,104,60,63.5,0.01,1
861,1,512,150,104,62,63.75,0.01,1
864,1,513,150,104,62,64,0.01,1
867,0,513,150,104,62,64.25,0.01,1
870,0,513,150,104,62,64.5,0.01,1
873,0,513,150,104,62,64.75,0.01,1
876,0,513,150,104,62,65,0.01,1
879,0,513,150,104,62,65.25,0.01,1
882,0,513,150,104,62,65.5,0.01,1
885,0,514,150,104,63,65.75,0.01,1
888,0,514,150,104,63,66,0.01,1
891,0,514,150,104,63,66.25,0.01,1
894,0,514,150,104,63,66.5,0.01,1
897,0,514,150,104,63,66.75,0.01,1
900,0,515,150,104,63,67,0.01,1
903,0,516,150,104,63,67.25,0.01,1
906,0,516,150,104,63,67.5,0.01,1
909,0,516,150,104,63,67.75,0.01,1
912,0,516,150,104,63,68,0.01,1
915,0,516,150,104,63,68.25,0.01,1
918,0,517,150,104,63,68.5,0.01,1
921,0,517,150,104,63,68.75,0.01,1
924,0,518,150,104,63,69,0.01,1
927,0,518,150,104,63,69.25,0.01,1
930,0,518,150,101,63,69.5,0.01,1
933,0,518,150,100,63,69.75,0.01,1
936,0,518,150,97,63,70,0.01,1
939,0,519,150,95,63,70.25,0.01,1
942,0,519,150,93,63,70.5,0.01,1
945,0,519,150,90,63,70.75,0.01,1
948,0,519,150,90,63,71,0.01,1
951,0,519,150,87,63,71.25,0.01,1
954,0,519,150,86,63,71.5,0.01,1
957,0,521,150,84,63,71.75,0.01,1
960,0,521,150,82,63,72,0.01,1
963,0,521,150,80,63,72.25,0.01,1
966,0,521,150,79,63,72.5,0.01,1
969,0,522,150,77,63,72.75,0.01,1
972,0,522,150,76,63,73,0.01,1
975,0,522,150,71,63,73.25,0.01,1
978,0,523,150,70,63,73.5,0.01,1
981,0,523,150,69,63,73.75,0.01,1
984,0,523,150,68,63,74,0.01,1
987,0,523,150,68,63,74.25,0.01,1
990,0,523,150,68,63,74.5,0.01,1
993,0,523,150,66,63,74.75,0.01,1
996,0,523,150,64,63,75,0.01,1
999,0,523,150,64,63,75.25,0.01,1
1002,0,523,150,64,63,75.5,0.01,1
1005,0,523,150,63,63,75.75,0.01,1
1008,0,523,150,62,63,76,0.01,1
1011,0,523,150,62,63,76.25,0.01,1
1014,0,524,150,60,63,76.5,0.01,1
1017,0,524,150,57,63,76.75,0.01,1
1020,0,524,150,57,63,77,0.01,1
1023,0,524,150,56,63,77.25,0.01,1
1026,0,524,150,56,63,77.5,0.01,1
1029,0,524,150,56,63,77.75,0.01,1
1032,0,524,150,56,63,78,0.01,1
1035,0,524,150,54,63,78.25,0.01,1
1038,0,525,150,54,64,78.5,0.01,1
1041,0,525,150,51,64,78.75,0.01,1
1044,0,525,150,51,64,79,0.01,1
1047,0,525,150,51,64,79.25,0.01,1
1050,0,525,150,50,64,79.5,0.01,1
1053,0,525,150,50,64,79.75,0.01,1
1056,0,526,150,49,64,80,0.01,1
1059,0,526,150,48,64,80.25,0.01,1
1062,0,526,150,48,64,80.5,0.01,1
1065,0,526,150,47,64,80.75,0.01,1
1068,0,526,150,46,64,81,0.01,1
1071,0,526,150,46,64,81.25,0.01,1
1074,0,526,150,46,64,81.5,0.01,1
1077,0,526,150,45,64,81.75,0.01,1
1080,0,528,150,44,64,82,0.01,1
1083,0,528,150,43,64,82.25,0.01,1
1086,0,528,150,41,64,82.5,0.01,1
1089,0,528,150,41,64,82.75,0.01,1
1092,0,528,150,39,64,83,0.01,1
1095,0,528,150,38,64,83.25,0.01,1
1098,0,528,150,36,64,83.5,0.01,1
1101,0,528,150,35,64,83.75,0.01,1
1104,0,528,150,33,64,84,0.01,1
1107,0,528,150,33,64,84.25,0.01,1
1110,0,528,150,33,64,84.5,0.01,1
1113,0,528,150,33,64,84.75,0.01,1
1116,0,528,150,32,64,85,0.01,1
1119,0,528,150,31,64,85.25,0.01,1
1122,0,528,150,30,64,85.5,0.01,1
1125,0,528,150,30,64,85.75,0.01,1
1128,0,528,150,30,64,86,0.01,1
1131,0,528,150,30,64,86.25,0.01,1
1134,0,528,150,30,64,86.5,0.01,1
1137,0,528,150,30,64,86.75,0.01,1
1140,0,528,150,28,64,87,0.01,1
1143,0,528,150,28,64,87.25,0.01,1
1146,0,528,150,27,64,87.5,0.01,1
1149,0,528,150,26,64,87.75,0.01,1
1152,0,528,150,26,64,88,0.01,1
1155,0,528,150,24,64,88.25,0.01,1
1158,0,528,150,23,64,88.5,0.01,1
1161,0,529,150,23,64,88.75,0.01,1
1164,0,529,150,23,64,89,0.01,1
1167,0,529,150,23,64,89.25,0.01,1
1170,0,529,150,23,64,89.5,0.01,1
1173,0,529,150,22,64,89.75,0.01,1
1176,0,529,150,22,64,90,0.01,1
1179,0,529,150,21,64,90.25,0.01,1
1182,0,529,150,21,64,90.5,0.01,1
1185,0,529,150,21,64,90.75,0.01,1
1188,0,529,150,21,64,91,0.01,1
1191,0,529,150,20,64,91.25,0.01,1
1194,0,529,150,20,64,91.5,0.01,1
1197,0,529,150,20,64,91.75,0.01,1
1200,0,529,150,20,64,92,0.01,1
1203,0,529,150,20,64,92.25,0.01,1
1206,0,529,150,19,64,92.5,0.01,1
1209,0,529,150,19,64,92.75,0.01,1
1212,0,529,150,19,64,93,0.01,1
1215,0,529,150,19,64,93.25,0.01,1
1218,0,529,150,18,64,93.5,0.01,1
1221,0,529,150,17,64,93.75,0.01,1
1224,0,529,150,17,64,94,0.01,1
1227,0,529,150,17,65,94.25,0.01,1
1230,0,529,150,17,65,94.5,0.01,1
1233,0,529,150,17,65,94.75,0.01,1
1236,0,529,150,17,65,95,0.01,1
1239,0,529,150,16,65,95.25,0.01,1
1242,0,530,150,16,65,95.5,0.01,1
1245,0,531,150,16,66,95.75,0.01,1
1248,0,531,150,16,66,96,0.01,1
1251,0,531,150,16,66,96.25,0.01,1
1254,0,531,150,15,66,96.5,0.01,1
1257,0,532,150,15,66,96.75,0.01,1
1260,0,532,150,15,66,97,0.01,1
1263,0,532,150,15,67,97.25,0.01,1
1266,0,532,150,15,67,97.5,0.01,1
1269,0,532,150,15,67,97.75,0.01,1
1272,0,532,150,15,67,98,0.01,1
1275,0,532,150,14,67,98.25,0.01,1
1278,0,532,150,13,67,98.5,0.01,1
1281,0,532,150,12,67,98.75,0.01,1
1284,0,533,150,12,67,99,0.01,1
1287,0,533,150,12,68,99.25,0.01,1
1290,0,533,150,12,68,99.5,0.01,1
1293,0,533,150,12,68,99.75,0.01,1
1296,0,533,150,12,68,100,0.01,1
1299,0,533,150,12,68,100.25,0.01,1
1302,0,533,150,11,68,100.5,0.01,1
1305,0,533,150,11,69,100.75,0.01,1
1308,0,533,150,11,69,101,0.01,1
1311,0,533,150,10,69,101.25,0.01,1
1314,0,533,150,10,69,101.5,0.01,1
1317,0,533,150,10,69,101.75,0.01,1
1320,0,533,150,9,69,102,0.01,1
1323,0,533,150,9,69,102.25,0.01,1
1326,0,533,150,9,69,102.5,0.01,1
1329,0,533,150,9,69,102.75,0.01,1
1332,0,533,150,9,69,103,0.01,1
1335,0,533,150,9,69,103.25,0.01,1
1338,0,533,150,8,69,103.5,0.01,1
1341,0,533,150,8,69,103.75,0.01,1
1344,0,533,150,8,69,104,0.01,1
1347,0,533,150,8,69,104.25,0.01,1
1350,0,533,150,8,69,104.5,0.01,1
1353,0,534,150,8,69,104.75,0.01,1
1356,0,534,150,8,69,105,0.01,1
1359,0,534,150,7,69,105.25,0.01,1
1362,0,534,150,7,70,105.5,0.01,1
1365,0,534,150,7,70,105.75,0.01,1
1368,0,534,150,7,70,106,0.01,1
1371,0,534,150,7,70,106.25,0.01,1
1374,0,534,150,7,70,106.5,0.01,1
1377,0,534,150,7,70,106.75,0.01,1
1380,0,534,150,7,70,107,0.01,1
1383,0,534,150,7,70,107.25,0.01,1
1386,0,534,150,7,70,107.5,0.01,1
1389,0,534,150,7,70,107.75,0.01,1
1392,0,534,150,7,70,108,0.01,1
1395,0,534,150,7,70,108.25,0.01,1
1398,0,534,150,7,70,108.5,0.01,1
1401,0,534,150,7,70,108.75,0.01,1
1404,0,534,150,7,70,109,0.01,1
1407,0,534,150,7,70,109.25,0.01,1
1410,0,534,150,6,70,109.5,0.01,1
1413,0,534,150,6,70,109.75,0.01,1
1416,0,534,150,6,70,110,0.01,1
1419,0,534,150,5,70,110.25,0.01,1
1422,0,534,150,5,70,110.5,0.01,1
1425,0,534,150,5,70,110.75,0.01,1
1428,0,534,150,5,70,111,0.01,1
1431,0,534,150,5,70,111.25,0.01,1
1434,0,534,150,5,70,111.5,0.01,1
1437,0,534,150,5,70,111.75,0.01,1
1440,0,534,150,5,71,112,0.01,1
1443,0,534,150,5,71,112.25,0.01,1
1446,0,534,150,5,71,112.5,0.01,1
1449,0,534,150,5,71,112.75,0.01,1
1452,0,534,150,5,71,113,0.01,1
1455,0,534,150,5,71,113.25,0.01,1
1458,0,534,150,5,71,113.5,0.01,1
1461,0,534,150,5,71,113.75,0.01,1
1464,0,534,150,5,71,114,0.01,1
1467,0,534,150,5,71,114.25,0.01,1
1470,0,534,150,5,71,114.5,0.01,1
1473,0,534,150,5,71,114.75,0.01,1
1476,0,534,150,5,71,115,0.01,1
1479,0,534,150,5,71,115.25,0.01,1
1482,0,534,150,5,71,115.5,0.01,1
1485,0,534,150,5,71,115.75,0.01,1
1488,0,534,150,5,71,116,0.01,1
1491,0,534,150,4,71,116.25,0.01,1
1494,0,534,150,4,71,116.5,0.01,1
1497,0,534,150,4,71,116.75,0.01,1
1500,0,534,150,4,71,117,0.01,1
1503,0,534,150,4,71,117.25,0.01,1
1506,0,534,150,4,71,117.5,0.01,1
1509,0,534,150,4,71,117.75,0.01,1
1512,0,534,150,4,71,118,0.01,1
1515,0,534,150,4,71,118.25,0.01,1
1518,0,534,150,4,71,118.5,0.01,1
1521,0,534,150,4,71,118.75,0.01,1
1524,0,534,150,4,71,119,0.01,1
1527,0,534,150,4,71,119.25,0.01,1
1530,0,534,150,3,71,119.5,0.01,1
1533,0,534,150,3,71,119.75,0.01,1
1536,0,534,150,2,71,120,0.01,1
1539,0,534,150,2,71,120.25,0.01,1
1542,0,534,150,2,71,120.5,0.01,1
1545,0,534,150,2,71,120.75,0.01,1
1548,0,534,150,2,71,121,0.01,1
1551,0,534,150,2,71,121.25,0.01,1
1554,0,534,150,2,71,121.5,0.01,1
1557,0,534,150,2,71,121.75,0.01,1
1560,0,534,150,2,71,122,0.01,1
1563,0,534,150,2,71,122.25,0.01,1
1566,0,534,150,2,71,122.5,0.01,1
1569,0,534,150,2,71,122.75,0.01,1
1572,0,534,150,2,71,123,0.01,1
1575,0,534,150,2,71,123.25,0.01,1
1578,0,534,150,2,71,123.5,0.01,1
1581,0,534,150,2,71,123.75,0.01,1
1584,0,534,150,2,71,124,0.01,1
1587,0,534,150,2,71,124.25,0.01,1
1590,0,534,150,2,71,124.5,0.01,1
1593,0,534,150,2,71,124.75,0.01,1
1596,0,534,150,2,71,125,0.01,1
1599,0,534,150,2,71,125.25,0.01,1
1602,0,534,150,2,71,125.5,0.01,1
1605,0,534,150,2,71,125.75,0.01,1
1608,0,534,150,2,71,126,0.01,1
1611,0,534,150,2,71,126.25,0.01,1
1614,0,534,150,2,71,126.5,0.01,1
1617,0,534,150,2,71,126.75,0.01,1
1620,0,534,150,2,71,127,0.01,1
1623,0,534,150,2,71,127.25,0.01,1
1626,0,534,150,2,71,127.5,0.01,1
1629,0,534,150,2,71,127.75,0.01,1
1632,0,534,150,2,71,128,0.01,1
1635,0,534,150,2,71,128.25,0.01,1
1638,0,534,150,2,71,128.5,0.01,1
1641,0,534,150,2,71,128.75,0.01,1
1644,0,534,150,2,71,129,0.01,1
1647,0,534,150,2,71,129.25,0.01,1
1650,0,534,150,2,72,129.5,0.01,1
1653,0,534,150,2,72,129.75,0.01,1
1656,0,534,150,2,72,130,0.01,1
1659,0,534,150,2,72,130.25,0.01,1
1662,0,534,150,2,72,130.5,0.01,1
1665,0,534,150,2,72,130.75,0.01,1
1668,0,534,150,2,72,131,0.01,1
1671,0,534,150,2,72,131.25,0.01,1
1674,0,534,150,2,72,131.5,0.01,1
1677,0,534,150,2,72,131.75,0.01,1
1680,0,534,150,2,72,132,0.01,1
1683,0,534,150,2,72,132.25,0.01,1
1686,0,534,150,2,72,132.5,0.01,1
1689,0,534,150,2,72,132.75,0.01,1
1692,0,534,150,2,72,133,0.01,1
1695,0,534,150,2,72,133.25,0.01,1
1698,0,534,150,2,72,133.5,0.01,1
1701,0,534,150,2,72,133.75,0.01,1
1704,0,534,150,2,72,134,0.01,1
1707,0,534,150,2,72,134.25,0.01,1
1710,0,534,150,2,72,134.5,0.01,1
1713,0,534,150,2,72,134.75,0.01,1
1716,0,534,150,2,72,135,0.01,1
1719,0,534,150,2,72,135.25,0.01,1
1722,0,534,150,2,72,135.5,0.01,1
1725,0,534,150,2,72,135.75,0.01,1
1728,0,534,150,2,72,136,0.01,1
1731,0,534,150,1,72,136.25,0.01,1
1734,0,534,150,1,72,136.5,0.01,1
1737,0,534,150,1,72,136.75,0.01,1
1740,0,534,150,1,72,137,0.01,1
1743,0,534,150,1,72,137.25,0.01,1
1746,0,534,150,1,72,137.5,0.01,1
1749,0,534,150,1,72,137.75,0.01,1
1752,0,534,150,1,72,138,0.01,1
1755,0,534,150,1,72,138.25,0.01,1
1758,0,534,150,1,72,138.5,0.01,1
1761,0,534,150,1,72,138.75,0.01,1
1764,0,534,150,1,72,139,0.01,1
1767,0,534,150,1,72,139.25,0.01,1
1770,0,534,150,1,72,139.5,0.01,1
1773,0,534,150,1,72,139.75,0.01,1
1776,0,534,150,1,72,140,0.01,1
1779,0,534,150,1,72,140.25,0.01,1
1782,0,534,150,1,72,140.5,0.01,1
1785,0,534,150,1,72,140.75,0.01,1
1788,0,534,150,1,72,141,0.01,1
1791,0,534,150,1,72,141.25,0.01,1
1794,0,534,150,1,72,141.5,0.01,1
1797,0,534,150,1,72,141.75,0.01,1
1800,0,534,150,1,72,142,0.01,1
1803,0,534,150,1,72,142.25,0.01,1
1806,0,534,150,1,72,142.5,0.01,1
1809,0,534,150,1,72,142.75,0.01,1
1812,0,534,150,1,72,143,0.01,1
1815,0,534,150,1,72,143.25,0.01,1
1818,0,534,150,1,72,143.5,0.01,1
1821,0,534,150,1,72,143.75,0.01,1
1824,0,534,150,1,72,144,0.01,1
1827,0,534,150,1,72,144.25,0.01,1
1830,0,534,150,1,72,144.5,0.01,1
1833,0,534,150,1,72,144.75,0.01,1
1836,0,534,150,1,72,145,0.01,1
1839,0,534,150,1,72,145.25,0.01,1
1842,0,534,150,1,72,145.5,0.01,1
1845,0,534,150,1,72,145.75,0.01,1
1848,0,534,150,1,72,146,0.01,1
1851,0,534,150,1,72,146.25,0.01,1
1854,0,534,150,1,72,146.5,0.01,1
1857,0,534,150,1,72,146.75,0.01,1
1860,0,534,150,1,72,147,0.01,1
1863,0,534,150,1,72,147.25,0.01,1
1866,0,534,150,1,72,147.5,0.01,1
1869,0,534,150,1,72,147.75,0.01,1
1872,0,534,150,1,72,148,0.01,1
1875,0,534,150,1,72,148.25,0.01,1
1878,0,534,150,1,72,148.5,0.01,1
1881,0,534,150,1,72,148.75,0.01,1
1884,0,534,150,1,72,149,0.01,1
1887,0,534,150,1,72,149.25,0.01,1
1890,0,534,150,1,72,149.5,0.01,1
