time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,trtmt,run
387,143,464,150,85,29,24.25,18,1
390,142,464,150,85,30,24.5,18,1
393,140,464,150,85,30,24.75,18,1
396,137,464,150,85,30,25,18,1
399,134,464,150,85,30,25.25,18,1
402,134,464,150,85,30,25.5,18,1
405,132,464,150,86,30,25.75,18,1
408,132,464,150,88,30,26,18,1
411,131,464,150,89,31,26.25,18,1
414,129,464,150,92,32,26.5,18,1
417,127,466,150,95,32,26.75,18,1
420,125,466,150,97,32,27,18,1
423,124,466,150,99,32,27.25,18,1
426,124,468,150,99,32,27.5,18,1
429,123,468,150,99,32,27.75,18,1
432,122,468,150,99,32,28,18,1
435,122,468,150,99,32,28.25,18,1
438,121,468,150,99,32,28.5,18,1
441,118,468,150,99,32,28.75,18,1
444,117,468,150,99,33,29,18,1
447,116,469,150,99,34,29.25,18,1
450,115,469,150,99,34,29.5,18,1
453,114,469,150,99,35,29.75,18,1
456,112,469,150,99,35,30,18,1
459,112,469,150,99,36,30.25,18,1
462,112,470,150,99,38,30.5,18,1
465,112,470,150,99,38,30.75,18,1
468,112,470,150,99,39,31,18,1
471,111,470,150,99,39,31.25,18,1
474,109,470,150,99,39,31.5,18,1
477,108,470,150,99,39,31.75,18,1
480,108,470,150,99,39,32,18,1
483,108,470,150,99,40,32.25,18,1
486,107,470,150,99,41,32.5,18,1
489,105,470,150,99,42,32.75,18,1
492,105,470,150,99,42,33,18,1
495,105,471,150,99,45,33.25,18,1
498,104,472,150,99,45,33.5,18,1
501,104,472,150,99,45,33.75,18,1
504,104,472,150,99,46,34,18,1
507,104,472,150,99,47,34.25,18,1
510,104,472,150,99,47,34.5,18,1
513,102,473,150,99,47,34.75,18,1
516,101,473,150,99,47,35,18,1
519,101,473,150,99,47,35.25,18,1
522,101,473,150,99,48,35.5,18,1
525,101,473,150,99,48,35.75,18,1
528,101,473,150,99,48,36,18,1
531,101,473,150,99,49,36.25,18,1
534,101,473,150,99,49,36.5,18,1
537,100,474,150,99,49,36.75,18,1
540,99,474,150,99,49,37,18,1
543,97,474,150,99,49,37.25,18,1
546,94,475,150,99,49,37.5,18,1
549,91,476,150,99,49,37.75,18,1
552,88,476,150,99,50,38,18,1
555,86,476,150,99,51,38.25,18,1
558,85,476,150,99,51,38.5,18,1
561,84,476,150,99,53,38.75,18,1
564,80,476,150,99,53,39,18,1
567,79,476,150,99,53,39.25,18,1
570,79,476,150,99,53,39.5,18,1
573,76,476,150,99,53,39.75,18,1
576,74,476,150,99,53,40,18,1
579,74,477,150,99,53,40.25,18,1
582,74,477,150,99,54,40.5,18,1
585,72,477,150,99,54,40.75,18,1
588,72,477,150,99,54,41,18,1
591,71,477,150,99,55,41.25,18,1
594,67,477,150,99,55,41.5,18,1
597,66,477,150,99,55,41.75,18,1
600,64,477,150,99,55,42,18,1
603,60,478,150,99,55,42.25,18,1
606,59,478,150,99,55,42.5,18,1
609,58,478,150,99,55,42.75,18,1
612,58,478,150,99,55,43,18,1
615,58,478,150,99,56,43.25,18,1
618,58,478,150,99,56,43.5,18,1
621,58,478,150,99,56,43.75,18,1
624,56,478,150,99,57,44,18,1
627,55,478,150,99,57,44.25,18,1
630,54,479,150,99,57,44.5,18,1
633,54,479,150,99,58,44.75,18,1
636,54,480,150,99,58,45,18,1
639,54,480,150,99,59,45.25,18,1
642,53,480,150,99,59,45.5,18,1
645,53,480,150,99,59,45.75,18,1
648,52,480,150,99,59,46,18,1
651,52,480,150,99,59,46.25,18,1
654,52,480,150,99,59,46.5,18,1
657,52,480,150,99,59,46.75,18,1
660,50,481,150,99,59,47,18,1
663,50,481,150,99,60,47.25,18,1
666,46,481,150,99,60,47.5,18,1
669,45,481,150,99,60,47.75,18,1
672,45,481,150,99,60,48,18,1
675,45,482,150,99,61,48.25,18,1
678,45,482,150,99,62,48.5,18,1
681,44,482,150,99,63,48.75,18,1
684,44,482,150,99,65,49,18,1
687,43,482,150,99,65,49.25,18,1
690,43,483,150,99,67,49.5,18,1
693,43,483,150,99,68,49.75,18,1
696,42,484,150,99,69,50,18,1
699,42,484,150,99,69,50.25,18,1
702,39,484,150,99,70,50.5,18,1
705,39,484,150,99,70,50.75,18,1
708,38,484,150,99,70,51,18,1
711,38,484,150,99,70,51.25,18,1
714,38,484,150,99,71,51.5,18,1
717,35,484,150,99,71,51.75,18,1
720,34,484,150,99,71,52,18,1
723,34,484,150,99,71,52.25,18,1
726,33,484,150,99,71,52.5,18,1
729,31,484,150,99,71,52.75,18,1
732,31,484,150,99,71,53,18,1
735,30,484,150,99,71,53.25,18,1
738,29,484,150,99,71,53.5,18,1
741,29,485,150,99,71,53.75,18,1
744,27,485,150,99,72,54,18,1
747,26,485,150,99,72,54.25,18,1
750,24,485,150,99,72,54.5,18,1
753,21,485,150,99,72,54.75,18,1
756,18,486,150,99,72,55,18,1
759,18,486,150,99,73,55.25,18,1
762,17,486,150,99,73,55.5,18,1
765,17,486,150,99,74,55.75,18,1
768,17,487,150,99,74,56,18,1
771,15,488,150,99,75,56.25,18,1
774,15,489,150,99,75,56.5,18,1
777,14,489,150,99,75,56.75,18,1
780,14,489,150,99,75,57,18,1
783,14,489,150,99,75,57.25,18,1
786,12,489,150,99,75,57.5,18,1
789,10,489,150,99,75,57.75,18,1
792,10,489,150,99,75,58,18,1
795,9,489,150,99,75,58.25,18,1
798,9,489,150,99,76,58.5,18,1
801,9,489,150,99,76,58.75,18,1
804,9,489,150,99,76,59,18,1
807,9,489,150,99,77,59.25,18,1
810,9,489,150,99,77,59.5,18,1
813,9,489,150,99,77,59.75,18,1
816,9,489,150,99,78,60,18,1
819,8,489,150,99,78,60.25,18,1
822,8,489,150,99,79,60.5,18,1
825,7,489,150,99,80,60.75,18,1
828,7,489,150,99,80,61,18,1
831,7,489,150,99,80,61.25,18,1
834,7,489,150,99,80,61.5,18,1
837,7,489,150,99,80,61.75,18,1
840,7,489,150,99,82,62,18,1
843,7,490,150,99,83,62.25,18,1
846,7,490,150,99,84,62.5,18,1
849,7,490,150,99,84,62.75,18,1
852,7,490,150,99,85,63,18,1
855,5,490,150,99,85,63.25,18,1
858,3,490,150,99,85,63.5,18,1
861,3,490,150,99,85,63.75,18,1
864,3,490,150,99,85,64,18,1
867,3,490,150,99,85,64.25,18,1
870,3,490,150,99,85,64.5,18,1
873,2,490,150,99,85,64.75,18,1
876,2,490,150,99,86,65,18,1
879,2,490,150,99,87,65.25,18,1
882,1,490,150,99,88,65.5,18,1
885,1,491,150,99,89,65.75,18,1
888,1,491,150,99,92,66,18,1
891,1,491,150,99,94,66.25,18,1
894,1,491,150,99,94,66.5,18,1
897,1,491,150,99,95,66.75,18,1
900,1,491,150,99,95,67,18,1
903,1,491,150,99,95,67.25,18,1
906,1,492,150,99,95,67.5,18,1
909,1,492,150,99,95,67.75,18,1
912,1,492,150,99,95,68,18,1
915,1,492,150,99,95,68.25,18,1
918,1,493,150,99,95,68.5,18,1
921,1,493,150,99,95,68.75,18,1
924,1,494,150,99,95,69,18,1
927,1,494,150,99,95,69.25,18,1
930,1,494,150,99,95,69.5,18,1
933,1,495,150,99,95,69.75,18,1
936,1,495,150,99,95,70,18,1
939,1,495,150,99,95,70.25,18,1
942,1,495,150,99,95,70.5,18,1
945,1,495,150,99,95,70.75,18,1
948,1,495,150,99,95,71,18,1
951,1,495,150,99,96,71.25,18,1
954,1,495,150,99,96,71.5,18,1
957,1,496,150,99,96,71.75,18,1
960,1,496,150,99,96,72,18,1
963,1,496,150,99,96,72.25,18,1
966,1,496,150,99,96,72.5,18,1
969,1,496,150,99,96,72.75,18,1
972,1,496,150,99,96,73,18,1
975,1,496,150,99,96,73.25,18,1
978,1,496,150,99,96,73.5,18,1
981,1,496,150,99,96,73.75,18,1
984,1,496,150,99,96,74,18,1
987,1,496,150,99,96,74.25,18,1
990,1,496,150,99,96,74.5,18,1
993,1,497,150,99,96,74.75,18,1
996,1,497,150,99,96,75,18,1
999,1,497,150,99,96,75.25,18,1
1002,1,497,150,99,96,75.5,18,1
1005,1,497,150,99,96,75.75,18,1
1008,1,497,150,99,96,76,18,1
1011,1,497,150,99,96,76.25,18,1
1014,1,498,150,99,96,76.5,18,1
1017,1,499,150,99,96,76.75,18,1
1020,1,500,150,99,96,77,18,1
1023,1,500,150,99,96,77.25,18,1
1026,1,501,150,99,96,77.5,18,1
1029,1,501,150,99,96,77.75,18,1
1032,1,501,150,99,96,78,18,1
1035,1,501,150,99,96,78.25,18,1
1038,1,501,150,99,96,78.5,18,1
1041,1,501,150,99,96,78.75,18,1
1044,1,501,150,99,96,79,18,1
1047,1,501,150,99,96,79.25,18,1
1050,1,502,150,99,96,79.5,18,1
1053,1,502,150,99,96,79.75,18,1
1056,1,502,150,99,96,80,18,1
1059,1,503,150,99,96,80.25,18,1
1062,1,503,150,99,96,80.5,18,1
1065,1,503,150,99,96,80.75,18,1
1068,1,503,150,99,96,81,18,1
1071,1,503,150,99,96,81.25,18,1
1074,1,503,150,99,96,81.5,18,1
1077,1,503,150,99,96,81.75,18,1
1080,1,504,150,99,96,82,18,1
1083,0,505,150,99,96,82.25,18,1
1086,0,505,150,99,96,82.5,18,1
1089,0,505,150,99,96,82.75,18,1
1092,0,505,150,99,96,83,18,1
1095,0,505,150,99,96,83.25,18,1
1098,0,505,150,99,96,83.5,18,1
1101,0,506,150,99,96,83.75,18,1
1104,0,506,150,99,96,84,18,1
1107,0,506,150,99,96,84.25,18,1
1110,0,506,150,99,97,84.5,18,1
1113,0,506,150,99,98,84.75,18,1
1116,0,508,150,99,98,85,18,1
1119,0,509,150,99,98,85.25,18,1
1122,0,510,150,99,98,85.5,18,1
1125,0,510,150,99,98,85.75,18,1
1128,0,510,150,99,98,86,18,1
1131,0,510,150,99,98,86.25,18,1
1134,0,510,150,99,98,86.5,18,1
1137,0,510,150,99,98,86.75,18,1
1140,0,510,150,97,98,87,18,1
1143,0,510,150,97,98,87.25,18,1
1146,0,510,150,96,98,87.5,18,1
1149,0,511,150,96,98,87.75,18,1
1152,0,511,150,94,99,88,18,1
1155,0,511,150,94,99,88.25,18,1
1158,0,511,150,90,99,88.5,18,1
1161,0,511,150,89,99,88.75,18,1
1164,0,512,150,88,99,89,18,1
1167,0,512,150,87,99,89.25,18,1
1170,0,512,150,87,99,89.5,18,1
1173,0,512,150,85,99,89.75,18,1
1176,0,513,150,81,99,90,18,1
1179,0,513,150,81,99,90.25,18,1
1182,0,513,150,81,100,90.5,18,1
1185,0,513,150,81,100,90.75,18,1
1188,0,513,150,81,100,91,18,1
1191,0,513,150,79,100,91.25,18,1
1194,0,513,150,79,100,91.5,18,1
1197,0,513,150,78,100,91.75,18,1
1200,0,513,150,75,100,92,18,1
1203,0,513,150,75,100,92.25,18,1
1206,0,513,150,74,100,92.5,18,1
1209,0,514,150,72,100,92.75,18,1
1212,0,514,150,68,100,93,18,1
1215,0,514,150,68,100,93.25,18,1
1218,0,514,150,67,100,93.5,18,1
1221,0,514,150,67,100,93.75,18,1
1224,0,514,150,67,100,94,18,1
1227,0,514,150,65,100,94.25,18,1
1230,0,514,150,64,100,94.5,18,1
1233,0,514,150,63,100,94.75,18,1
1236,0,514,150,63,100,95,18,1
1239,0,514,150,63,100,95.25,18,1
1242,0,515,150,63,100,95.5,18,1
1245,0,515,150,61,100,95.75,18,1
1248,0,515,150,60,100,96,18,1
1251,0,515,150,59,101,96.25,18,1
1254,0,517,150,57,101,96.5,18,1
1257,0,517,150,56,101,96.75,18,1
1260,0,517,150,56,101,97,18,1
1263,0,517,150,55,101,97.25,18,1
1266,0,517,150,53,101,97.5,18,1
1269,0,517,150,50,101,97.75,18,1
1272,0,518,150,50,101,98,18,1
1275,0,518,150,49,102,98.25,18,1
1278,0,518,150,49,102,98.5,18,1
1281,0,518,150,49,102,98.75,18,1
1284,0,518,150,49,102,99,18,1
1287,0,518,150,48,102,99.25,18,1
1290,0,518,150,47,102,99.5,18,1
1293,0,518,150,47,102,99.75,18,1
1296,0,518,150,47,102,100,18,1
1299,0,518,150,45,102,100.25,18,1
1302,0,518,150,44,102,100.5,18,1
1305,0,518,150,44,102,100.75,18,1
1308,0,518,150,44,102,101,18,1
1311,0,518,150,41,102,101.25,18,1
1314,0,518,150,40,102,101.5,18,1
1317,0,518,150,40,102,101.75,18,1
1320,0,518,150,39,102,102,18,1
1323,0,518,150,39,102,102.25,18,1
1326,0,518,150,39,102,102.5,18,1
1329,0,518,150,37,102,102.75,18,1
1332,0,518,150,35,103,103,18,1
1335,0,518,150,35,103,103.25,18,1
1338,0,518,150,34,103,103.5,18,1
1341,0,518,150,33,103,103.75,18,1
1344,0,518,150,30,103,104,18,1
1347,0,518,150,30,103,104.25,18,1
1350,0,518,150,30,103,104.5,18,1
1353,0,518,150,30,103,104.75,18,1
1356,0,518,150,30,103,105,18,1
1359,0,518,150,30,103,105.25,18,1
1362,0,518,150,30,103,105.5,18,1
1365,0,518,150,30,104,105.75,18,1
1368,0,518,150,29,105,106,18,1
1371,0,518,150,29,106,106.25,18,1
1374,0,518,150,27,107,106.5,18,1
1377,0,518,150,27,108,106.75,18,1
1380,0,519,150,26,108,107,18,1
1383,0,519,150,26,108,107.25,18,1
1386,0,519,150,26,108,107.5,18,1
1389,0,519,150,26,108,107.75,18,1
1392,0,519,150,25,108,108,18,1
1395,0,519,150,25,108,108.25,18,1
1398,0,519,150,23,108,108.5,18,1
1401,0,519,150,23,108,108.75,18,1
1404,0,519,150,23,108,109,18,1
1407,0,519,150,23,108,109.25,18,1
1410,0,519,150,22,108,109.5,18,1
1413,0,519,150,20,108,109.75,18,1
1416,0,519,150,20,108,110,18,1
1419,0,519,150,19,108,110.25,18,1
1422,0,519,150,19,109,110.5,18,1
1425,0,519,150,19,110,110.75,18,1
1428,0,519,150,19,110,111,18,1
1431,0,519,150,17,111,111.25,18,1
1434,0,519,150,17,111,111.5,18,1
1437,0,519,150,17,111,111.75,18,1
1440,0,519,150,17,111,112,18,1
1443,0,519,150,17,112,112.25,18,1
1446,0,519,150,17,112,112.5,18,1
1449,0,519,150,17,112,112.75,18,1
1452,0,519,150,17,112,113,18,1
1455,0,519,150,16,112,113.25,18,1
1458,0,519,150,15,112,113.5,18,1
1461,0,519,150,15,113,113.75,18,1
1464,0,519,150,15,113,114,18,1
1467,0,519,150,15,113,114.25,18,1
1470,0,519,150,15,113,114.5,18,1
1473,0,519,150,15,113,114.75,18,1
1476,0,519,150,14,113,115,18,1
1479,0,519,150,14,113,115.25,18,1
1482,0,519,150,14,113,115.5,18,1
1485,0,519,150,14,113,115.75,18,1
1488,0,519,150,13,113,116,18,1
1491,0,519,150,13,113,116.25,18,1
1494,0,519,150,13,113,116.5,18,1
1497,0,519,150,13,113,116.75,18,1
1500,0,519,150,13,113,117,18,1
1503,0,519,150,13,113,117.25,18,1
1506,0,519,150,13,113,117.5,18,1
1509,0,519,150,12,113,117.75,18,1
1512,0,519,150,12,113,118,18,1
1515,0,519,150,12,113,118.25,18,1
1518,0,520,150,11,113,118.5,18,1
1521,0,521,150,11,113,118.75,18,1
1524,0,521,150,11,113,119,18,1
1527,0,521,150,11,113,119.25,18,1
1530,0,521,150,11,113,119.5,18,1
1533,0,521,150,11,113,119.75,18,1
1536,0,521,150,10,113,120,18,1
1539,0,521,150,10,114,120.25,18,1
1542,0,521,150,10,114,120.5,18,1
1545,0,521,150,10,115,120.75,18,1
1548,0,521,150,9,115,121,18,1
1551,0,521,150,9,115,121.25,18,1
1554,0,521,150,8,115,121.5,18,1
1557,0,521,150,8,115,121.75,18,1
1560,0,521,150,8,115,122,18,1
1563,0,521,150,8,115,122.25,18,1
1566,0,521,150,8,115,122.5,18,1
1569,0,521,150,8,115,122.75,18,1
1572,0,521,150,8,115,123,18,1
1575,0,521,150,8,115,123.25,18,1
1578,0,521,150,8,115,123.5,18,1
1581,0,521,150,8,115,123.75,18,1
1584,0,521,150,8,115,124,18,1
1587,0,521,150,8,115,124.25,18,1
1590,0,521,150,8,115,124.5,18,1
1593,0,521,150,8,115,124.75,18,1
1596,0,521,150,8,115,125,18,1
1599,0,521,150,8,116,125.25,18,1
1602,0,521,150,8,116,125.5,18,1
1605,0,521,150,8,116,125.75,18,1
1608,0,521,150,8,116,126,18,1
1611,0,521,150,8,116,126.25,18,1
1614,0,521,150,8,116,126.5,18,1
1617,0,521,150,8,116,126.75,18,1
1620,0,521,150,8,116,127,18,1
1623,0,521,150,8,116,127.25,18,1
1626,0,521,150,8,116,127.5,18,1
1629,0,521,150,8,116,127.75,18,1
1632,0,521,150,8,116,128,18,1
1635,0,521,150,8,116,128.25,18,1
1638,0,521,150,8,116,128.5,18,1
1641,0,521,150,8,116,128.75,18,1
1644,0,521,150,8,116,129,18,1
1647,0,521,150,8,116,129.25,18,1
1650,0,521,150,8,116,129.5,18,1
1653,0,521,150,7,116,129.75,18,1
1656,0,521,150,7,116,130,18,1
1659,0,521,150,7,116,130.25,18,1
1662,0,521,150,7,116,130.5,18,1
1665,0,521,150,7,116,130.75,18,1
1668,0,521,150,7,116,131,18,1
1671,0,521,150,7,116,131.25,18,1
1674,0,521,150,5,116,131.5,18,1
1677,0,521,150,5,116,131.75,18,1
1680,0,521,150,5,116,132,18,1
1683,0,521,150,5,116,132.25,18,1
1686,0,521,150,5,116,132.5,18,1
1689,0,521,150,5,116,132.75,18,1
1692,0,521,150,5,116,133,18,1
1695,0,521,150,5,116,133.25,18,1
1698,0,521,150,5,116,133.5,18,1
1701,0,521,150,5,116,133.75,18,1
1704,0,521,150,5,116,134,18,1
1707,0,521,150,5,116,134.25,18,1
1710,0,521,150,5,116,134.5,18,1
1713,0,521,150,4,116,134.75,18,1
1716,0,521,150,4,118,135,18,1
1719,0,521,150,4,118,135.25,18,1
1722,0,521,150,4,118,135.5,18,1
1725,0,521,150,4,118,135.75,18,1
1728,0,521,150,4,118,136,18,1
1731,0,521,150,4,118,136.25,18,1
1734,0,521,150,4,118,136.5,18,1
1737,0,521,150,4,119,136.75,18,1
1740,0,521,150,4,119,137,18,1
1743,0,521,150,4,119,137.25,18,1
1746,0,521,150,4,119,137.5,18,1
1749,0,521,150,4,119,137.75,18,1
1752,0,521,150,3,119,138,18,1
1755,0,521,150,3,119,138.25,18,1
1758,0,521,150,3,119,138.5,18,1
1761,0,521,150,3,119,138.75,18,1
1764,0,521,150,3,119,139,18,1
1767,0,521,150,3,119,139.25,18,1
1770,0,521,150,3,119,139.5,18,1
1773,0,521,150,3,119,139.75,18,1
1776,0,521,150,3,119,140,18,1
1779,0,521,150,3,119,140.25,18,1
1782,0,521,150,2,119,140.5,18,1
1785,0,521,150,2,119,140.75,18,1
1788,0,521,150,2,120,141,18,1
1791,0,521,150,2,120,141.25,18,1
1794,0,521,150,2,120,141.5,18,1
1797,0,521,150,2,120,141.75,18,1
1800,0,521,150,2,120,142,18,1
1803,0,521,150,2,120,142.25,18,1
1806,0,521,150,2,120,142.5,18,1
1809,0,521,150,2,120,142.75,18,1
1812,0,521,150,2,120,143,18,1
1815,0,521,150,2,120,143.25,18,1
1818,0,521,150,2,120,143.5,18,1
1821,0,521,150,1,120,143.75,18,1
1824,0,521,150,1,120,144,18,1
1827,0,521,150,1,120,144.25,18,1
1830,0,521,150,1,120,144.5,18,1
1833,0,521,150,1,120,144.75,18,1
1836,0,521,150,1,120,145,18,1
1839,0,521,150,1,120,145.25,18,1
1842,0,521,150,1,120,145.5,18,1
1845,0,521,150,1,120,145.75,18,1
1848,0,521,150,1,120,146,18,1
1851,0,521,150,1,120,146.25,18,1
1854,0,521,150,1,120,146.5,18,1
1857,0,521,150,1,120,146.75,18,1
1860,0,521,150,1,120,147,18,1
1863,0,521,150,1,120,147.25,18,1
1866,0,521,150,1,120,147.5,18,1
1869,0,521,150,1,120,147.75,18,1
1872,0,521,150,1,120,148,18,1
1875,0,521,150,1,120,148.25,18,1
1878,0,521,150,1,120,148.5,18,1
1881,0,521,150,1,120,148.75,18,1
1884,0,521,150,1,120,149,18,1
1887,0,521,150,1,120,149.25,18,1
1890,0,521,150,1,120,149.5,18,1
1893,0,521,150,1,120,149.75,18,1
1896,0,521,150,1,120,150,18,1
1899,0,521,150,1,120,150.25,18,1
1902,0,521,150,1,120,150.5,18,1
1905,0,521,150,1,120,150.75,18,1
1908,0,521,150,1,120,151,18,1
1911,0,521,150,1,120,151.25,18,1
1914,0,521,150,1,120,151.5,18,1
1917,0,521,150,1,120,151.75,18,1
1920,0,521,150,1,120,152,18,1
1923,0,521,150,1,120,152.25,18,1
1926,0,521,150,1,120,152.5,18,1
1929,0,521,150,1,120,152.75,18,1
1932,0,521,150,1,120,153,18,1
1935,0,521,150,1,120,153.25,18,1
1938,0,521,150,1,120,153.5,18,1
1941,0,521,150,1,120,153.75,18,1
1944,0,521,150,1,120,154,18,1
1947,0,521,150,1,120,154.25,18,1
1950,0,521,150,1,120,154.5,18,1
1953,0,521,150,1,120,154.75,18,1
1956,0,521,150,1,120,155,18,1
1959,0,521,150,1,120,155.25,18,1
1962,0,521,150,1,120,155.5,18,1
1965,0,521,150,1,120,155.75,18,1
1968,0,521,150,1,120,156,18,1
1971,0,521,150,1,120,156.25,18,1
1974,0,521,150,1,120,156.5,18,1
1977,0,521,150,1,120,156.75,18,1
1980,0,521,150,1,120,157,18,1
1983,0,521,150,1,120,157.25,18,1
1986,0,521,150,1,120,157.5,18,1
1989,0,521,150,1,120,157.75,18,1
1992,0,521,150,1,120,158,18,1
1995,0,521,150,1,120,158.25,18,1
1998,0,521,150,1,120,158.5,18,1
2001,0,521,150,1,120,158.75,18,1
2004,0,521,150,1,120,159,18,1
2007,0,521,150,1,120,159.25,18,1
2010,0,521,150,1,120,159.5,18,1
2013,0,521,150,1,120,159.75,18,1
2016,0,521,150,1,120,160,18,1
2019,0,521,150,1,120,160.25,18,1
2022,0,521,150,1,120,160.5,18,1
2025,0,521,150,1,120,160.75,18,1
2028,0,521,150,1,120,161,18,1
2031,0,521,150,1,120,161.25,18,1
2034,0,521,150,1,120,161.5,18,1
2037,0,521,150,1,120,161.75,18,1
2040,0,521,150,1,120,162,18,1
2043,0,521,150,1,120,162.25,18,1
2046,0,521,150,1,120,162.5,18,1
2049,0,521,150,1,120,162.75,18,1
2052,0,521,150,1,120,163,18,1
2055,0,521,150,1,120,163.25,18,1
2058,0,521,150,1,120,163.5,18,1
2061,0,521,150,1,120,163.75,18,1
2064,0,521,150,1,120,164,18,1
2067,0,521,150,1,120,164.25,18,1
2070,0,521,150,1,120,164.5,18,1
2073,0,521,150,1,120,164.75,18,1
