time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,r,run
0,0,600,150,0,0,-8,0.125,1
3,0,600,150,0,0,-7.75,0.125,1
6,0,600,150,0,0,-7.5,0.125,1
9,0,600,150,0,0,-7.25,0.125,1
12,0,600,150,0,0,-7,0.125,1
15,0,600,150,0,0,-6.75,0.125,1
18,0,600,150,0,0,-6.5,0.125,1
21,0,600,150,0,0,-6.25,0.125,1
24,0,600,150,0,0,-6,0.125,1
27,0,600,150,0,0,-5.75,0.125,1
30,0,600,150,0,0,-5.5,0.125,1
33,0,600,150,0,0,-5.25,0.125,1
36,0,600,150,0,0,-5,0.125,1
39,0,600,150,0,0,-4.75,0.125,1
42,0,600,150,0,0,-4.5,0.125,1
45,0,600,150,0,0,-4.25,0.125,1
48,0,600,150,0,0,-4,0.125,1
51,0,600,150,0,0,-3.75,0.125,1
54,0,600,150,0,0,-3.5,0.125,1
57,0,600,150,0,0,-3.25,0.125,1
60,0,600,150,0,0,-3,0.125,1
63,0,600,150,0,0,-2.75,0.125,1
66,0,600,150,0,0,-2.5,0.125,1
69,0,600,150,0,0,-2.25,0.125,1
72,0,600,150,0,0,-2,0.125,1
75,0,600,150,0,0,-1.75,0.125,1
78,0,600,150,0,0,-1.5,0.125,1
81,0,600,150,0,0,-1.25,0.125,1
84,0,600,150,0,0,-1,0.125,1
87,0,600,150,0,0,-0.75,0.125,1
90,0,600,150,0,0,-0.5,0.125,1
93,0,600,150,0,0,-0.25,0.125,1
96,0,600,150,0,0,0,0.125,1
99,0,600,150,0,0,0.25,0.125,1
102,0,600,150,0,0,0.5,0.125,1
105,0,600,150,0,0,0.75,0.125,1
108,0,600,150,0,0,1,0.125,1
111,0,600,150,0,0,1.25,0.125,1
114,0,600,150,0,0,1.5,0.125,1
117,0,600,150,0,0,1.75,0.125,1
120,0,600,150,0,0,2,0.125,1
123,0,600,150,0,0,2.25,0.125,1
126,0,600,150,0,0,2.5,0.125,1
129,0,600,150,0,0,2.75,0.125,1
132,0,600,150,0,0,3,0.125,1
135,0,600,150,0,0,3.25,0.125,1
138,0,600,150,0,0,3.5,0.125,1
141,0,600,150,0,0,3.75,0.125,1
144,0,600,150,0,0,4,0.125,1
147,0,600,150,0,0,4.25,0.125,1
150,0,600,150,0,0,4.5,0.125,1
153,0,600,150,0,0,4.75,0.125,1
156,0,600,150,0,0,5,0.125,1
159,0,600,150,0,0,5.25,0.125,1
162,0,600,150,0,0,5.5,0.125,1
165,0,600,150,0,0,5.75,0.125,1
168,0,600,150,0,0,6,0.125,1
171,0,600,150,0,0,6.25,0.125,1
174,0,600,150,0,0,6.5,0.125,1
177,0,600,150,0,0,6.75,0.125,1
180,0,600,150,0,0,7,0.125,1
183,0,600,150,0,0,7.25,0.125,1
186,0,600,150,0,0,7.5,0.125,1
189,16,584,150,0,0,7.75,0.125,1
192,31,569,150,0,0,8,0.125,1
195,39,561,150,0,0,8.25,0.125,1
198,52,548,150,0,0,8.5,0.125,1
201,53,547,150,1,0,8.75,0.125,1
204,61,539,150,4,0,9,0.125,1
207,68,532,150,6,0,9.25,0.125,1
210,75,525,150,8,0,9.5,0.125,1
213,83,517,150,10,0,9.75,0.125,1
216,86,515,150,11,0,10,0.125,1
219,92,509,150,13,0,10.25,0.125,1
222,94,509,150,13,0,10.5,0.125,1
225,99,504,150,13,0,10.75,0.125,1
228,100,503,150,15,0,11,0.125,1
231,100,504,150,16,0,11.25,0.125,1
234,108,496,150,17,0,11.5,0.125,1
237,112,493,150,18,0,11.75,0.125,1
240,113,493,150,19,0,12,0.125,1
243,119,487,150,21,0,12.25,0.125,1
246,122,484,150,23,0,12.5,0.125,1
249,122,484,150,24,0,12.75,0.125,1
252,123,483,150,25,0,13,0.125,1
255,128,479,150,26,0,13.25,0.125,1
258,130,478,150,27,0,13.5,0.125,1
261,132,477,150,30,0,13.75,0.125,1
264,136,475,150,31,0,14,0.125,1
267,136,475,150,32,0,14.25,0.125,1
270,138,473,150,33,0,14.5,0.125,1
273,140,472,150,36,0,14.75,0.125,1
276,141,471,150,39,0,15,0.125,1
279,141,472,150,41,2,15.25,0.125,1
282,142,471,150,44,2,15.5,0.125,1
285,145,469,150,45,1,15.75,0.125,1
288,145,470,150,47,1,16,0.125,1
291,145,471,150,48,1,16.25,0.125,1
294,145,474,150,50,1,16.5,0.125,1
297,145,477,150,51,1,16.75,0.125,1
300,145,480,150,52,3,17,0.125,1
303,145,482,150,54,3,17.25,0.125,1
306,145,484,150,55,3,17.5,0.125,1
309,145,486,150,57,3,17.75,0.125,1
312,145,490,150,57,3,18,0.125,1
315,145,490,150,59,3,18.25,0.125,1
318,145,491,150,60,3,18.5,0.125,1
321,145,492,150,63,3,18.75,0.125,1
324,145,496,150,64,3,19,0.125,1
327,145,497,150,66,3,19.25,0.125,1
330,145,500,150,67,3,19.5,0.125,1
333,145,502,150,69,3,19.75,0.125,1
336,145,502,150,71,3,20,0.125,1
339,145,504,150,73,3,20.25,0.125,1
342,145,505,150,75,3,20.5,0.125,1
345,145,508,150,78,3,20.75,0.125,1
348,145,508,150,79,3,21,0.125,1
351,145,511,150,82,3,21.25,0.125,1
354,145,514,150,84,3,21.5,0.125,1
357,145,515,150,86,3,21.75,0.125,1
360,145,517,150,88,3,22,0.125,1
363,145,518,150,90,3,22.25,0.125,1
366,145,521,150,91,3,22.5,0.125,1
369,145,522,150,93,3,22.75,0.125,1
372,145,525,150,94,3,23,0.125,1
375,144,526,150,96,3,23.25,0.125,1
378,143,527,150,97,3,23.5,0.125,1
381,143,531,150,99,3,23.75,0.125,1
384,142,533,150,101,3,24,0.125,1
387,142,535,150,101,3,24.25,0.125,1
390,141,539,150,101,3,24.5,0.125,1
393,138,541,150,101,3,24.75,0.125,1
396,136,541,150,103,3,25,0.125,1
399,136,542,150,104,3,25.25,0.125,1
402,134,546,150,104,3,25.5,0.125,1
405,134,551,150,104,3,25.75,0.125,1
408,131,553,150,104,3,26,0.125,1
411,131,554,150,104,3,26.25,0.125,1
414,130,555,150,104,3,26.5,0.125,1
417,127,561,150,104,3,26.75,0.125,1
420,125,563,150,104,3,27,0.125,1
423,124,565,150,104,3,27.25,0.125,1
426,124,566,150,104,3,27.5,0.125,1
429,124,569,150,104,3,27.75,0.125,1
432,122,571,150,104,3,28,0.125,1
435,119,575,150,104,3,28.25,0.125,1
438,119,576,150,104,3,28.5,0.125,1
441,119,577,150,104,3,28.75,0.125,1
444,118,579,150,104,3,29,0.125,1
447,118,581,150,104,3,29.25,0.125,1
450,117,584,150,104,3,29.5,0.125,1
453,114,585,150,104,3,29.75,0.125,1
456,112,586,150,104,3,30,0.125,1
459,112,587,150,104,3,30.25,0.125,1
462,111,590,150,104,3,30.5,0.125,1
465,111,592,150,104,3,30.75,0.125,1
468,110,594,150,104,3,31,0.125,1
471,110,596,150,104,3,31.25,0.125,1
474,108,598,150,104,3,31.5,0.125,1
477,108,598,150,104,3,31.75,0.125,1
480,108,598,150,104,3,32,0.125,1
483,107,602,150,104,3,32.25,0.125,1
486,107,605,150,104,3,32.5,0.125,1
489,107,606,150,104,3,32.75,0.125,1
492,107,606,150,104,3,33,0.125,1
495,107,607,150,104,3,33.25,0.125,1
498,106,607,150,104,3,33.5,0.125,1
501,103,614,150,104,3,33.75,0.125,1
504,102,616,150,104,3,34,0.125,1
507,102,618,150,104,3,34.25,0.125,1
510,100,620,150,104,3,34.5,0.125,1
513,100,621,150,104,3,34.75,0.125,1
516,100,624,150,104,3,35,0.125,1
519,99,627,150,104,3,35.25,0.125,1
522,97,631,150,104,3,35.5,0.125,1
525,96,633,150,104,4,35.75,0.125,1
528,96,634,150,104,4,36,0.125,1
531,96,636,150,104,4,36.25,0.125,1
534,96,639,150,104,4,36.5,0.125,1
537,94,642,150,104,4,36.75,0.125,1
540,93,643,150,104,4,37,0.125,1
543,93,644,150,104,4,37.25,0.125,1
546,89,645,150,104,4,37.5,0.125,1
549,87,647,150,104,4,37.75,0.125,1
552,86,650,150,104,4,38,0.125,1
555,85,652,150,104,4,38.25,0.125,1
558,83,653,150,104,4,38.5,0.125,1
561,78,656,150,104,4,38.75,0.125,1
564,76,656,150,104,4,39,0.125,1
567,76,658,150,104,4,39.25,0.125,1
570,76,660,150,104,4,39.5,0.125,1
573,71,662,150,104,4,39.75,0.125,1
576,71,662,150,104,4,40,0.125,1
579,71,663,150,104,4,40.25,0.125,1
582,69,664,150,104,4,40.5,0.125,1
585,66,666,150,104,4,40.75,0.125,1
588,65,666,150,104,4,41,0.125,1
591,65,666,150,104,4,41.25,0.125,1
594,65,666,150,104,4,41.5,0.125,1
597,65,668,150,104,4,41.75,0.125,1
600,63,671,150,104,4,42,0.125,1
603,61,673,150,104,4,42.25,0.125,1
606,53,673,150,104,4,42.5,0.125,1
609,52,676,150,104,5,42.75,0.125,1
612,49,677,150,104,5,43,0.125,1
615,49,677,150,104,5,43.25,0.125,1
618,49,679,150,104,5,43.5,0.125,1
621,48,679,150,104,5,43.75,0.125,1
624,45,681,150,104,5,44,0.125,1
627,44,683,150,104,5,44.25,0.125,1
630,44,684,150,104,5,44.5,0.125,1
633,43,686,150,104,5,44.75,0.125,1
636,41,687,150,104,5,45,0.125,1
639,41,688,150,104,6,45.25,0.125,1
642,41,688,150,104,6,45.5,0.125,1
645,41,690,150,104,6,45.75,0.125,1
648,40,693,150,104,6,46,0.125,1
651,40,695,150,104,6,46.25,0.125,1
654,40,696,150,104,6,46.5,0.125,1
657,37,697,150,104,6,46.75,0.125,1
660,37,698,150,104,6,47,0.125,1
663,35,699,150,104,6,47.25,0.125,1
666,33,700,150,104,6,47.5,0.125,1
669,32,701,150,104,6,47.75,0.125,1
672,32,702,150,104,6,48,0.125,1
675,30,703,150,104,6,48.25,0.125,1
678,27,703,150,104,6,48.5,0.125,1
681,27,704,150,104,6,48.75,0.125,1
684,26,706,150,104,6,49,0.125,1
687,26,706,150,104,6,49.25,0.125,1
690,26,706,150,104,6,49.5,0.125,1
693,26,709,150,104,6,49.75,0.125,1
696,26,710,150,104,6,50,0.125,1
699,26,711,150,104,6,50.25,0.125,1
702,25,713,150,104,6,50.5,0.125,1
705,24,713,150,104,8,50.75,0.125,1
708,24,714,150,104,8,51,0.125,1
711,21,716,150,104,9,51.25,0.125,1
714,20,718,150,104,9,51.5,0.125,1
717,18,720,150,104,9,51.75,0.125,1
720,17,722,150,104,9,52,0.125,1
723,17,724,150,104,9,52.25,0.125,1
726,15,724,150,104,9,52.5,0.125,1
729,15,727,150,104,9,52.75,0.125,1
732,15,730,150,104,12,53,0.125,1
735,14,734,150,104,16,53.25,0.125,1
738,11,737,150,104,21,53.5,0.125,1
741,10,740,150,104,23,53.75,0.125,1
744,10,741,150,104,26,54,0.125,1
747,9,742,150,104,27,54.25,0.125,1
750,8,744,150,104,28,54.5,0.125,1
753,7,747,150,104,29,54.75,0.125,1
756,7,749,150,104,29,55,0.125,1
759,6,750,150,104,29,55.25,0.125,1
762,5,751,150,104,29,55.5,0.125,1
765,3,753,150,104,29,55.75,0.125,1
768,3,754,150,104,29,56,0.125,1
771,3,755,150,104,29,56.25,0.125,1
774,2,757,150,104,29,56.5,0.125,1
777,2,757,150,104,29,56.75,0.125,1
780,1,758,150,104,29,57,0.125,1
783,1,760,150,104,30,57.25,0.125,1
786,1,760,150,104,30,57.5,0.125,1
789,1,761,150,104,31,57.75,0.125,1
792,1,764,150,104,31,58,0.125,1
795,1,766,150,104,32,58.25,0.125,1
798,1,768,150,104,32,58.5,0.125,1
801,1,768,150,104,33,58.75,0.125,1
804,1,774,150,104,36,59,0.125,1
807,1,774,150,104,38,59.25,0.125,1
810,1,774,150,104,40,59.5,0.125,1
813,1,774,150,104,41,59.75,0.125,1
816,1,775,150,104,43,60,0.125,1
819,1,777,150,104,46,60.25,0.125,1
822,1,779,150,104,48,60.5,0.125,1
825,1,780,150,104,50,60.75,0.125,1
828,1,780,150,104,50,61,0.125,1
831,1,780,150,104,54,61.25,0.125,1
834,1,780,150,104,55,61.5,0.125,1
837,1,782,150,104,56,61.75,0.125,1
840,1,783,150,104,57,62,0.125,1
843,1,784,150,104,57,62.25,0.125,1
846,1,785,150,104,58,62.5,0.125,1
849,1,785,150,104,59,62.75,0.125,1
852,1,787,150,104,59,63,0.125,1
855,1,789,150,104,59,63.25,0.125,1
858,1,791,150,104,59,63.5,0.125,1
861,1,791,150,104,59,63.75,0.125,1
864,0,792,150,104,59,64,0.125,1
867,0,792,150,104,59,64.25,0.125,1
870,0,793,150,104,59,64.5,0.125,1
873,0,793,150,104,59,64.75,0.125,1
876,0,793,150,104,60,65,0.125,1
879,0,795,150,104,61,65.25,0.125,1
882,0,798,150,104,61,65.5,0.125,1
885,0,799,150,104,61,65.75,0.125,1
888,0,801,150,104,61,66,0.125,1
891,0,803,150,104,61,66.25,0.125,1
894,0,806,150,104,61,66.5,0.125,1
897,0,806,150,104,61,66.75,0.125,1
900,0,807,150,104,61,67,0.125,1
903,0,808,150,104,61,67.25,0.125,1
906,0,808,150,104,61,67.5,0.125,1
909,0,809,150,104,61,67.75,0.125,1
912,0,809,150,104,61,68,0.125,1
915,0,809,150,104,61,68.25,0.125,1
918,0,809,150,103,61,68.5,0.125,1
921,0,811,150,101,61,68.75,0.125,1
924,0,812,150,99,61,69,0.125,1
927,0,812,150,98,61,69.25,0.125,1
930,0,814,150,97,61,69.5,0.125,1
933,0,816,150,95,61,69.75,0.125,1
936,0,816,150,93,61,70,0.125,1
939,0,816,150,93,61,70.25,0.125,1
942,0,818,150,93,61,70.5,0.125,1
945,0,819,150,92,62,70.75,0.125,1
948,0,820,150,90,62,71,0.125,1
951,0,822,150,88,62,71.25,0.125,1
954,0,822,150,88,62,71.5,0.125,1
957,0,822,150,88,62,71.75,0.125,1
960,0,822,150,86,62,72,0.125,1
963,0,822,150,82,62,72.25,0.125,1
966,0,822,150,81,62,72.5,0.125,1
969,0,823,150,79,62,72.75,0.125,1
972,0,824,150,78,63,73,0.125,1
975,0,827,150,78,65,73.25,0.125,1
978,0,828,150,77,67,73.5,0.125,1
981,0,829,150,77,68,73.75,0.125,1
984,0,829,150,77,69,74,0.125,1
987,0,830,150,76,70,74.25,0.125,1
990,0,830,150,75,72,74.5,0.125,1
993,0,830,150,74,72,74.75,0.125,1
996,0,830,150,74,72,75,0.125,1
999,0,831,150,74,72,75.25,0.125,1
1002,0,832,150,73,72,75.5,0.125,1
1005,0,835,150,73,72,75.75,0.125,1
1008,0,835,150,69,72,76,0.125,1
1011,0,836,150,69,72,76.25,0.125,1
1014,0,836,150,69,72,76.5,0.125,1
1017,0,836,150,67,72,76.75,0.125,1
1020,0,836,150,66,72,77,0.125,1
1023,0,836,150,66,72,77.25,0.125,1
1026,0,837,150,65,72,77.5,0.125,1
1029,0,840,150,64,74,77.75,0.125,1
1032,0,840,150,63,75,78,0.125,1
1035,0,841,150,62,78,78.25,0.125,1
1038,0,841,150,61,78,78.5,0.125,1
1041,0,842,150,59,79,78.75,0.125,1
1044,0,843,150,57,80,79,0.125,1
1047,0,845,150,56,81,79.25,0.125,1
1050,0,845,150,54,82,79.5,0.125,1
1053,0,847,150,52,83,79.75,0.125,1
1056,0,848,150,52,87,80,0.125,1
1059,0,848,150,51,87,80.25,0.125,1
1062,0,849,150,49,88,80.5,0.125,1
1065,0,849,150,49,88,80.75,0.125,1
1068,0,849,150,48,89,81,0.125,1
1071,0,849,150,47,89,81.25,0.125,1
1074,0,853,150,46,90,81.5,0.125,1
1077,0,853,150,45,90,81.75,0.125,1
1080,0,854,150,45,90,82,0.125,1
1083,0,854,150,45,92,82.25,0.125,1
1086,0,854,150,45,93,82.5,0.125,1
1089,0,855,150,44,93,82.75,0.125,1
1092,0,857,150,43,93,83,0.125,1
1095,0,858,150,41,93,83.25,0.125,1
1098,0,858,150,41,94,83.5,0.125,1
1101,0,858,150,40,96,83.75,0.125,1
1104,0,858,150,40,96,84,0.125,1
1107,0,858,150,39,97,84.25,0.125,1
1110,0,858,150,39,97,84.5,0.125,1
1113,0,859,150,39,97,84.75,0.125,1
1116,0,859,150,38,97,85,0.125,1
1119,0,859,150,38,97,85.25,0.125,1
1122,0,860,150,38,98,85.5,0.125,1
1125,0,860,150,38,99,85.75,0.125,1
1128,0,860,150,37,99,86,0.125,1
1131,0,861,150,36,99,86.25,0.125,1
1134,0,861,150,36,101,86.5,0.125,1
1137,0,861,150,36,102,86.75,0.125,1
1140,0,861,150,35,102,87,0.125,1
1143,0,861,150,35,102,87.25,0.125,1
1146,0,863,150,35,103,87.5,0.125,1
1149,0,864,150,33,103,87.75,0.125,1
1152,0,864,150,32,105,88,0.125,1
1155,0,864,150,32,105,88.25,0.125,1
1158,0,864,150,32,105,88.5,0.125,1
1161,0,864,150,32,105,88.75,0.125,1
1164,0,865,150,31,105,89,0.125,1
1167,0,866,150,31,107,89.25,0.125,1
1170,0,866,150,31,109,89.5,0.125,1
1173,0,866,150,31,109,89.75,0.125,1
1176,0,867,150,31,109,90,0.125,1
1179,0,867,150,31,109,90.25,0.125,1
1182,0,867,150,31,110,90.5,0.125,1
1185,0,870,150,31,111,90.75,0.125,1
1188,0,870,150,31,112,91,0.125,1
1191,0,870,150,29,112,91.25,0.125,1
1194,0,870,150,29,112,91.5,0.125,1
1197,0,871,150,29,112,91.75,0.125,1
1200,0,871,150,28,114,92,0.125,1
1203,0,871,150,28,116,92.25,0.125,1
1206,0,871,150,28,118,92.5,0.125,1
1209,0,872,150,28,119,92.75,0.125,1
1212,0,874,150,28,119,93,0.125,1
1215,0,874,150,28,119,93.25,0.125,1
1218,0,874,150,28,120,93.5,0.125,1
1221,0,876,150,27,122,93.75,0.125,1
1224,0,878,150,27,122,94,0.125,1
1227,0,878,150,27,122,94.25,0.125,1
1230,0,878,150,25,123,94.5,0.125,1
1233,0,879,150,25,124,94.75,0.125,1
1236,0,879,150,23,124,95,0.125,1
1239,0,879,150,23,125,95.25,0.125,1
1242,0,880,150,23,126,95.5,0.125,1
1245,0,880,150,23,126,95.75,0.125,1
1248,0,880,150,23,127,96,0.125,1
1251,0,880,150,23,127,96.25,0.125,1
1254,0,880,150,23,127,96.5,0.125,1
1257,0,881,150,23,127,96.75,0.125,1
1260,0,881,150,23,127,97,0.125,1
1263,0,882,150,23,128,97.25,0.125,1
1266,0,882,150,23,128,97.5,0.125,1
1269,0,882,150,23,128,97.75,0.125,1
1272,0,882,150,23,128,98,0.125,1
1275,0,883,150,23,128,98.25,0.125,1
1278,0,885,150,23,130,98.5,0.125,1
1281,0,885,150,22,130,98.75,0.125,1
1284,0,885,150,22,131,99,0.125,1
1287,0,885,150,22,131,99.25,0.125,1
1290,0,886,150,22,131,99.5,0.125,1
1293,0,886,150,21,132,99.75,0.125,1
1296,0,888,150,21,132,100,0.125,1
1299,0,888,150,20,132,100.25,0.125,1
1302,0,888,150,19,134,100.5,0.125,1
1305,0,888,150,18,134,100.75,0.125,1
1308,0,888,150,18,135,101,0.125,1
1311,0,888,150,17,135,101.25,0.125,1
1314,0,889,150,16,135,101.5,0.125,1
1317,0,891,150,16,137,101.75,0.125,1
1320,0,891,150,16,140,102,0.125,1
1323,0,891,150,16,142,102.25,0.125,1
1326,0,891,150,16,143,102.5,0.125,1
1329,0,891,150,16,143,102.75,0.125,1
1332,0,891,150,16,143,103,0.125,1
1335,0,892,150,16,143,103.25,0.125,1
1338,0,892,150,16,143,103.5,0.125,1
1341,0,893,150,16,143,103.75,0.125,1
1344,0,893,150,16,143,104,0.125,1
1347,0,893,150,16,144,104.25,0.125,1
1350,0,893,150,16,145,104.5,0.125,1
1353,0,893,150,16,145,104.75,0.125,1
1356,0,893,150,16,145,105,0.125,1
1359,0,893,150,15,145,105.25,0.125,1
1362,0,893,150,15,145,105.5,0.125,1
1365,0,893,150,15,146,105.75,0.125,1
1368,0,893,150,15,146,106,0.125,1
1371,0,894,150,14,147,106.25,0.125,1
1374,0,896,150,14,148,106.5,0.125,1
1377,0,896,150,13,148,106.75,0.125,1
1380,0,896,150,13,150,107,0.125,1
1383,0,896,150,13,150,107.25,0.125,1
1386,0,896,150,13,151,107.5,0.125,1
1389,0,897,150,12,152,107.75,0.125,1
1392,0,898,150,12,153,108,0.125,1
1395,0,898,150,12,153,108.25,0.125,1
1398,0,898,150,12,155,108.5,0.125,1
1401,0,898,150,12,155,108.75,0.125,1
1404,0,898,150,12,155,109,0.125,1
1407,0,899,150,12,156,109.25,0.125,1
1410,0,899,150,12,156,109.5,0.125,1
1413,0,900,150,11,156,109.75,0.125,1
1416,0,900,150,11,158,110,0.125,1
1419,0,900,150,11,158,110.25,0.125,1
1422,0,900,150,11,158,110.5,0.125,1
1425,0,900,150,11,158,110.75,0.125,1
1428,0,900,150,11,158,111,0.125,1
1431,0,900,150,11,158,111.25,0.125,1
1434,0,901,150,11,161,111.5,0.125,1
1437,0,901,150,11,161,111.75,0.125,1
1440,0,901,150,11,161,112,0.125,1
1443,0,901,150,11,161,112.25,0.125,1
1446,0,901,150,11,161,112.5,0.125,1
1449,0,902,150,10,161,112.75,0.125,1
1452,0,902,150,10,162,113,0.125,1
1455,0,902,150,10,162,113.25,0.125,1
1458,0,902,150,10,162,113.5,0.125,1
1461,0,902,150,10,163,113.75,0.125,1
1464,0,903,150,10,163,114,0.125,1
1467,0,903,150,10,164,114.25,0.125,1
1470,0,903,150,10,164,114.5,0.125,1
1473,0,903,150,10,164,114.75,0.125,1
1476,0,903,150,10,164,115,0.125,1
1479,0,904,150,10,164,115.25,0.125,1
1482,0,904,150,10,164,115.5,0.125,1
1485,0,904,150,10,164,115.75,0.125,1
1488,0,904,150,10,164,116,0.125,1
1491,0,904,150,10,164,116.25,0.125,1
1494,0,904,150,10,164,116.5,0.125,1
1497,0,904,150,9,164,116.75,0.125,1
1500,0,904,150,9,164,117,0.125,1
1503,0,905,150,9,164,117.25,0.125,1
1506,0,905,150,9,165,117.5,0.125,1
1509,0,905,150,9,165,117.75,0.125,1
1512,0,905,150,9,166,118,0.125,1
1515,0,905,150,9,166,118.25,0.125,1
1518,0,905,150,9,167,118.5,0.125,1
1521,0,905,150,9,167,118.75,0.125,1
1524,0,906,150,9,167,119,0.125,1
1527,0,907,150,9,167,119.25,0.125,1
1530,0,907,150,9,167,119.5,0.125,1
1533,0,907,150,9,167,119.75,0.125,1
1536,0,907,150,9,167,120,0.125,1
1539,0,907,150,9,167,120.25,0.125,1
1542,0,907,150,9,167,120.5,0.125,1
1545,0,907,150,9,168,120.75,0.125,1
1548,0,907,150,9,168,121,0.125,1
1551,0,907,150,9,168,121.25,0.125,1
1554,0,907,150,9,168,121.5,0.125,1
1557,0,907,150,9,168,121.75,0.125,1
1560,0,907,150,9,169,122,0.125,1
1563,0,911,150,7,170,122.25,0.125,1
1566,0,911,150,7,172,122.5,0.125,1
1569,0,911,150,7,175,122.75,0.125,1
1572,0,911,150,7,175,123,0.125,1
1575,0,911,150,7,175,123.25,0.125,1
1578,0,911,150,7,176,123.5,0.125,1
1581,0,911,150,7,176,123.75,0.125,1
1584,0,912,150,7,176,124,0.125,1
1587,0,912,150,7,176,124.25,0.125,1
1590,0,912,150,7,177,124.5,0.125,1
1593,0,912,150,7,177,124.75,0.125,1
1596,0,912,150,7,177,125,0.125,1
1599,0,912,150,7,178,125.25,0.125,1
1602,0,912,150,7,178,125.5,0.125,1
1605,0,912,150,6,178,125.75,0.125,1
1608,0,912,150,6,179,126,0.125,1
1611,0,912,150,6,180,126.25,0.125,1
1614,0,912,150,6,180,126.5,0.125,1
1617,0,913,150,6,180,126.75,0.125,1
1620,0,913,150,6,180,127,0.125,1
1623,0,913,150,6,180,127.25,0.125,1
1626,0,913,150,5,180,127.5,0.125,1
1629,0,913,150,5,181,127.75,0.125,1
1632,0,913,150,5,181,128,0.125,1
1635,0,913,150,5,182,128.25,0.125,1
1638,0,913,150,5,182,128.5,0.125,1
1641,0,913,150,5,182,128.75,0.125,1
1644,0,913,150,5,182,129,0.125,1
1647,0,913,150,5,182,129.25,0.125,1
1650,0,913,150,5,182,129.5,0.125,1
1653,0,913,150,5,182,129.75,0.125,1
1656,0,913,150,5,182,130,0.125,1
1659,0,913,150,5,182,130.25,0.125,1
1662,0,913,150,5,182,130.5,0.125,1
1665,0,913,150,4,182,130.75,0.125,1
1668,0,913,150,4,183,131,0.125,1
1671,0,913,150,4,187,131.25,0.125,1
1674,0,913,150,4,188,131.5,0.125,1
1677,0,913,150,4,189,131.75,0.125,1
1680,0,913,150,4,189,132,0.125,1
1683,0,913,150,4,189,132.25,0.125,1
1686,0,913,150,4,189,132.5,0.125,1
1689,0,913,150,3,189,132.75,0.125,1
1692,0,913,150,3,189,133,0.125,1
1695,0,913,150,3,191,133.25,0.125,1
1698,0,913,150,3,192,133.5,0.125,1
1701,0,913,150,3,194,133.75,0.125,1
1704,0,913,150,3,194,134,0.125,1
1707,0,913,150,3,194,134.25,0.125,1
1710,0,913,150,3,195,134.5,0.125,1
1713,0,913,150,3,195,134.75,0.125,1
1716,0,913,150,3,195,135,0.125,1
1719,0,913,150,3,195,135.25,0.125,1
1722,0,913,150,3,195,135.5,0.125,1
1725,0,913,150,3,196,135.75,0.125,1
1728,0,913,150,3,197,136,0.125,1
1731,0,913,150,3,198,136.25,0.125,1
1734,0,913,150,3,198,136.5,0.125,1
1737,0,913,150,3,198,136.75,0.125,1
1740,0,913,150,3,198,137,0.125,1
1743,0,913,150,3,198,137.25,0.125,1
1746,0,913,150,3,198,137.5,0.125,1
1749,0,913,150,3,198,137.75,0.125,1
1752,0,913,150,3,198,138,0.125,1
1755,0,913,150,3,198,138.25,0.125,1
1758,0,913,150,3,198,138.5,0.125,1
1761,0,913,150,3,198,138.75,0.125,1
1764,0,913,150,3,198,139,0.125,1
1767,0,914,150,3,198,139.25,0.125,1
1770,0,914,150,3,198,139.5,0.125,1
1773,0,914,150,3,198,139.75,0.125,1
1776,0,914,150,3,198,140,0.125,1
1779,0,914,150,3,198,140.25,0.125,1
1782,0,914,150,3,198,140.5,0.125,1
1785,0,914,150,3,199,140.75,0.125,1
1788,0,914,150,3,199,141,0.125,1
1791,0,914,150,3,199,141.25,0.125,1
1794,0,914,150,3,199,141.5,0.125,1
1797,0,914,150,3,199,141.75,0.125,1
1800,0,914,150,3,199,142,0.125,1
1803,0,914,150,3,200,142.25,0.125,1
1806,0,914,150,3,200,142.5,0.125,1
1809,0,914,150,3,200,142.75,0.125,1
1812,0,914,150,3,200,143,0.125,1
1815,0,914,150,3,200,143.25,0.125,1
1818,0,914,150,3,200,143.5,0.125,1
1821,0,914,150,3,202,143.75,0.125,1
1824,0,914,150,2,203,144,0.125,1
1827,0,914,150,2,204,144.25,0.125,1
1830,0,914,150,2,206,144.5,0.125,1
1833,0,914,150,2,207,144.75,0.125,1
1836,0,914,150,2,209,145,0.125,1
1839,0,914,150,2,209,145.25,0.125,1
1842,0,914,150,2,209,145.5,0.125,1
1845,0,914,150,2,209,145.75,0.125,1
1848,0,914,150,2,209,146,0.125,1
1851,0,914,150,2,210,146.25,0.125,1
1854,0,913,150,2,210,146.5,0.125,1
1857,0,913,150,2,210,146.75,0.125,1
1860,0,913,150,2,211,147,0.125,1
1863,0,913,150,2,211,147.25,0.125,1
1866,0,913,150,2,211,147.5,0.125,1
1869,0,913,150,2,211,147.75,0.125,1
1872,0,913,150,2,211,148,0.125,1
1875,0,913,150,2,211,148.25,0.125,1
1878,0,913,150,2,212,148.5,0.125,1
1881,0,913,150,2,213,148.75,0.125,1
1884,0,913,150,2,214,149,0.125,1
1887,0,913,150,2,214,149.25,0.125,1
1890,0,913,150,2,214,149.5,0.125,1
1893,0,913,150,2,214,149.75,0.125,1
1896,0,913,150,2,214,150,0.125,1
